確定病名,死亡年份,死亡週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,嘉義市,西區,F,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,嘉義市,西區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,板橋區,M,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,板橋區,M,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,板橋區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,板橋區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,三重區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,三重區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,三重區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,三重區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,永和區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,中和區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,中和區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,中和區,M,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,新店區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,新店區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,新店區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,新莊區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,新莊區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,新莊區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,鶯歌區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,淡水區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,淡水區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,汐止區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,瑞芳區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,瑞芳區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,土城區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,土城區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,蘆洲區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,蘆洲區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,五股區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新北市,八里區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,桃園市,中壢區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,桃園市,中壢區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,桃園市,楊梅區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,桃園市,蘆竹區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,桃園市,蘆竹區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,桃園市,大園區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,桃園市,八德區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,桃園市,八德區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,桃園市,平鎮區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新竹縣,竹北市,F,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,新竹縣,新豐鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,宜蘭縣,宜蘭市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,宜蘭縣,宜蘭市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,宜蘭縣,頭城鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,宜蘭縣,冬山鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,苗栗市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,苑裡鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,竹南鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,竹南鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,頭份市,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,後龍鎮,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,後龍鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,卓蘭鎮,M,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,卓蘭鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,苗栗縣,三義鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,彰化市,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,彰化市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,彰化市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,和美鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,員林市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,員林市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,田中鎮,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,二林鎮,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,二林鎮,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,秀水鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,大村鄉,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,埔心鄉,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,社頭鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,彰化縣,大城鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,南投縣,南投市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,南投縣,鹿谷鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,南投縣,中寮鄉,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,雲林縣,斗六市,F,否,15-19,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,雲林縣,斗六市,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,雲林縣,斗六市,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,雲林縣,斗六市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,雲林縣,虎尾鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,雲林縣,北港鎮,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,雲林縣,北港鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,雲林縣,台西鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,嘉義縣,大林鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,嘉義縣,東石鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,嘉義縣,東石鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,嘉義縣,太保市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,嘉義縣,中埔鄉,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,嘉義縣,番路鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,屏東縣,潮州鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,屏東縣,內埔鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,屏東縣,枋寮鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,屏東縣,新園鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,澎湖縣,馬公市,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,花蓮縣,花蓮市,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,花蓮縣,花蓮市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,花蓮縣,吉安鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,台東縣,台東市,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,台東縣,關山鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,台東縣,東河鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,35,台東縣,池上鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,松山區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,松山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,大安區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,大同區,F,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,大同區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,大同區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,南港區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,士林區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,士林區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,北投區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,北投區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,中正區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,中正區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,萬華區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,萬華區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,文山區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台北市,文山區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,豐原區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,豐原區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,大甲區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,清水區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,清水區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,新社區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,外埔區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,龍井區,F,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,太平區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,太平區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,太平區,M,否,70+,5
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,大里區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,大里區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,大里區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,東區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,東區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,西區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,南區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,北區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台中市,北區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,新營區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,佳里區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,新化區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,學甲區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,後壁區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,後壁區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,永康區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,永康區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,東區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,南區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,安南區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,台南市,安平區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,鳳山區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,鳳山區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,美濃區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,大寮區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,大寮區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,橋頭區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,茄萣區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,彌陀區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,梓官區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,左營區,F,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,左營區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,左營區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,楠梓區,M,否,35-39,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,楠梓區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,三民區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,三民區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,新興區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,苓雅區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,前鎮區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,高雄市,小港區,M,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,基隆市,暖暖區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,基隆市,安樂區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,基隆市,信義區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新竹市,東區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新竹市,東區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新竹市,北區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,嘉義市,東區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,嘉義市,西區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新北市,板橋區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新北市,板橋區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新北市,板橋區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新北市,三重區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新北市,永和區,M,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新北市,永和區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,36,新北市,中和區,F,否,70+,2
