確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數,縣市別代碼,鄉鎮別代碼
19CoV,2022,10,台南市,仁德區,F,0,55~59,1,67000,67000270
19CoV,2022,10,台南市,仁德區,M,0,55~59,1,67000,67000270
19CoV,2022,10,台南市,仁德區,M,0,65~69,1,67000,67000270
19CoV,2022,10,台南市,仁德區,F,0,70+,2,67000,67000270
19CoV,2022,10,台南市,仁德區,M,0,70+,3,67000,67000270
19CoV,2022,10,台南市,佳里區,F,0,70+,1,67000,67000120
19CoV,2022,10,台南市,佳里區,M,0,70+,4,67000,67000120
19CoV,2022,10,台南市,六甲區,M,0,65~69,1,67000,67000090
19CoV,2022,10,台南市,六甲區,F,0,70+,1,67000,67000090
19CoV,2022,10,台南市,北區,M,0,50~54,1,67000,67000340
19CoV,2022,10,台南市,北區,M,0,60~64,1,67000,67000340
19CoV,2022,10,台南市,北區,F,0,70+,2,67000,67000340
19CoV,2022,10,台南市,北區,M,0,70+,5,67000,67000340
19CoV,2022,10,台南市,北門區,F,0,70+,1,67000,67000170
19CoV,2022,10,台南市,北門區,M,0,70+,1,67000,67000170
19CoV,2022,10,台南市,南區,M,0,50~54,1,67000,67000330
19CoV,2022,10,台南市,南區,F,0,70+,2,67000,67000330
19CoV,2022,10,台南市,南區,M,0,70+,2,67000,67000330
19CoV,2022,10,台南市,善化區,M,0,55~59,1,67000,67000190
19CoV,2022,10,台南市,善化區,F,0,70+,3,67000,67000190
19CoV,2022,10,台南市,善化區,M,0,70+,2,67000,67000190
19CoV,2022,10,台南市,大內區,F,0,50~54,1,67000,67000110
19CoV,2022,10,台南市,大內區,F,0,70+,1,67000,67000110
19CoV,2022,10,台南市,學甲區,M,0,70+,1,67000,67000130
19CoV,2022,10,台南市,安南區,M,0,0~4,1,67000,67000350
19CoV,2022,10,台南市,安南區,M,0,20~24,1,67000,67000350
19CoV,2022,10,台南市,安南區,M,0,35~39,1,67000,67000350
19CoV,2022,10,台南市,安南區,F,0,50~54,1,67000,67000350
19CoV,2022,10,台南市,安南區,M,0,50~54,1,67000,67000350
19CoV,2022,10,台南市,安南區,M,0,55~59,1,67000,67000350
19CoV,2022,10,台南市,安南區,F,0,60~64,1,67000,67000350
19CoV,2022,10,台南市,安南區,M,0,70+,4,67000,67000350
19CoV,2022,10,台南市,安定區,M,0,30~34,1,67000,67000210
19CoV,2022,10,台南市,安定區,F,0,70+,2,67000,67000210
19CoV,2022,10,台南市,安定區,M,0,70+,1,67000,67000210
19CoV,2022,10,台南市,安平區,F,0,70+,1,67000,67000360
19CoV,2022,10,台南市,安平區,M,0,70+,2,67000,67000360
19CoV,2022,10,台南市,官田區,M,0,70+,1,67000,67000100
19CoV,2022,10,台南市,將軍區,F,0,70+,3,67000,67000160
19CoV,2022,10,台南市,左鎮區,F,0,60~64,1,67000,67000260
19CoV,2022,10,台南市,後壁區,M,0,60~64,1,67000,67000050
19CoV,2022,10,台南市,後壁區,F,0,70+,5,67000,67000050
19CoV,2022,10,台南市,新化區,M,0,55~59,1,67000,67000180
19CoV,2022,10,台南市,新市區,M,0,60~64,1,67000,67000200
19CoV,2022,10,台南市,新市區,F,0,70+,3,67000,67000200
19CoV,2022,10,台南市,新營區,M,0,0~4,1,67000,67000010
19CoV,2022,10,台南市,新營區,M,0,60~64,1,67000,67000010
19CoV,2022,10,台南市,新營區,F,0,70+,2,67000,67000010
19CoV,2022,10,台南市,新營區,M,0,70+,5,67000,67000010
19CoV,2022,10,台南市,東區,F,0,70+,5,67000,67000320
19CoV,2022,10,台南市,東區,M,0,70+,2,67000,67000320
19CoV,2022,10,台南市,東山區,M,0,70+,1,67000,67000060
19CoV,2022,10,台南市,柳營區,F,0,70+,2,67000,67000040
19CoV,2022,10,台南市,柳營區,M,0,70+,2,67000,67000040
19CoV,2022,10,台南市,楠西區,M,0,70+,1,67000,67000240
19CoV,2022,10,台南市,永康區,F,0,40~44,1,67000,67000310
19CoV,2022,10,台南市,永康區,M,0,45~49,1,67000,67000310
19CoV,2022,10,台南市,永康區,M,0,50~54,1,67000,67000310
19CoV,2022,10,台南市,永康區,M,0,60~64,2,67000,67000310
19CoV,2022,10,台南市,永康區,F,0,70+,4,67000,67000310
19CoV,2022,10,台南市,永康區,M,0,70+,9,67000,67000310
19CoV,2022,10,台南市,玉井區,M,0,70+,1,67000,67000230
19CoV,2022,10,台南市,白河區,M,0,60~64,1,67000,67000030
19CoV,2022,10,台南市,白河區,M,0,65~69,1,67000,67000030
19CoV,2022,10,台南市,白河區,F,0,70+,2,67000,67000030
19CoV,2022,10,台南市,白河區,M,0,70+,3,67000,67000030
19CoV,2022,10,台南市,西港區,F,0,70+,2,67000,67000140
19CoV,2022,10,台南市,西港區,M,0,70+,3,67000,67000140
19CoV,2022,10,台南市,關廟區,F,0,55~59,1,67000,67000290
19CoV,2022,10,台南市,鹽水區,M,0,55~59,1,67000,67000020
19CoV,2022,10,台南市,鹽水區,F,0,70+,1,67000,67000020
19CoV,2022,10,台南市,鹽水區,M,0,70+,2,67000,67000020
19CoV,2022,10,台南市,麻豆區,M,0,60~64,1,67000,67000070
19CoV,2022,10,台南市,麻豆區,F,0,70+,1,67000,67000070
19CoV,2022,10,台南市,麻豆區,M,0,70+,4,67000,67000070
19CoV,2022,10,桃園市,中壢區,F,0,10~14,1,68000,68000020
19CoV,2022,10,桃園市,中壢區,M,0,50~54,2,68000,68000020
19CoV,2022,10,桃園市,中壢區,F,0,60~64,1,68000,68000020
19CoV,2022,10,桃園市,中壢區,M,0,60~64,3,68000,68000020
19CoV,2022,10,桃園市,中壢區,M,0,65~69,1,68000,68000020
19CoV,2022,10,桃園市,中壢區,F,0,70+,12,68000,68000020
19CoV,2022,10,桃園市,中壢區,M,0,70+,13,68000,68000020
19CoV,2022,10,桃園市,八德區,F,0,70+,8,68000,68000080
19CoV,2022,10,桃園市,八德區,M,0,70+,5,68000,68000080
19CoV,2022,10,桃園市,大園區,M,0,60~64,1,68000,68000060
19CoV,2022,10,桃園市,大園區,F,0,70+,1,68000,68000060
19CoV,2022,10,桃園市,大園區,M,0,70+,1,68000,68000060
19CoV,2022,10,桃園市,大溪區,F,0,70+,1,68000,68000030
19CoV,2022,10,桃園市,大溪區,M,0,70+,2,68000,68000030
19CoV,2022,10,桃園市,平鎮區,F,0,40~44,1,68000,68000100
19CoV,2022,10,桃園市,平鎮區,M,0,50~54,1,68000,68000100
19CoV,2022,10,桃園市,平鎮區,M,0,55~59,1,68000,68000100
19CoV,2022,10,桃園市,平鎮區,M,0,60~64,1,68000,68000100
19CoV,2022,10,桃園市,平鎮區,F,0,65~69,1,68000,68000100
19CoV,2022,10,桃園市,平鎮區,M,0,65~69,3,68000,68000100
19CoV,2022,10,桃園市,平鎮區,F,0,70+,2,68000,68000100
19CoV,2022,10,桃園市,平鎮區,M,0,70+,2,68000,68000100
19CoV,2022,10,桃園市,復興區,M,0,45~49,1,68000,68000130
19CoV,2022,10,桃園市,復興區,M,0,70+,1,68000,68000130
19CoV,2022,10,桃園市,新屋區,M,0,60~64,1,68000,68000110
19CoV,2022,10,桃園市,新屋區,F,0,70+,2,68000,68000110
19CoV,2022,10,桃園市,新屋區,M,0,70+,4,68000,68000110
19CoV,2022,10,桃園市,桃園區,M,0,55~59,1,68000,68000010
19CoV,2022,10,桃園市,桃園區,F,0,60~64,2,68000,68000010
19CoV,2022,10,桃園市,桃園區,M,0,60~64,3,68000,68000010
19CoV,2022,10,桃園市,桃園區,F,0,65~69,2,68000,68000010
19CoV,2022,10,桃園市,桃園區,M,0,65~69,1,68000,68000010
19CoV,2022,10,桃園市,桃園區,F,0,70+,7,68000,68000010
19CoV,2022,10,桃園市,桃園區,M,0,70+,14,68000,68000010
19CoV,2022,10,桃園市,楊梅區,F,0,20~24,1,68000,68000040
19CoV,2022,10,桃園市,楊梅區,F,0,60~64,2,68000,68000040
19CoV,2022,10,桃園市,楊梅區,M,0,70+,3,68000,68000040
19CoV,2022,10,桃園市,蘆竹區,F,0,55~59,1,68000,68000050
19CoV,2022,10,桃園市,蘆竹區,F,0,65~69,1,68000,68000050
19CoV,2022,10,桃園市,蘆竹區,M,0,65~69,1,68000,68000050
19CoV,2022,10,桃園市,蘆竹區,F,0,70+,2,68000,68000050
19CoV,2022,10,桃園市,蘆竹區,M,0,70+,1,68000,68000050
19CoV,2022,10,桃園市,觀音區,F,0,70+,1,68000,68000120
19CoV,2022,10,桃園市,觀音區,M,0,70+,2,68000,68000120
19CoV,2022,10,桃園市,龍潭區,F,0,60~64,1,68000,68000090
19CoV,2022,10,桃園市,龍潭區,M,0,60~64,1,68000,68000090
19CoV,2022,10,桃園市,龍潭區,F,0,70+,1,68000,68000090
19CoV,2022,10,桃園市,龍潭區,M,0,70+,5,68000,68000090
19CoV,2022,10,桃園市,龜山區,F,0,70+,5,68000,68000070
19CoV,2022,10,桃園市,龜山區,M,0,70+,3,68000,68000070
19CoV,2022,11,金門縣,金城鎮,F,0,70+,1,09020,09020010
19CoV,2022,11,金門縣,金城鎮,M,0,70+,1,09020,09020010
19CoV,2022,11,金門縣,金沙鎮,M,0,55~59,1,09020,09020020
19CoV,2022,11,宜蘭縣,五結鄉,M,0,70+,1,10002,10002090
19CoV,2022,11,宜蘭縣,員山鄉,F,0,70+,1,10002,10002070
19CoV,2022,11,宜蘭縣,宜蘭市,F,0,70+,1,10002,10002010
19CoV,2022,11,宜蘭縣,宜蘭市,M,0,70+,3,10002,10002010
19CoV,2022,11,宜蘭縣,礁溪鄉,F,0,70+,3,10002,10002050
19CoV,2022,11,宜蘭縣,羅東鎮,M,0,50~54,1,10002,10002020
19CoV,2022,11,宜蘭縣,羅東鎮,F,0,70+,2,10002,10002020
19CoV,2022,11,宜蘭縣,蘇澳鎮,F,0,60~64,1,10002,10002030
19CoV,2022,11,宜蘭縣,蘇澳鎮,F,0,70+,2,10002,10002030
19CoV,2022,11,宜蘭縣,頭城鎮,M,0,45~49,1,10002,10002040
19CoV,2022,11,新竹縣,新豐鄉,F,0,70+,1,10004,10004060
19CoV,2022,11,新竹縣,新豐鄉,M,0,70+,1,10004,10004060
19CoV,2022,11,新竹縣,橫山鄉,F,0,70+,1,10004,10004080
19CoV,2022,11,新竹縣,湖口鄉,F,0,70+,2,10004,10004050
19CoV,2022,11,新竹縣,湖口鄉,M,0,70+,2,10004,10004050
19CoV,2022,11,新竹縣,竹北市,F,0,50~54,1,10004,10004010
19CoV,2022,11,新竹縣,竹北市,F,0,70+,1,10004,10004010
19CoV,2022,11,新竹縣,竹北市,M,0,70+,2,10004,10004010
19CoV,2022,11,新竹縣,竹東鎮,M,0,40~44,1,10004,10004020
19CoV,2022,11,新竹縣,竹東鎮,F,0,45~49,1,10004,10004020
19CoV,2022,11,新竹縣,竹東鎮,M,0,55~59,1,10004,10004020
19CoV,2022,11,新竹縣,竹東鎮,M,0,65~69,1,10004,10004020
19CoV,2022,11,新竹縣,竹東鎮,F,0,70+,4,10004,10004020
19CoV,2022,11,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19CoV,2022,11,新竹縣,芎林鄉,F,0,70+,1,10004,10004070
19CoV,2022,11,新竹縣,芎林鄉,M,0,70+,1,10004,10004070
19CoV,2022,11,苗栗縣,公館鄉,M,0,65~69,1,10005,10005090
19CoV,2022,11,苗栗縣,公館鄉,M,0,70+,1,10005,10005090
19CoV,2022,11,苗栗縣,卓蘭鎮,M,0,70+,1,10005,10005070
19CoV,2022,11,苗栗縣,後龍鎮,M,0,55~59,1,10005,10005060
19CoV,2022,11,苗栗縣,後龍鎮,M,0,60~64,1,10005,10005060
19CoV,2022,11,苗栗縣,後龍鎮,F,0,70+,6,10005,10005060
19CoV,2022,11,苗栗縣,後龍鎮,M,0,70+,2,10005,10005060
19CoV,2022,11,苗栗縣,泰安鄉,M,0,70+,1,10005,10005180
19CoV,2022,11,苗栗縣,竹南鎮,M,0,55~59,1,10005,10005040
19CoV,2022,11,苗栗縣,竹南鎮,M,0,70+,2,10005,10005040
19CoV,2022,11,苗栗縣,苑裡鎮,M,0,70+,1,10005,10005020
19CoV,2022,11,苗栗縣,苗栗市,F,0,70+,2,10005,10005010
19CoV,2022,11,苗栗縣,西湖鄉,M,0,70+,1,10005,10005140
19CoV,2022,11,苗栗縣,通霄鎮,M,0,50~54,1,10005,10005030
19CoV,2022,11,苗栗縣,通霄鎮,M,0,55~59,1,10005,10005030
19CoV,2022,11,苗栗縣,通霄鎮,F,0,70+,1,10005,10005030
19CoV,2022,11,苗栗縣,通霄鎮,M,0,70+,1,10005,10005030
19CoV,2022,11,苗栗縣,銅鑼鄉,F,0,65~69,1,10005,10005100
19CoV,2022,11,苗栗縣,頭份市,F,0,70+,2,10005,10005050
19CoV,2022,11,苗栗縣,頭屋鄉,F,0,40~44,1,10005,10005120
19CoV,2022,11,彰化縣,二林鎮,F,0,70+,1,10007,10007200
19CoV,2022,11,彰化縣,二林鎮,M,0,70+,1,10007,10007200
19CoV,2022,11,彰化縣,二水鄉,F,0,70+,1,10007,10007180
19CoV,2022,11,彰化縣,二水鄉,M,0,70+,1,10007,10007180
19CoV,2022,11,彰化縣,伸港鄉,F,0,70+,1,10007,10007050
19CoV,2022,11,彰化縣,北斗鎮,F,0,70+,2,10007,10007190
19CoV,2022,11,彰化縣,北斗鎮,M,0,70+,4,10007,10007190
19CoV,2022,11,彰化縣,和美鎮,F,0,70+,2,10007,10007030
19CoV,2022,11,彰化縣,和美鎮,M,0,70+,3,10007,10007030
19CoV,2022,11,彰化縣,員林市,F,0,50~54,1,10007,10007100
19CoV,2022,11,彰化縣,員林市,M,0,60~64,1,10007,10007100
19CoV,2022,11,彰化縣,員林市,F,0,70+,1,10007,10007100
19CoV,2022,11,彰化縣,員林市,M,0,70+,3,10007,10007100
19CoV,2022,11,彰化縣,埔心鄉,M,0,65~69,1,10007,10007150
19CoV,2022,11,彰化縣,埔心鄉,F,0,70+,2,10007,10007150
19CoV,2022,11,彰化縣,埔鹽鄉,M,0,70+,2,10007,10007140
19CoV,2022,11,彰化縣,埤頭鄉,M,0,40~44,1,10007,10007220
19CoV,2022,11,彰化縣,大城鄉,M,0,70+,1,10007,10007240
19CoV,2022,11,彰化縣,大村鄉,M,0,20~24,1,10007,10007130
19CoV,2022,11,彰化縣,大村鄉,F,0,70+,3,10007,10007130
19CoV,2022,11,彰化縣,大村鄉,M,0,70+,1,10007,10007130
19CoV,2022,11,彰化縣,彰化市,F,0,20~24,1,10007,10007010
19CoV,2022,11,彰化縣,彰化市,M,0,60~64,2,10007,10007010
19CoV,2022,11,彰化縣,彰化市,F,0,70+,5,10007,10007010
19CoV,2022,11,彰化縣,彰化市,M,0,70+,6,10007,10007010
19CoV,2022,11,彰化縣,永靖鄉,F,0,70+,1,10007,10007160
19CoV,2022,11,彰化縣,溪州鄉,M,0,70+,2,10007,10007260
19CoV,2022,11,彰化縣,溪湖鎮,M,0,65~69,1,10007,10007110
19CoV,2022,11,彰化縣,溪湖鎮,M,0,70+,2,10007,10007110
19CoV,2022,11,彰化縣,田中鎮,F,0,70+,1,10007,10007120
19CoV,2022,11,彰化縣,田中鎮,M,0,70+,2,10007,10007120
19CoV,2022,11,彰化縣,田尾鄉,F,0,60~64,1,10007,10007210
19CoV,2022,11,彰化縣,田尾鄉,M,0,70+,1,10007,10007210
19CoV,2022,11,彰化縣,福興鄉,F,0,70+,1,10007,10007060
19CoV,2022,11,彰化縣,福興鄉,M,0,70+,1,10007,10007060
19CoV,2022,11,彰化縣,秀水鄉,F,0,70+,1,10007,10007070
19CoV,2022,11,彰化縣,線西鄉,M,0,70+,1,10007,10007040
19CoV,2022,11,彰化縣,芬園鄉,F,0,70+,1,10007,10007090
19CoV,2022,11,彰化縣,芬園鄉,M,0,70+,2,10007,10007090
19CoV,2022,11,彰化縣,花壇鄉,M,0,45~49,1,10007,10007080
19CoV,2022,11,彰化縣,花壇鄉,M,0,70+,1,10007,10007080
19CoV,2022,11,彰化縣,芳苑鄉,M,0,60~64,1,10007,10007230
19CoV,2022,11,彰化縣,芳苑鄉,M,0,70+,1,10007,10007230
19CoV,2022,11,彰化縣,鹿港鎮,M,0,60~64,1,10007,10007020
19CoV,2022,11,彰化縣,鹿港鎮,M,0,70+,5,10007,10007020
19CoV,2022,11,南投縣,仁愛鄉,M,0,70+,1,10008,10008130
19CoV,2022,11,南投縣,南投市,F,0,60~64,1,10008,10008010
19CoV,2022,11,南投縣,南投市,M,0,60~64,1,10008,10008010
19CoV,2022,11,南投縣,南投市,F,0,65~69,2,10008,10008010
19CoV,2022,11,南投縣,南投市,M,0,65~69,1,10008,10008010
19CoV,2022,11,南投縣,南投市,F,0,70+,4,10008,10008010
19CoV,2022,11,南投縣,南投市,M,0,70+,6,10008,10008010
19CoV,2022,11,南投縣,名間鄉,M,0,45~49,1,10008,10008060
19CoV,2022,11,南投縣,名間鄉,F,0,70+,1,10008,10008060
19CoV,2022,11,南投縣,名間鄉,M,0,70+,1,10008,10008060
19CoV,2022,11,南投縣,國姓鄉,M,0,70+,3,10008,10008100
19CoV,2022,11,南投縣,埔里鎮,F,0,70+,2,10008,10008020
19CoV,2022,11,南投縣,埔里鎮,M,0,70+,7,10008,10008020
19CoV,2022,11,南投縣,水里鄉,M,0,70+,1,10008,10008110
19CoV,2022,11,南投縣,竹山鎮,M,0,50~54,1,10008,10008040
19CoV,2022,11,南投縣,竹山鎮,F,0,70+,2,10008,10008040
19CoV,2022,11,南投縣,竹山鎮,M,0,70+,1,10008,10008040
19CoV,2022,11,南投縣,草屯鎮,F,0,65~69,2,10008,10008030
19CoV,2022,11,南投縣,草屯鎮,F,0,70+,4,10008,10008030
19CoV,2022,11,南投縣,草屯鎮,M,0,70+,3,10008,10008030
19CoV,2022,11,南投縣,魚池鄉,F,0,70+,1,10008,10008090
19CoV,2022,11,南投縣,鹿谷鄉,F,0,70+,1,10008,10008070
19CoV,2022,11,雲林縣,二崙鄉,M,0,50~54,1,10009,10009110
19CoV,2022,11,雲林縣,二崙鄉,F,0,70+,3,10009,10009110
19CoV,2022,11,雲林縣,二崙鄉,M,0,70+,2,10009,10009110
19CoV,2022,11,雲林縣,元長鄉,F,0,70+,2,10009,10009170
19CoV,2022,11,雲林縣,元長鄉,M,0,70+,1,10009,10009170
19CoV,2022,11,雲林縣,北港鎮,M,0,70+,2,10009,10009060
19CoV,2022,11,雲林縣,口湖鄉,M,0,60~64,1,10009,10009190
19CoV,2022,11,雲林縣,口湖鄉,F,0,70+,1,10009,10009190
19CoV,2022,11,雲林縣,口湖鄉,M,0,70+,1,10009,10009190
19CoV,2022,11,雲林縣,古坑鄉,F,0,70+,1,10009,10009070
19CoV,2022,11,雲林縣,土庫鎮,M,0,60~64,1,10009,10009050
19CoV,2022,11,雲林縣,土庫鎮,F,0,70+,2,10009,10009050
19CoV,2022,11,雲林縣,土庫鎮,M,0,70+,1,10009,10009050
19CoV,2022,11,雲林縣,大埤鄉,F,0,70+,1,10009,10009080
19CoV,2022,11,雲林縣,大埤鄉,M,0,70+,1,10009,10009080
19CoV,2022,11,雲林縣,崙背鄉,M,0,60~64,1,10009,10009120
19CoV,2022,11,雲林縣,崙背鄉,F,0,70+,2,10009,10009120
19CoV,2022,11,雲林縣,崙背鄉,M,0,70+,1,10009,10009120
19CoV,2022,11,雲林縣,斗六市,F,0,50~54,1,10009,10009010
19CoV,2022,11,雲林縣,斗六市,M,0,60~64,1,10009,10009010
19CoV,2022,11,雲林縣,斗六市,F,0,70+,4,10009,10009010
19CoV,2022,11,雲林縣,斗六市,M,0,70+,7,10009,10009010
19CoV,2022,11,雲林縣,斗南鎮,M,0,60~64,1,10009,10009020
19CoV,2022,11,雲林縣,斗南鎮,M,0,70+,2,10009,10009020
19CoV,2022,11,雲林縣,東勢鄉,M,0,70+,1,10009,10009140
19CoV,2022,11,雲林縣,水林鄉,M,0,70+,1,10009,10009200
19CoV,2022,11,雲林縣,莿桐鄉,M,0,70+,2,10009,10009090
19CoV,2022,11,雲林縣,虎尾鎮,F,0,65~69,1,10009,10009030
19CoV,2022,11,雲林縣,虎尾鎮,F,0,70+,5,10009,10009030
19CoV,2022,11,雲林縣,虎尾鎮,M,0,70+,1,10009,10009030
19CoV,2022,11,雲林縣,褒忠鄉,F,0,70+,2,10009,10009150
19CoV,2022,11,雲林縣,西螺鎮,F,0,70+,1,10009,10009040
19CoV,2022,11,雲林縣,麥寮鄉,F,0,70+,2,10009,10009130
19CoV,2022,11,嘉義縣,六腳鄉,F,0,70+,1,10010,10010080
19CoV,2022,11,嘉義縣,大林鎮,F,0,70+,1,10010,10010040
19CoV,2022,11,嘉義縣,大林鎮,M,0,70+,5,10010,10010040
19CoV,2022,11,嘉義縣,布袋鎮,F,0,70+,1,10010,10010030
19CoV,2022,11,嘉義縣,朴子市,F,0,70+,2,10010,10010020
19CoV,2022,11,嘉義縣,朴子市,M,0,70+,1,10010,10010020
19CoV,2022,11,嘉義縣,東石鄉,M,0,70+,1,10010,10010090
19CoV,2022,11,嘉義縣,梅山鄉,M,0,70+,1,10010,10010150
19CoV,2022,11,嘉義縣,民雄鄉,F,0,65~69,1,10010,10010050
19CoV,2022,11,嘉義縣,民雄鄉,F,0,70+,1,10010,10010050
19CoV,2022,11,嘉義縣,民雄鄉,M,0,70+,1,10010,10010050
19CoV,2022,11,嘉義縣,水上鄉,M,0,60~64,1,10010,10010120
19CoV,2022,11,嘉義縣,竹崎鄉,M,0,60~64,1,10010,10010140
19CoV,2022,11,嘉義縣,竹崎鄉,F,0,70+,3,10010,10010140
19CoV,2022,11,嘉義縣,竹崎鄉,M,0,70+,1,10010,10010140
19CoV,2022,11,嘉義縣,鹿草鄉,M,0,60~64,1,10010,10010110
19CoV,2022,11,屏東縣,九如鄉,M,0,65~69,1,10013,10013080
19CoV,2022,11,屏東縣,佳冬鄉,M,0,70+,2,10013,10013210
19CoV,2022,11,屏東縣,內埔鄉,M,0,65~69,1,10013,10013130
19CoV,2022,11,屏東縣,內埔鄉,F,0,70+,2,10013,10013130
19CoV,2022,11,屏東縣,內埔鄉,M,0,70+,4,10013,10013130
19CoV,2022,11,屏東縣,屏東市,M,0,35~39,1,10013,10013010
19CoV,2022,11,屏東縣,屏東市,M,0,55~59,1,10013,10013010
19CoV,2022,11,屏東縣,屏東市,M,0,60~64,1,10013,10013010
19CoV,2022,11,屏東縣,屏東市,M,0,65~69,1,10013,10013010
19CoV,2022,11,屏東縣,屏東市,F,0,70+,2,10013,10013010
19CoV,2022,11,屏東縣,屏東市,M,0,70+,3,10013,10013010
19CoV,2022,11,屏東縣,崁頂鄉,M,0,70+,1,10013,10013180
19CoV,2022,11,屏東縣,恆春鎮,F,0,70+,1,10013,10013040
19CoV,2022,11,屏東縣,恆春鎮,M,0,70+,1,10013,10013040
19CoV,2022,11,屏東縣,新園鄉,M,0,60~64,1,10013,10013170
19CoV,2022,11,屏東縣,新園鄉,F,0,70+,1,10013,10013170
19CoV,2022,11,屏東縣,新園鄉,M,0,70+,2,10013,10013170
19CoV,2022,11,屏東縣,春日鄉,M,0,70+,2,10013,10013310
19CoV,2022,11,屏東縣,東港鎮,F,0,70+,2,10013,10013030
19CoV,2022,11,屏東縣,林邊鄉,M,0,55~59,1,10013,10013190
19CoV,2022,11,屏東縣,林邊鄉,F,0,65~69,1,10013,10013190
19CoV,2022,11,屏東縣,潮州鎮,M,0,70+,1,10013,10013020
19CoV,2022,11,屏東縣,萬丹鄉,M,0,70+,2,10013,10013050
19CoV,2022,11,屏東縣,萬巒鄉,F,0,70+,1,10013,10013120
19CoV,2022,11,屏東縣,萬巒鄉,M,0,70+,2,10013,10013120
19CoV,2022,11,屏東縣,里港鄉,M,0,70+,1,10013,10013090
19CoV,2022,11,屏東縣,長治鄉,M,0,70+,1,10013,10013060
19CoV,2022,11,屏東縣,高樹鄉,F,0,70+,1,10013,10013110
19CoV,2022,11,台東縣,台東市,F,0,50~54,1,10014,10014010
19CoV,2022,11,台東縣,台東市,M,0,55~59,1,10014,10014010
19CoV,2022,11,台東縣,台東市,F,0,70+,1,10014,10014010
19CoV,2022,11,台東縣,台東市,M,0,70+,2,10014,10014010
19CoV,2022,11,台東縣,大武鄉,F,0,70+,1,10014,10014100
19CoV,2022,11,台東縣,太麻里鄉,M,0,65~69,1,10014,10014090
19CoV,2022,11,台東縣,太麻里鄉,M,0,70+,1,10014,10014090
19CoV,2022,11,花蓮縣,光復鄉,F,0,70+,1,10015,10015070
19CoV,2022,11,花蓮縣,卓溪鄉,F,0,70+,1,10015,10015130
19CoV,2022,11,花蓮縣,吉安鄉,F,0,70+,1,10015,10015050
19CoV,2022,11,花蓮縣,吉安鄉,M,0,70+,2,10015,10015050
19CoV,2022,11,花蓮縣,壽豐鄉,M,0,65~69,1,10015,10015060
19CoV,2022,11,花蓮縣,富里鄉,M,0,50~54,1,10015,10015100
19CoV,2022,11,花蓮縣,玉里鎮,M,0,55~59,1,10015,10015030
19CoV,2022,11,花蓮縣,玉里鎮,M,0,60~64,1,10015,10015030
19CoV,2022,11,花蓮縣,玉里鎮,F,0,65~69,1,10015,10015030
19CoV,2022,11,花蓮縣,玉里鎮,F,0,70+,2,10015,10015030
19CoV,2022,11,花蓮縣,玉里鎮,M,0,70+,3,10015,10015030
19CoV,2022,11,花蓮縣,秀林鄉,F,0,70+,1,10015,10015110
19CoV,2022,11,花蓮縣,花蓮市,F,0,65~69,1,10015,10015010
19CoV,2022,11,花蓮縣,花蓮市,F,0,70+,2,10015,10015010
19CoV,2022,11,花蓮縣,花蓮市,M,0,70+,2,10015,10015010
19CoV,2022,11,花蓮縣,萬榮鄉,M,0,50~54,1,10015,10015120
19CoV,2022,11,基隆市,七堵區,F,0,70+,1,10017,10017020
19CoV,2022,11,基隆市,七堵區,M,0,70+,1,10017,10017020
19CoV,2022,11,基隆市,中山區,F,0,60~64,1,10017,10017050
19CoV,2022,11,基隆市,中山區,M,0,70+,1,10017,10017050
19CoV,2022,11,基隆市,信義區,F,0,70+,1,10017,10017070
19CoV,2022,11,基隆市,安樂區,F,0,70+,4,10017,10017060
19CoV,2022,11,基隆市,安樂區,M,0,70+,1,10017,10017060
19CoV,2022,11,基隆市,暖暖區,F,0,70+,1,10017,10017030
19CoV,2022,11,基隆市,暖暖區,M,0,70+,1,10017,10017030
19CoV,2022,11,新竹市,北區,M,0,60~64,1,10018,10018020
19CoV,2022,11,新竹市,北區,M,0,65~69,1,10018,10018020
19CoV,2022,11,新竹市,北區,F,0,70+,1,10018,10018020
19CoV,2022,11,新竹市,東區,M,0,50~54,1,10018,10018010
19CoV,2022,11,新竹市,東區,F,0,70+,2,10018,10018010
19CoV,2022,11,新竹市,東區,M,0,70+,1,10018,10018010
19CoV,2022,11,新竹市,香山區,M,0,70+,1,10018,10018030
19CoV,2022,11,嘉義市,東區,F,0,70+,2,10020,10020010
19CoV,2022,11,嘉義市,東區,M,0,70+,3,10020,10020010
19CoV,2022,11,嘉義市,西區,M,0,55~59,1,10020,10020020
19CoV,2022,11,嘉義市,西區,F,0,65~69,1,10020,10020020
19CoV,2022,11,嘉義市,西區,M,0,65~69,1,10020,10020020
