確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2023,42,彰化縣,彰化市,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,彰化縣,田尾鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,彰化縣,福興鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,南投縣,南投市,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,南投縣,國姓鄉,F,否,1,1
嚴重特殊傳染性肺炎,2023,42,南投縣,埔里鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,南投縣,水里鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,南投縣,竹山鎮,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,42,南投縣,竹山鎮,F,否,70+,2
嚴重特殊傳染性肺炎,2023,42,南投縣,草屯鎮,M,否,70+,2
嚴重特殊傳染性肺炎,2023,42,雲林縣,北港鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,古坑鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,古坑鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2023,42,雲林縣,土庫鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,大埤鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,斗六市,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,斗六市,M,否,70+,2
嚴重特殊傳染性肺炎,2023,42,雲林縣,斗南鎮,M,否,25-29,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,斗南鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,斗南鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,林內鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,林內鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,雲林縣,林內鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2023,42,雲林縣,水林鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,嘉義縣,中埔鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,嘉義縣,大林鎮,M,否,45-49,1
嚴重特殊傳染性肺炎,2023,42,嘉義縣,大林鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,嘉義縣,大林鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,嘉義縣,布袋鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,嘉義縣,東石鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,嘉義縣,義竹鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,屏東縣,佳冬鄉,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,42,屏東縣,內埔鄉,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,42,屏東縣,內埔鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,屏東縣,東港鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,屏東縣,枋寮鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,屏東縣,潮州鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,屏東縣,長治鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,屏東縣,長治鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2023,42,屏東縣,麟洛鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,42,花蓮縣,壽豐鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,花蓮縣,花蓮市,F,否,70+,3
嚴重特殊傳染性肺炎,2023,42,花蓮縣,鳳林鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,42,金門縣,金寧鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台北市,中山區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,台北市,中山區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台北市,中山區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台北市,中正區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台北市,中正區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台北市,信義區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台北市,北投區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,台北市,北投區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台北市,南港區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台北市,士林區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,台北市,士林區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台北市,士林區,M,是,70+,1
嚴重特殊傳染性肺炎,2023,43,台北市,大同區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台北市,大安區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,台北市,大安區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,台北市,大安區,M,否,70+,4
嚴重特殊傳染性肺炎,2023,43,台北市,文山區,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,台北市,文山區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台北市,文山區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台北市,萬華區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,台北市,萬華區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台中市,北區,F,否,30-34,1
嚴重特殊傳染性肺炎,2023,43,台中市,北區,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,台中市,北區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台中市,南區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,南區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,南屯區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,外埔區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,台中市,大安區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,大甲區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,台中市,大甲區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台中市,大里區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台中市,大雅區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,太平區,F,否,1,1
嚴重特殊傳染性肺炎,2023,43,台中市,太平區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,台中市,太平區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,東區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,梧棲區,M,否,5-9,1
嚴重特殊傳染性肺炎,2023,43,台中市,清水區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,台中市,清水區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,潭子區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,台中市,潭子區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,烏日區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,台中市,神岡區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,西區,M,否,45-49,1
嚴重特殊傳染性肺炎,2023,43,台中市,西區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,台中市,西區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,西區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,西屯區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,台中市,西屯區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,豐原區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台中市,霧峰區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,台南市,北門區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台南市,善化區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,43,台南市,安南區,F,否,50-54,1
嚴重特殊傳染性肺炎,2023,43,台南市,安南區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,台南市,安南區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台南市,山上區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台南市,東區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,台南市,東區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台南市,永康區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台南市,白河區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台南市,關廟區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,台南市,麻豆區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,三民區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,高雄市,三民區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,高雄市,三民區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,三民區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,大寮區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,大寮區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,岡山區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,左營區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,旗山區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,桃源區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,苓雅區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,苓雅區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,阿蓮區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,鳥松區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,高雄市,鳳山區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,高雄市,鳳山區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,基隆市,中正區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,基隆市,仁愛區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,基隆市,信義區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,43,基隆市,安樂區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新竹市,北區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新竹市,東區,F,否,50-54,1
嚴重特殊傳染性肺炎,2023,43,新竹市,東區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,新竹市,東區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新竹市,東區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,嘉義市,西區,M,否,35-39,1
嚴重特殊傳染性肺炎,2023,43,嘉義市,西區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,嘉義市,西區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,三峽區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,新北市,三重區,M,否,25-29,1
嚴重特殊傳染性肺炎,2023,43,新北市,三重區,F,否,70+,3
嚴重特殊傳染性肺炎,2023,43,新北市,三重區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,新北市,中和區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,43,新北市,中和區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,五股區,F,否,50-54,1
嚴重特殊傳染性肺炎,2023,43,新北市,五股區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,土城區,F,否,50-54,1
嚴重特殊傳染性肺炎,2023,43,新北市,土城區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,新北市,土城區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,新店區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,新北市,新莊區,M,否,65-69,2
嚴重特殊傳染性肺炎,2023,43,新北市,新莊區,F,否,70+,3
嚴重特殊傳染性肺炎,2023,43,新北市,板橋區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,新北市,板橋區,F,否,65-69,2
嚴重特殊傳染性肺炎,2023,43,新北市,板橋區,M,否,65-69,2
嚴重特殊傳染性肺炎,2023,43,新北市,板橋區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,43,新北市,板橋區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,新北市,林口區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,永和區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,新北市,汐止區,M,否,35-39,1
嚴重特殊傳染性肺炎,2023,43,新北市,汐止區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,新北市,汐止區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,汐止區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,泰山區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,淡水區,F,否,70+,3
嚴重特殊傳染性肺炎,2023,43,新北市,淡水區,M,否,70+,3
嚴重特殊傳染性肺炎,2023,43,新北市,石門區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,蘆洲區,M,否,0,1
嚴重特殊傳染性肺炎,2023,43,新北市,蘆洲區,F,否,40-44,1
嚴重特殊傳染性肺炎,2023,43,新北市,蘆洲區,M,否,65-69,2
嚴重特殊傳染性肺炎,2023,43,新北市,蘆洲區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,鶯歌區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新北市,鶯歌區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,桃園市,中壢區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,桃園市,中壢區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,桃園市,大園區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,桃園市,桃園區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,桃園市,桃園區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,43,桃園市,桃園區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,桃園市,蘆竹區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,桃園市,龍潭區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,桃園市,龜山區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,桃園市,龜山區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新竹縣,新埔鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,新竹縣,芎林鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,43,宜蘭縣,頭城鎮,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,宜蘭縣,頭城鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,苗栗縣,三義鄉,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,苗栗縣,苗栗市,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,苗栗縣,苗栗市,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,二林鎮,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,二水鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,北斗鎮,M,否,30-34,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,員林市,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,埔鹽鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,彰化市,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,彰化市,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,田中鎮,F,否,50-54,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,秀水鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,彰化縣,花壇鄉,F,否,10-14,1
嚴重特殊傳染性肺炎,2023,43,南投縣,南投市,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,南投縣,南投市,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,南投縣,南投市,F,否,70+,3
嚴重特殊傳染性肺炎,2023,43,南投縣,南投市,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,南投縣,名間鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,南投縣,水里鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,南投縣,竹山鎮,M,否,70+,2
嚴重特殊傳染性肺炎,2023,43,雲林縣,土庫鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,土庫鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,大埤鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,斗六市,F,否,70+,3
嚴重特殊傳染性肺炎,2023,43,雲林縣,斗六市,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,斗南鎮,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,斗南鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,斗南鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,莿桐鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,虎尾鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,虎尾鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,雲林縣,虎尾鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,嘉義縣,鹿草鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,屏東縣,屏東市,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,43,屏東縣,屏東市,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,屏東縣,新埤鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,屏東縣,里港鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,屏東縣,麟洛鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2023,43,澎湖縣,馬公市,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,43,澎湖縣,馬公市,M,否,70+,1
嚴重特殊傳染性肺炎,2023,43,花蓮縣,吉安鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2023,43,台東縣,台東市,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,43,台東縣,台東市,M,否,70+,3
嚴重特殊傳染性肺炎,2023,43,台東縣,鹿野鄉,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,44,台北市,中山區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台北市,中正區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,台北市,中正區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台北市,中正區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台北市,信義區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台北市,信義區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台北市,內湖區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台北市,北投區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,44,台北市,北投區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,台北市,北投區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台北市,北投區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台北市,南港區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,台北市,南港區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台北市,士林區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台北市,士林區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台北市,大同區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台北市,大安區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台北市,大安區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台北市,松山區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,44,台北市,松山區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台北市,松山區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台北市,萬華區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,北區,M,否,40-44,1
嚴重特殊傳染性肺炎,2023,44,台中市,北屯區,M,否,55-59,1
嚴重特殊傳染性肺炎,2023,44,台中市,北屯區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,台中市,北屯區,F,否,70+,3
嚴重特殊傳染性肺炎,2023,44,台中市,南屯區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,台中市,南屯區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台中市,南屯區,M,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台中市,大肚區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台中市,大肚區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,大里區,M,否,40-44,1
嚴重特殊傳染性肺炎,2023,44,台中市,大里區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,大雅區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,太平區,F,否,70+,3
嚴重特殊傳染性肺炎,2023,44,台中市,太平區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,梧棲區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,沙鹿區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,潭子區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台中市,烏日區,M,否,50-54,1
嚴重特殊傳染性肺炎,2023,44,台中市,神岡區,F,否,20-24,1
嚴重特殊傳染性肺炎,2023,44,台中市,西區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,西屯區,F,否,50-54,1
嚴重特殊傳染性肺炎,2023,44,台中市,西屯區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,台中市,西屯區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,豐原區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,44,台中市,霧峰區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台中市,龍井區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,台中市,龍井區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台南市,下營區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台南市,中西區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,44,台南市,中西區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台南市,仁德區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台南市,佳里區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,台南市,南區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,44,台南市,官田區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台南市,東區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台南市,歸仁區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,44,台南市,永康區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,44,台南市,白河區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,台南市,鹽水區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,44,台南市,鹽水區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,高雄市,三民區,M,否,5-9,1
嚴重特殊傳染性肺炎,2023,44,高雄市,三民區,F,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,高雄市,三民區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,高雄市,三民區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,高雄市,前金區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,高雄市,前鎮區,F,否,70+,2
嚴重特殊傳染性肺炎,2023,44,高雄市,小港區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,高雄市,岡山區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,高雄市,左營區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,高雄市,彌陀區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,高雄市,林園區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,高雄市,楠梓區,F,否,50-54,1
嚴重特殊傳染性肺炎,2023,44,高雄市,楠梓區,F,否,60-64,1
嚴重特殊傳染性肺炎,2023,44,高雄市,楠梓區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,高雄市,田寮區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,高雄市,鳳山區,M,否,65-69,1
嚴重特殊傳染性肺炎,2023,44,高雄市,鳳山區,M,否,70+,1
嚴重特殊傳染性肺炎,2023,44,基隆市,七堵區,M,否,60-64,1
嚴重特殊傳染性肺炎,2023,44,基隆市,中正區,F,否,55-59,1
嚴重特殊傳染性肺炎,2023,44,基隆市,中正區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,基隆市,仁愛區,F,否,70+,1
嚴重特殊傳染性肺炎,2023,44,基隆市,安樂區,F,否,70+,3
