確定病名,診斷年份,診斷月份,縣市,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼
098,2019,08,高雄市,M,0,50~54,1,64000
098,2019,08,高雄市,M,0,70+,1,64000
098,2019,08,新北市,F,0,15~19,1,65000
098,2019,08,新北市,F,0,5~9,1,65000
098,2019,08,新北市,M,0,15~19,8,65000
098,2019,08,新北市,M,0,20~24,23,65000
098,2019,08,新北市,M,0,25~29,18,65000
098,2019,08,新北市,M,0,30~34,11,65000
098,2019,08,新北市,M,0,35~39,9,65000
098,2019,08,新北市,M,0,40~44,1,65000
098,2019,08,新北市,M,0,45~49,2,65000
098,2019,08,新北市,M,0,50~54,2,65000
098,2019,08,新北市,M,0,70+,1,65000
098,2019,08,台中市,F,0,15~19,2,66000
098,2019,08,台中市,F,0,20~24,1,66000
098,2019,08,台中市,F,0,25~29,1,66000
098,2019,08,台中市,F,0,30~34,1,66000
098,2019,08,台中市,F,0,40~44,1,66000
098,2019,08,台中市,F,0,45~49,1,66000
098,2019,08,台中市,M,0,15~19,2,66000
098,2019,08,台中市,M,0,20~24,5,66000
098,2019,08,台中市,M,0,25~29,10,66000
098,2019,08,台中市,M,0,30~34,5,66000
098,2019,08,台中市,M,0,40~44,2,66000
098,2019,08,台南市,F,0,20~24,1,67000
098,2019,08,台南市,M,0,15~19,2,67000
098,2019,08,台南市,M,0,20~24,2,67000
098,2019,08,台南市,M,0,25~29,4,67000
098,2019,08,台南市,M,0,30~34,2,67000
098,2019,08,台南市,M,0,35~39,2,67000
098,2019,08,台南市,M,0,40~44,1,67000
098,2019,08,台南市,M,0,45~49,1,67000
098,2019,08,桃園市,F,0,15~19,2,68000
098,2019,08,桃園市,F,0,20~24,3,68000
098,2019,08,桃園市,F,0,70+,1,68000
098,2019,08,桃園市,M,0,15~19,1,68000
098,2019,08,桃園市,M,0,20~24,8,68000
098,2019,08,桃園市,M,0,25~29,10,68000
098,2019,08,桃園市,M,0,30~34,8,68000
098,2019,08,桃園市,M,0,35~39,2,68000
098,2019,08,桃園市,M,0,40~44,1,68000
098,2019,08,桃園市,M,0,50~54,2,68000
098,2019,09,金門縣,M,0,20~24,2,09020
098,2019,09,宜蘭縣,M,0,20~24,1,10002
098,2019,09,宜蘭縣,M,0,45~49,1,10002
098,2019,09,新竹縣,F,0,50~54,1,10004
098,2019,09,新竹縣,M,0,15~19,1,10004
098,2019,09,新竹縣,M,0,20~24,4,10004
098,2019,09,新竹縣,M,0,25~29,4,10004
098,2019,09,新竹縣,M,0,30~34,1,10004
098,2019,09,新竹縣,M,0,45~49,1,10004
098,2019,09,新竹縣,M,0,55~59,1,10004
098,2019,09,苗栗縣,M,0,15~19,1,10005
098,2019,09,苗栗縣,M,0,20~24,1,10005
098,2019,09,苗栗縣,M,0,25~29,1,10005
098,2019,09,苗栗縣,M,0,30~34,1,10005
098,2019,09,苗栗縣,M,0,35~39,2,10005
098,2019,09,彰化縣,M,0,20~24,3,10007
098,2019,09,彰化縣,M,0,25~29,2,10007
098,2019,09,彰化縣,M,0,30~34,3,10007
098,2019,09,彰化縣,M,0,35~39,1,10007
098,2019,09,彰化縣,M,0,45~49,1,10007
098,2019,09,彰化縣,M,0,50~54,1,10007
098,2019,09,南投縣,M,0,20~24,5,10008
098,2019,09,南投縣,M,0,25~29,1,10008
098,2019,09,雲林縣,M,0,20~24,2,10009
098,2019,09,雲林縣,M,0,30~34,2,10009
098,2019,09,雲林縣,M,0,40~44,1,10009
098,2019,09,雲林縣,M,0,45~49,1,10009
098,2019,09,雲林縣,M,0,70+,1,10009
098,2019,09,嘉義縣,M,0,15~19,1,10010
098,2019,09,嘉義縣,M,0,20~24,3,10010
098,2019,09,嘉義縣,M,0,25~29,2,10010
098,2019,09,嘉義縣,M,0,35~39,1,10010
098,2019,09,嘉義縣,M,0,40~44,2,10010
098,2019,09,嘉義縣,M,0,55~59,1,10010
098,2019,09,屏東縣,M,0,20~24,1,10013
098,2019,09,屏東縣,M,0,30~34,3,10013
098,2019,09,屏東縣,M,0,35~39,3,10013
098,2019,09,屏東縣,M,0,40~44,1,10013
098,2019,09,台東縣,M,0,20~24,1,10014
098,2019,09,台東縣,M,0,25~29,1,10014
098,2019,09,台東縣,M,0,30~34,1,10014
098,2019,09,花蓮縣,M,0,20~24,4,10015
098,2019,09,花蓮縣,M,0,25~29,1,10015
098,2019,09,花蓮縣,M,0,35~39,1,10015
098,2019,09,花蓮縣,M,0,50~54,1,10015
098,2019,09,基隆市,F,0,35~39,1,10017
098,2019,09,基隆市,M,0,15~19,2,10017
098,2019,09,基隆市,M,0,20~24,1,10017
098,2019,09,基隆市,M,0,25~29,1,10017
098,2019,09,基隆市,M,0,30~34,3,10017
098,2019,09,新竹市,M,0,15~19,1,10018
098,2019,09,新竹市,M,0,20~24,2,10018
098,2019,09,新竹市,M,0,25~29,2,10018
098,2019,09,新竹市,M,0,30~34,1,10018
098,2019,09,新竹市,M,0,35~39,2,10018
098,2019,09,新竹市,M,0,45~49,1,10018
098,2019,09,新竹市,M,0,70+,1,10018
098,2019,09,嘉義市,M,0,10~14,1,10020
098,2019,09,嘉義市,M,0,20~24,1,10020
098,2019,09,嘉義市,M,0,25~29,1,10020
098,2019,09,嘉義市,M,0,30~34,1,10020
098,2019,09,嘉義市,M,0,50~54,1,10020
098,2019,09,台北市,F,0,20~24,2,63000
098,2019,09,台北市,F,0,25~29,1,63000
098,2019,09,台北市,F,0,30~34,1,63000
098,2019,09,台北市,F,0,35~39,1,63000
098,2019,09,台北市,F,0,45~49,1,63000
098,2019,09,台北市,F,0,5~9,1,63000
098,2019,09,台北市,M,0,15~19,1,63000
098,2019,09,台北市,M,0,20~24,11,63000
098,2019,09,台北市,M,0,25~29,18,63000
098,2019,09,台北市,M,0,30~34,18,63000
098,2019,09,台北市,M,0,35~39,9,63000
098,2019,09,台北市,M,0,40~44,4,63000
098,2019,09,台北市,M,0,45~49,3,63000
098,2019,09,台北市,M,0,50~54,3,63000
098,2019,09,台北市,M,0,55~59,1,63000
098,2019,09,台北市,M,0,60~64,1,63000
098,2019,09,台北市,M,0,65~69,1,63000
098,2019,09,高雄市,F,0,35~39,1,64000
098,2019,09,高雄市,F,0,40~44,1,64000
098,2019,09,高雄市,M,0,15~19,4,64000
098,2019,09,高雄市,M,0,20~24,5,64000
098,2019,09,高雄市,M,0,25~29,6,64000
098,2019,09,高雄市,M,0,30~34,5,64000
098,2019,09,高雄市,M,0,35~39,2,64000
098,2019,09,高雄市,M,0,40~44,1,64000
098,2019,09,高雄市,M,0,45~49,3,64000
098,2019,09,高雄市,M,0,50~54,2,64000
098,2019,09,高雄市,M,0,60~64,1,64000
098,2019,09,新北市,F,0,10~14,1,65000
098,2019,09,新北市,F,0,15~19,4,65000
098,2019,09,新北市,F,0,25~29,2,65000
098,2019,09,新北市,F,0,30~34,1,65000
098,2019,09,新北市,F,0,50~54,1,65000
098,2019,09,新北市,M,0,10~14,1,65000
098,2019,09,新北市,M,0,15~19,8,65000
098,2019,09,新北市,M,0,20~24,22,65000
098,2019,09,新北市,M,0,25~29,21,65000
098,2019,09,新北市,M,0,30~34,17,65000
098,2019,09,新北市,M,0,35~39,21,65000
098,2019,09,新北市,M,0,40~44,9,65000
098,2019,09,新北市,M,0,45~49,2,65000
098,2019,09,新北市,M,0,50~54,2,65000
098,2019,09,新北市,M,0,55~59,1,65000
098,2019,09,新北市,M,0,60~64,2,65000
098,2019,09,台中市,F,0,10~14,2,66000
098,2019,09,台中市,F,0,45~49,1,66000
098,2019,09,台中市,M,0,15~19,2,66000
098,2019,09,台中市,M,0,20~24,10,66000
098,2019,09,台中市,M,0,25~29,2,66000
098,2019,09,台中市,M,0,30~34,7,66000
098,2019,09,台中市,M,0,35~39,2,66000
098,2019,09,台中市,M,0,40~44,3,66000
098,2019,09,台中市,M,0,45~49,1,66000
098,2019,09,台中市,M,0,50~54,1,66000
098,2019,09,台南市,M,0,15~19,1,67000
098,2019,09,台南市,M,0,20~24,4,67000
098,2019,09,台南市,M,0,25~29,2,67000
098,2019,09,台南市,M,0,30~34,4,67000
098,2019,09,台南市,M,0,35~39,2,67000
098,2019,09,台南市,M,0,50~54,1,67000
098,2019,09,台南市,M,0,55~59,1,67000
098,2019,09,台南市,M,0,60~64,1,67000
098,2019,09,桃園市,F,0,15~19,1,68000
098,2019,09,桃園市,F,0,20~24,1,68000
098,2019,09,桃園市,F,0,25~29,1,68000
098,2019,09,桃園市,F,0,35~39,1,68000
098,2019,09,桃園市,M,0,15~19,4,68000
098,2019,09,桃園市,M,0,20~24,11,68000
098,2019,09,桃園市,M,0,25~29,8,68000
098,2019,09,桃園市,M,0,30~34,8,68000
098,2019,09,桃園市,M,0,35~39,3,68000
098,2019,09,桃園市,M,0,40~44,2,68000
098,2019,09,桃園市,M,0,45~49,1,68000
098,2019,09,桃園市,M,0,55~59,2,68000
098,2019,10,金門縣,M,0,50~54,1,09020
098,2019,10,宜蘭縣,M,0,15~19,1,10002
098,2019,10,宜蘭縣,M,0,35~39,1,10002
098,2019,10,新竹縣,F,0,15~19,1,10004
098,2019,10,新竹縣,M,0,20~24,6,10004
098,2019,10,新竹縣,M,0,25~29,5,10004
098,2019,10,新竹縣,M,0,30~34,1,10004
098,2019,10,新竹縣,M,0,35~39,2,10004
098,2019,10,新竹縣,M,0,40~44,1,10004
098,2019,10,苗栗縣,M,0,20~24,3,10005
098,2019,10,苗栗縣,M,0,25~29,4,10005
098,2019,10,苗栗縣,M,0,30~34,2,10005
098,2019,10,彰化縣,M,0,20~24,2,10007
098,2019,10,彰化縣,M,0,25~29,2,10007
098,2019,10,彰化縣,M,0,40~44,1,10007
098,2019,10,彰化縣,M,0,55~59,1,10007
098,2019,10,南投縣,M,0,15~19,1,10008
098,2019,10,南投縣,M,0,20~24,1,10008
098,2019,10,南投縣,M,0,25~29,1,10008
098,2019,10,雲林縣,F,0,25~29,1,10009
098,2019,10,雲林縣,M,0,20~24,1,10009
098,2019,10,雲林縣,M,0,25~29,1,10009
098,2019,10,雲林縣,M,0,30~34,1,10009
098,2019,10,雲林縣,M,0,40~44,1,10009
098,2019,10,雲林縣,M,0,45~49,1,10009
098,2019,10,雲林縣,M,0,60~64,1,10009
098,2019,10,嘉義縣,F,0,40~44,1,10010
098,2019,10,嘉義縣,F,0,45~49,1,10010
098,2019,10,嘉義縣,M,0,20~24,3,10010
098,2019,10,嘉義縣,M,0,25~29,1,10010
098,2019,10,嘉義縣,M,0,45~49,1,10010
098,2019,10,屏東縣,M,0,20~24,2,10013
098,2019,10,屏東縣,M,0,25~29,1,10013
098,2019,10,屏東縣,M,0,35~39,1,10013
098,2019,10,屏東縣,M,0,40~44,1,10013
098,2019,10,台東縣,M,0,20~24,2,10014
098,2019,10,花蓮縣,F,0,15~19,1,10015
098,2019,10,花蓮縣,F,0,25~29,1,10015
098,2019,10,花蓮縣,M,0,20~24,1,10015
098,2019,10,花蓮縣,M,0,25~29,1,10015
098,2019,10,澎湖縣,M,0,20~24,1,10016
098,2019,10,基隆市,F,0,25~29,1,10017
098,2019,10,基隆市,M,0,15~19,1,10017
098,2019,10,基隆市,M,0,20~24,2,10017
098,2019,10,基隆市,M,0,25~29,2,10017
098,2019,10,基隆市,M,0,30~34,1,10017
098,2019,10,基隆市,M,0,35~39,3,10017
098,2019,10,新竹市,F,0,40~44,1,10018
098,2019,10,新竹市,M,0,15~19,1,10018
098,2019,10,新竹市,M,0,20~24,2,10018
098,2019,10,新竹市,M,0,25~29,2,10018
098,2019,10,新竹市,M,0,35~39,1,10018
098,2019,10,嘉義市,M,0,15~19,1,10020
098,2019,10,嘉義市,M,0,30~34,2,10020
098,2019,10,嘉義市,M,0,40~44,1,10020
098,2019,10,嘉義市,M,0,45~49,2,10020
098,2019,10,台北市,F,0,15~19,1,63000
098,2019,10,台北市,F,0,20~24,1,63000
098,2019,10,台北市,F,0,55~59,1,63000
098,2019,10,台北市,M,0,15~19,5,63000
098,2019,10,台北市,M,0,20~24,20,63000
098,2019,10,台北市,M,0,25~29,19,63000
098,2019,10,台北市,M,0,30~34,20,63000
098,2019,10,台北市,M,0,35~39,13,63000
098,2019,10,台北市,M,0,40~44,8,63000
098,2019,10,台北市,M,0,45~49,4,63000
098,2019,10,台北市,M,0,50~54,1,63000
098,2019,10,台北市,M,0,55~59,2,63000
098,2019,10,台北市,M,0,60~64,2,63000
098,2019,10,高雄市,F,0,20~24,2,64000
098,2019,10,高雄市,F,0,35~39,1,64000
098,2019,10,高雄市,M,0,15~19,3,64000
098,2019,10,高雄市,M,0,20~24,11,64000
098,2019,10,高雄市,M,0,25~29,12,64000
098,2019,10,高雄市,M,0,30~34,11,64000
098,2019,10,高雄市,M,0,35~39,2,64000
098,2019,10,高雄市,M,0,40~44,7,64000
098,2019,10,高雄市,M,0,45~49,1,64000
098,2019,10,新北市,F,0,10~14,1,65000
098,2019,10,新北市,F,0,15~19,2,65000
098,2019,10,新北市,F,0,20~24,2,65000
098,2019,10,新北市,F,0,25~29,1,65000
098,2019,10,新北市,F,0,35~39,1,65000
098,2019,10,新北市,F,0,60~64,1,65000
098,2019,10,新北市,M,0,15~19,9,65000
098,2019,10,新北市,M,0,20~24,34,65000
098,2019,10,新北市,M,0,25~29,21,65000
098,2019,10,新北市,M,0,30~34,16,65000
098,2019,10,新北市,M,0,35~39,6,65000
098,2019,10,新北市,M,0,40~44,6,65000
098,2019,10,新北市,M,0,45~49,2,65000
098,2019,10,新北市,M,0,50~54,3,65000
098,2019,10,新北市,M,0,55~59,1,65000
098,2019,10,新北市,M,0,60~64,1,65000
098,2019,10,新北市,M,0,65~69,2,65000
098,2019,10,新北市,M,0,70+,1,65000
098,2019,10,台中市,F,0,20~24,2,66000
098,2019,10,台中市,F,0,55~59,1,66000
098,2019,10,台中市,M,0,15~19,6,66000
098,2019,10,台中市,M,0,20~24,11,66000
098,2019,10,台中市,M,0,25~29,5,66000
098,2019,10,台中市,M,0,30~34,3,66000
098,2019,10,台中市,M,0,35~39,3,66000
098,2019,10,台中市,M,0,40~44,2,66000
098,2019,10,台中市,M,0,45~49,2,66000
098,2019,10,台南市,M,0,20~24,3,67000
098,2019,10,台南市,M,0,25~29,4,67000
098,2019,10,台南市,M,0,30~34,4,67000
098,2019,10,台南市,M,0,35~39,3,67000
098,2019,10,台南市,M,0,45~49,1,67000
098,2019,10,台南市,M,0,55~59,1,67000
098,2019,10,台南市,M,0,60~64,1,67000
098,2019,10,桃園市,F,0,15~19,1,68000
098,2019,10,桃園市,F,0,20~24,1,68000
098,2019,10,桃園市,F,0,25~29,1,68000
098,2019,10,桃園市,F,0,30~34,1,68000
098,2019,10,桃園市,F,0,35~39,1,68000
098,2019,10,桃園市,M,0,15~19,3,68000
098,2019,10,桃園市,M,0,20~24,8,68000
098,2019,10,桃園市,M,0,25~29,13,68000
098,2019,10,桃園市,M,0,30~34,9,68000
098,2019,10,桃園市,M,0,35~39,3,68000
098,2019,10,桃園市,M,0,45~49,1,68000
098,2019,10,桃園市,M,0,50~54,1,68000
098,2019,10,桃園市,M,0,55~59,1,68000
098,2019,11,宜蘭縣,M,0,20~24,3,10002
098,2019,11,宜蘭縣,M,0,40~44,1,10002
098,2019,11,新竹縣,F,0,35~39,1,10004
098,2019,11,新竹縣,M,0,15~19,1,10004
098,2019,11,新竹縣,M,0,20~24,3,10004
098,2019,11,新竹縣,M,0,25~29,1,10004
098,2019,11,新竹縣,M,0,30~34,2,10004
098,2019,11,新竹縣,M,0,40~44,1,10004
098,2019,11,新竹縣,M,0,45~49,3,10004
098,2019,11,苗栗縣,M,0,15~19,1,10005
098,2019,11,苗栗縣,M,0,20~24,2,10005
098,2019,11,苗栗縣,M,0,25~29,1,10005
098,2019,11,苗栗縣,M,0,35~39,1,10005
098,2019,11,苗栗縣,M,0,70+,1,10005
098,2019,11,彰化縣,M,0,15~19,1,10007
098,2019,11,彰化縣,M,0,20~24,2,10007
098,2019,11,彰化縣,M,0,25~29,3,10007
098,2019,11,彰化縣,M,0,30~34,1,10007
098,2019,11,彰化縣,M,0,35~39,1,10007
098,2019,11,彰化縣,M,0,60~64,1,10007
098,2019,11,南投縣,F,0,25~29,1,10008
098,2019,11,南投縣,M,0,20~24,5,10008
098,2019,11,南投縣,M,0,25~29,2,10008
098,2019,11,南投縣,M,0,35~39,1,10008
098,2019,11,雲林縣,F,0,35~39,1,10009
098,2019,11,雲林縣,M,0,15~19,1,10009
098,2019,11,雲林縣,M,0,20~24,6,10009
098,2019,11,雲林縣,M,0,25~29,2,10009
098,2019,11,雲林縣,M,0,45~49,1,10009
098,2019,11,嘉義縣,F,0,40~44,1,10010
098,2019,11,嘉義縣,M,0,20~24,1,10010
098,2019,11,嘉義縣,M,0,30~34,2,10010
098,2019,11,嘉義縣,M,0,40~44,1,10010
098,2019,11,屏東縣,M,0,15~19,1,10013
098,2019,11,屏東縣,M,0,20~24,1,10013
098,2019,11,屏東縣,M,0,25~29,1,10013
098,2019,11,屏東縣,M,0,55~59,1,10013
098,2019,11,台東縣,M,0,35~39,2,10014
098,2019,11,花蓮縣,F,0,20~24,1,10015
098,2019,11,花蓮縣,M,0,15~19,1,10015
098,2019,11,花蓮縣,M,0,20~24,2,10015
098,2019,11,花蓮縣,M,0,25~29,1,10015
098,2019,11,花蓮縣,M,0,35~39,1,10015
098,2019,11,花蓮縣,M,0,45~49,1,10015
098,2019,11,澎湖縣,M,0,25~29,1,10016
098,2019,11,基隆市,M,0,20~24,2,10017
098,2019,11,基隆市,M,0,25~29,1,10017
098,2019,11,基隆市,M,0,35~39,4,10017
098,2019,11,新竹市,F,0,15~19,1,10018
098,2019,11,新竹市,M,0,15~19,1,10018
098,2019,11,新竹市,M,0,20~24,3,10018
098,2019,11,新竹市,M,0,25~29,1,10018
098,2019,11,新竹市,M,0,30~34,1,10018
098,2019,11,新竹市,M,0,40~44,1,10018
098,2019,11,嘉義市,F,1,20~24,1,10020
098,2019,11,嘉義市,M,0,20~24,1,10020
098,2019,11,嘉義市,M,0,25~29,1,10020
098,2019,11,嘉義市,M,0,30~34,1,10020
098,2019,11,嘉義市,M,0,35~39,1,10020
098,2019,11,台北市,F,0,10~14,1,63000
098,2019,11,台北市,F,0,20~24,2,63000
098,2019,11,台北市,F,0,35~39,1,63000
098,2019,11,台北市,M,0,15~19,3,63000
098,2019,11,台北市,M,0,20~24,7,63000
098,2019,11,台北市,M,0,25~29,15,63000
098,2019,11,台北市,M,0,30~34,18,63000
098,2019,11,台北市,M,0,35~39,2,63000
098,2019,11,台北市,M,0,40~44,7,63000
098,2019,11,台北市,M,0,45~49,6,63000
098,2019,11,台北市,M,0,50~54,4,63000
098,2019,11,台北市,M,0,70+,1,63000
098,2019,11,高雄市,F,0,20~24,1,64000
098,2019,11,高雄市,M,0,15~19,2,64000
098,2019,11,高雄市,M,0,20~24,11,64000
098,2019,11,高雄市,M,0,25~29,7,64000
098,2019,11,高雄市,M,0,30~34,4,64000
098,2019,11,高雄市,M,0,35~39,5,64000
098,2019,11,高雄市,M,0,40~44,3,64000
098,2019,11,高雄市,M,0,45~49,1,64000
098,2019,11,高雄市,M,0,55~59,1,64000
098,2019,11,高雄市,M,0,70+,1,64000
098,2019,11,新北市,F,0,15~19,1,65000
098,2019,11,新北市,F,0,20~24,2,65000
098,2019,11,新北市,F,0,25~29,2,65000
098,2019,11,新北市,F,0,30~34,2,65000
098,2019,11,新北市,F,0,45~49,1,65000
098,2019,11,新北市,M,0,15~19,7,65000
098,2019,11,新北市,M,0,20~24,25,65000
098,2019,11,新北市,M,0,25~29,25,65000
098,2019,11,新北市,M,0,30~34,20,65000
098,2019,11,新北市,M,0,35~39,12,65000
098,2019,11,新北市,M,0,40~44,6,65000
098,2019,11,新北市,M,0,45~49,6,65000
098,2019,11,新北市,M,0,50~54,2,65000
098,2019,11,新北市,M,0,55~59,1,65000
098,2019,11,新北市,M,0,65~69,1,65000
098,2019,11,台中市,F,0,15~19,2,66000
098,2019,11,台中市,F,0,20~24,1,66000
098,2019,11,台中市,F,0,25~29,2,66000
098,2019,11,台中市,F,0,40~44,1,66000
098,2019,11,台中市,M,0,15~19,3,66000
098,2019,11,台中市,M,0,20~24,5,66000
098,2019,11,台中市,M,0,25~29,7,66000
098,2019,11,台中市,M,0,30~34,3,66000
098,2019,11,台中市,M,0,35~39,2,66000
098,2019,11,台中市,M,0,40~44,1,66000
098,2019,11,台南市,F,0,25~29,1,67000
098,2019,11,台南市,F,0,70+,1,67000
098,2019,11,台南市,M,0,20~24,2,67000
098,2019,11,台南市,M,0,25~29,3,67000
098,2019,11,台南市,M,0,30~34,2,67000
098,2019,11,台南市,M,0,35~39,1,67000
098,2019,11,台南市,M,0,40~44,2,67000
098,2019,11,台南市,M,0,45~49,1,67000
098,2019,11,台南市,M,0,50~54,1,67000
098,2019,11,台南市,M,0,55~59,1,67000
098,2019,11,台南市,M,0,60~64,1,67000
098,2019,11,桃園市,F,0,20~24,1,68000
098,2019,11,桃園市,F,0,30~34,2,68000
098,2019,11,桃園市,M,0,15~19,5,68000
098,2019,11,桃園市,M,0,20~24,12,68000
098,2019,11,桃園市,M,0,25~29,11,68000
098,2019,11,桃園市,M,0,30~34,5,68000
098,2019,11,桃園市,M,0,35~39,3,68000
098,2019,11,桃園市,M,0,50~54,1,68000
098,2019,12,宜蘭縣,M,0,20~24,2,10002
098,2019,12,宜蘭縣,M,0,30~34,1,10002
098,2019,12,新竹縣,F,0,20~24,1,10004
098,2019,12,新竹縣,M,0,15~19,2,10004
098,2019,12,新竹縣,M,0,20~24,1,10004
098,2019,12,新竹縣,M,0,25~29,4,10004
098,2019,12,新竹縣,M,0,30~34,2,10004
098,2019,12,新竹縣,M,0,35~39,3,10004
098,2019,12,新竹縣,M,0,45~49,1,10004
098,2019,12,新竹縣,M,0,50~54,1,10004
098,2019,12,新竹縣,M,0,70+,1,10004
098,2019,12,苗栗縣,M,0,0,1,10005
098,2019,12,苗栗縣,M,0,15~19,1,10005
098,2019,12,苗栗縣,M,0,20~24,4,10005
098,2019,12,苗栗縣,M,0,25~29,1,10005
098,2019,12,苗栗縣,M,0,35~39,1,10005
098,2019,12,苗栗縣,M,0,50~54,1,10005
098,2019,12,彰化縣,F,0,25~29,1,10007
098,2019,12,彰化縣,M,0,20~24,3,10007
098,2019,12,彰化縣,M,0,45~49,1,10007
098,2019,12,彰化縣,M,0,65~69,1,10007
098,2019,12,南投縣,M,0,15~19,2,10008
098,2019,12,南投縣,M,0,20~24,4,10008
098,2019,12,南投縣,M,0,25~29,3,10008
098,2019,12,南投縣,M,0,30~34,1,10008
098,2019,12,雲林縣,M,0,15~19,1,10009
098,2019,12,雲林縣,M,0,20~24,4,10009
098,2019,12,雲林縣,M,0,25~29,1,10009
098,2019,12,雲林縣,M,0,30~34,2,10009
098,2019,12,雲林縣,M,0,35~39,1,10009
098,2019,12,嘉義縣,M,0,15~19,1,10010
098,2019,12,屏東縣,M,0,15~19,2,10013
098,2019,12,屏東縣,M,0,20~24,2,10013
098,2019,12,屏東縣,M,0,25~29,1,10013
098,2019,12,屏東縣,M,0,30~34,1,10013
098,2019,12,台東縣,M,0,25~29,2,10014
098,2019,12,台東縣,M,0,35~39,1,10014
098,2019,12,花蓮縣,F,0,15~19,1,10015
098,2019,12,花蓮縣,M,0,20~24,6,10015
098,2019,12,花蓮縣,M,0,30~34,1,10015
098,2019,12,基隆市,M,0,20~24,4,10017
098,2019,12,基隆市,M,0,25~29,2,10017
098,2019,12,基隆市,M,0,30~34,2,10017
098,2019,12,基隆市,M,0,35~39,1,10017
098,2019,12,新竹市,F,0,20~24,1,10018
098,2019,12,新竹市,M,0,25~29,2,10018
098,2019,12,新竹市,M,0,30~34,1,10018
098,2019,12,新竹市,M,0,55~59,1,10018
098,2019,12,嘉義市,F,0,30~34,1,10020
098,2019,12,嘉義市,M,0,20~24,2,10020
098,2019,12,嘉義市,M,0,25~29,1,10020
098,2019,12,台北市,F,0,20~24,4,63000
098,2019,12,台北市,F,0,25~29,1,63000
098,2019,12,台北市,F,0,35~39,1,63000
098,2019,12,台北市,F,0,40~44,1,63000
098,2019,12,台北市,M,0,15~19,1,63000
098,2019,12,台北市,M,0,20~24,13,63000
098,2019,12,台北市,M,0,25~29,18,63000
098,2019,12,台北市,M,0,30~34,14,63000
098,2019,12,台北市,M,0,35~39,12,63000
098,2019,12,台北市,M,0,40~44,12,63000
098,2019,12,台北市,M,0,45~49,4,63000
098,2019,12,台北市,M,0,50~54,2,63000
098,2019,12,台北市,M,0,55~59,2,63000
098,2019,12,台北市,M,0,60~64,1,63000
098,2019,12,高雄市,F,0,10~14,1,64000
098,2019,12,高雄市,F,0,20~24,2,64000
098,2019,12,高雄市,F,0,40~44,2,64000
098,2019,12,高雄市,M,0,15~19,7,64000
098,2019,12,高雄市,M,0,20~24,9,64000
098,2019,12,高雄市,M,0,25~29,10,64000
098,2019,12,高雄市,M,0,30~34,11,64000
098,2019,12,高雄市,M,0,35~39,5,64000
098,2019,12,高雄市,M,0,40~44,1,64000
098,2019,12,高雄市,M,0,45~49,1,64000
098,2019,12,高雄市,M,0,50~54,2,64000
098,2019,12,高雄市,M,0,65~69,1,64000
098,2019,12,高雄市,M,0,70+,1,64000
098,2019,12,高雄市,M,1,25~29,1,64000
098,2019,12,新北市,F,0,15~19,4,65000
098,2019,12,新北市,F,0,20~24,8,65000
098,2019,12,新北市,F,0,25~29,4,65000
098,2019,12,新北市,F,0,30~34,1,65000
098,2019,12,新北市,F,0,35~39,1,65000
098,2019,12,新北市,M,0,15~19,19,65000
098,2019,12,新北市,M,0,20~24,25,65000
098,2019,12,新北市,M,0,25~29,23,65000
098,2019,12,新北市,M,0,30~34,25,65000
098,2019,12,新北市,M,0,35~39,16,65000
098,2019,12,新北市,M,0,40~44,6,65000
098,2019,12,新北市,M,0,45~49,7,65000
098,2019,12,新北市,M,0,50~54,2,65000
098,2019,12,新北市,M,0,55~59,1,65000
098,2019,12,新北市,M,0,60~64,1,65000
098,2019,12,台中市,F,0,20~24,2,66000
098,2019,12,台中市,M,0,15~19,5,66000
098,2019,12,台中市,M,0,20~24,8,66000
098,2019,12,台中市,M,0,25~29,5,66000
098,2019,12,台中市,M,0,30~34,2,66000
098,2019,12,台中市,M,0,35~39,4,66000
098,2019,12,台中市,M,0,40~44,2,66000
098,2019,12,台中市,M,0,45~49,1,66000
098,2019,12,台中市,M,0,50~54,1,66000
098,2019,12,台中市,M,0,70+,1,66000
098,2019,12,台南市,F,0,40~44,1,67000
098,2019,12,台南市,F,0,50~54,1,67000
098,2019,12,台南市,M,0,15~19,1,67000
098,2019,12,台南市,M,0,20~24,2,67000
098,2019,12,台南市,M,0,25~29,6,67000
098,2019,12,台南市,M,0,30~34,2,67000
098,2019,12,台南市,M,0,35~39,3,67000
098,2019,12,台南市,M,0,40~44,2,67000
098,2019,12,台南市,M,0,65~69,2,67000
098,2019,12,台南市,M,0,70+,1,67000
098,2019,12,桃園市,F,0,20~24,1,68000
098,2019,12,桃園市,F,0,25~29,1,68000
098,2019,12,桃園市,M,0,15~19,5,68000
098,2019,12,桃園市,M,0,20~24,11,68000
098,2019,12,桃園市,M,0,25~29,15,68000
098,2019,12,桃園市,M,0,30~34,5,68000
098,2019,12,桃園市,M,0,35~39,5,68000
098,2019,12,桃園市,M,0,40~44,3,68000
098,2019,12,桃園市,M,0,45~49,5,68000
098,2020,01,宜蘭縣,F,0,25~29,1,10002
098,2020,01,宜蘭縣,M,0,25~29,1,10002
098,2020,01,宜蘭縣,M,0,30~34,1,10002
098,2020,01,宜蘭縣,M,0,35~39,1,10002
098,2020,01,新竹縣,M,0,15~19,1,10004
098,2020,01,新竹縣,M,0,20~24,1,10004
