確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數,縣市別代碼,鄉鎮別代碼
19CoV,2022,30,台中市,東勢區,F,0,70+,2,66000,66000100
19CoV,2022,30,台中市,東勢區,M,0,70+,1,66000,66000100
19CoV,2022,30,台中市,沙鹿區,F,0,70+,1,66000,66000130
19CoV,2022,30,台中市,清水區,F,0,70+,1,66000,66000120
19CoV,2022,30,台中市,潭子區,F,0,70+,3,66000,66000170
19CoV,2022,30,台中市,烏日區,M,0,70+,1,66000,66000230
19CoV,2022,30,台中市,石岡區,M,0,70+,2,66000,66000200
19CoV,2022,30,台中市,西屯區,M,0,70+,2,66000,66000060
19CoV,2022,30,台中市,豐原區,F,0,70+,2,66000,66000090
19CoV,2022,30,台中市,豐原區,M,0,70+,2,66000,66000090
19CoV,2022,30,台南市,七股區,F,0,70+,1,67000,67000150
19CoV,2022,30,台南市,下營區,M,0,70+,1,67000,67000080
19CoV,2022,30,台南市,北區,M,0,70+,1,67000,67000340
19CoV,2022,30,台南市,南區,F,0,70+,2,67000,67000330
19CoV,2022,30,台南市,學甲區,M,0,70+,1,67000,67000130
19CoV,2022,30,台南市,安南區,F,0,70+,1,67000,67000350
19CoV,2022,30,台南市,安南區,M,0,70+,1,67000,67000350
19CoV,2022,30,台南市,新營區,M,0,60~64,1,67000,67000010
19CoV,2022,30,台南市,新營區,M,0,70+,2,67000,67000010
19CoV,2022,30,台南市,東區,F,0,70+,1,67000,67000320
19CoV,2022,30,台南市,楠西區,M,0,70+,1,67000,67000240
19CoV,2022,30,台南市,永康區,M,0,70+,2,67000,67000310
19CoV,2022,30,台南市,玉井區,F,0,70+,1,67000,67000230
19CoV,2022,30,台南市,關廟區,F,0,70+,2,67000,67000290
19CoV,2022,30,台南市,關廟區,M,0,70+,1,67000,67000290
19CoV,2022,30,桃園市,中壢區,M,0,70+,2,68000,68000020
19CoV,2022,30,桃園市,八德區,M,0,55~59,1,68000,68000080
19CoV,2022,30,桃園市,八德區,F,0,70+,1,68000,68000080
19CoV,2022,30,桃園市,大溪區,F,0,25~29,1,68000,68000030
19CoV,2022,30,桃園市,平鎮區,M,0,55~59,1,68000,68000100
19CoV,2022,30,桃園市,平鎮區,F,0,70+,1,68000,68000100
19CoV,2022,30,桃園市,楊梅區,F,0,70+,1,68000,68000040
19CoV,2022,30,桃園市,楊梅區,M,0,70+,1,68000,68000040
19CoV,2022,30,桃園市,龍潭區,F,0,70+,1,68000,68000090
19CoV,2022,30,桃園市,龍潭區,M,0,70+,1,68000,68000090
19CoV,2022,30,桃園市,龜山區,M,0,70+,2,68000,68000070
19CoV,2022,31,宜蘭縣,五結鄉,F,0,70+,1,10002,10002090
19CoV,2022,31,宜蘭縣,五結鄉,M,0,70+,1,10002,10002090
19CoV,2022,31,宜蘭縣,冬山鄉,M,0,70+,1,10002,10002080
19CoV,2022,31,宜蘭縣,員山鄉,M,0,55~59,1,10002,10002070
19CoV,2022,31,宜蘭縣,員山鄉,M,0,60~64,1,10002,10002070
19CoV,2022,31,宜蘭縣,宜蘭市,M,0,70+,1,10002,10002010
19CoV,2022,31,宜蘭縣,蘇澳鎮,M,0,70+,1,10002,10002030
19CoV,2022,31,新竹縣,新豐鄉,M,0,35~39,1,10004,10004060
19CoV,2022,31,新竹縣,竹東鎮,F,0,70+,1,10004,10004020
19CoV,2022,31,苗栗縣,三義鄉,F,0,70+,1,10005,10005130
19CoV,2022,31,苗栗縣,公館鄉,M,0,70+,1,10005,10005090
19CoV,2022,31,苗栗縣,後龍鎮,M,0,65~69,1,10005,10005060
19CoV,2022,31,苗栗縣,竹南鎮,F,0,65~69,1,10005,10005040
19CoV,2022,31,苗栗縣,竹南鎮,F,0,70+,1,10005,10005040
19CoV,2022,31,苗栗縣,頭份市,M,0,70+,2,10005,10005050
19CoV,2022,31,彰化縣,伸港鄉,M,0,70+,1,10007,10007050
19CoV,2022,31,彰化縣,北斗鎮,M,0,45~49,1,10007,10007190
19CoV,2022,31,彰化縣,埔心鄉,F,0,50~54,1,10007,10007150
19CoV,2022,31,彰化縣,大城鄉,F,0,70+,1,10007,10007240
19CoV,2022,31,彰化縣,田中鎮,M,0,50~54,1,10007,10007120
19CoV,2022,31,彰化縣,社頭鄉,M,0,65~69,1,10007,10007170
19CoV,2022,31,彰化縣,竹塘鄉,F,0,70+,1,10007,10007250
19CoV,2022,31,彰化縣,線西鄉,M,0,35~39,1,10007,10007040
19CoV,2022,31,彰化縣,芳苑鄉,F,0,70+,1,10007,10007230
19CoV,2022,31,南投縣,南投市,M,0,70+,1,10008,10008010
19CoV,2022,31,南投縣,埔里鎮,M,0,70+,2,10008,10008020
19CoV,2022,31,南投縣,草屯鎮,F,0,70+,1,10008,10008030
19CoV,2022,31,南投縣,草屯鎮,M,0,70+,1,10008,10008030
19CoV,2022,31,南投縣,集集鎮,M,0,70+,1,10008,10008050
19CoV,2022,31,雲林縣,北港鎮,M,0,70+,1,10009,10009060
19CoV,2022,31,雲林縣,口湖鄉,F,0,70+,1,10009,10009190
19CoV,2022,31,雲林縣,台西鄉,F,0,70+,1,10009,10009160
19CoV,2022,31,雲林縣,土庫鎮,M,0,60~64,1,10009,10009050
19CoV,2022,31,雲林縣,斗六市,F,0,70+,2,10009,10009010
19CoV,2022,31,雲林縣,西螺鎮,F,0,70+,1,10009,10009040
19CoV,2022,31,嘉義縣,六腳鄉,M,0,60~64,1,10010,10010080
19CoV,2022,31,嘉義縣,大林鎮,M,0,70+,1,10010,10010040
19CoV,2022,31,嘉義縣,布袋鎮,F,0,70+,1,10010,10010030
19CoV,2022,31,嘉義縣,新港鄉,M,0,70+,1,10010,10010070
19CoV,2022,31,嘉義縣,民雄鄉,F,0,70+,1,10010,10010050
19CoV,2022,31,嘉義縣,溪口鄉,M,0,70+,1,10010,10010060
19CoV,2022,31,嘉義縣,竹崎鄉,M,0,70+,1,10010,10010140
19CoV,2022,31,嘉義縣,阿里山鄉,F,0,70+,1,10010,10010180
19CoV,2022,31,屏東縣,內埔鄉,F,0,60~64,1,10013,10013130
19CoV,2022,31,屏東縣,屏東市,F,0,70+,2,10013,10013010
19CoV,2022,31,屏東縣,琉球鄉,M,0,55~59,1,10013,10013220
19CoV,2022,31,屏東縣,琉球鄉,F,0,70+,1,10013,10013220
19CoV,2022,31,屏東縣,高樹鄉,F,0,65~69,1,10013,10013110
19CoV,2022,31,台東縣,台東市,M,0,70+,1,10014,10014010
19CoV,2022,31,花蓮縣,玉里鎮,M,0,60~64,2,10015,10015030
19CoV,2022,31,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
19CoV,2022,31,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19CoV,2022,31,澎湖縣,馬公市,M,0,65~69,1,10016,10016010
19CoV,2022,31,澎湖縣,馬公市,M,0,70+,1,10016,10016010
19CoV,2022,31,基隆市,中山區,F,0,70+,2,10017,10017050
19CoV,2022,31,基隆市,中正區,M,0,60~64,1,10017,10017010
19CoV,2022,31,新竹市,北區,M,0,65~69,1,10018,10018020
19CoV,2022,31,新竹市,北區,F,0,70+,1,10018,10018020
19CoV,2022,31,新竹市,東區,M,0,70+,1,10018,10018010
19CoV,2022,31,嘉義市,東區,M,0,70+,1,10020,10020010
19CoV,2022,31,嘉義市,西區,F,0,45~49,1,10020,10020020
19CoV,2022,31,嘉義市,西區,M,0,55~59,1,10020,10020020
19CoV,2022,31,嘉義市,西區,F,0,65~69,1,10020,10020020
19CoV,2022,31,嘉義市,西區,M,0,70+,1,10020,10020020
19CoV,2022,31,台北市,中山區,F,0,65~69,1,63000,63000040
19CoV,2022,31,台北市,中山區,F,0,70+,1,63000,63000040
19CoV,2022,31,台北市,中正區,F,0,70+,1,63000,63000050
19CoV,2022,31,台北市,信義區,M,0,60~64,1,63000,63000020
19CoV,2022,31,台北市,信義區,M,0,70+,1,63000,63000020
19CoV,2022,31,台北市,內湖區,M,0,65~69,1,63000,63000100
19CoV,2022,31,台北市,內湖區,F,0,70+,1,63000,63000100
19CoV,2022,31,台北市,北投區,F,0,70+,1,63000,63000120
19CoV,2022,31,台北市,南港區,M,0,65~69,1,63000,63000090
19CoV,2022,31,台北市,士林區,F,0,70+,1,63000,63000110
19CoV,2022,31,台北市,文山區,F,0,70+,1,63000,63000081
19CoV,2022,31,台北市,文山區,F,0,70+,1,63000,63000080
19CoV,2022,31,台北市,文山區,F,0,70+,1,63000,63000082
19CoV,2022,31,台北市,萬華區,F,0,70+,1,63000,63000071
19CoV,2022,31,台北市,萬華區,F,0,70+,1,63000,63000072
19CoV,2022,31,台北市,萬華區,F,0,70+,1,63000,63000070
19CoV,2022,31,台北市,萬華區,M,0,70+,1,63000,63000070
19CoV,2022,31,台北市,萬華區,M,0,70+,1,63000,63000072
19CoV,2022,31,台北市,萬華區,M,0,70+,1,63000,63000071
19CoV,2022,31,高雄市,三民區,M,0,40~44,1,64000,64000050
19CoV,2022,31,高雄市,三民區,M,0,40~44,1,64000,64000052
19CoV,2022,31,高雄市,三民區,M,0,40~44,1,64000,64000051
19CoV,2022,31,高雄市,三民區,F,0,70+,1,64000,64000052
19CoV,2022,31,高雄市,三民區,F,0,70+,1,64000,64000051
19CoV,2022,31,高雄市,三民區,F,0,70+,1,64000,64000050
19CoV,2022,31,高雄市,前金區,M,0,70+,1,64000,64000070
19CoV,2022,31,高雄市,前鎮區,M,0,70+,1,64000,64000090
19CoV,2022,31,高雄市,大寮區,F,0,45~49,1,64000,64000140
19CoV,2022,31,高雄市,大寮區,M,0,70+,1,64000,64000140
19CoV,2022,31,高雄市,小港區,F,0,70+,2,64000,64000110
19CoV,2022,31,高雄市,小港區,M,0,70+,2,64000,64000110
19CoV,2022,31,高雄市,岡山區,F,0,70+,1,64000,64000190
19CoV,2022,31,高雄市,左營區,F,0,70+,1,64000,64000030
19CoV,2022,31,高雄市,苓雅區,F,0,70+,1,64000,64000080
19CoV,2022,31,高雄市,苓雅區,M,0,70+,1,64000,64000080
19CoV,2022,31,高雄市,茄萣區,F,0,70+,1,64000,64000260
19CoV,2022,31,高雄市,茄萣區,M,0,70+,1,64000,64000260
19CoV,2022,31,高雄市,鳥松區,F,0,45~49,1,64000,64000180
19CoV,2022,31,高雄市,鳥松區,M,0,50~54,1,64000,64000180
19CoV,2022,31,高雄市,鳥松區,M,0,70+,1,64000,64000180
19CoV,2022,31,高雄市,鳳山區,F,0,70+,1,64000,64000120
19CoV,2022,31,高雄市,鳳山區,M,0,70+,1,64000,64000120
19CoV,2022,31,高雄市,鼓山區,F,0,70+,2,64000,64000020
19CoV,2022,31,高雄市,鼓山區,M,0,70+,1,64000,64000020
19CoV,2022,31,新北市,三峽區,F,0,70+,2,65000,65000090
19CoV,2022,31,新北市,三重區,M,0,50~54,1,65000,65000020
19CoV,2022,31,新北市,三重區,F,0,65~69,1,65000,65000020
19CoV,2022,31,新北市,三重區,F,0,70+,1,65000,65000020
19CoV,2022,31,新北市,三重區,M,0,70+,3,65000,65000020
19CoV,2022,31,新北市,中和區,F,0,70+,2,65000,65000030
19CoV,2022,31,新北市,五股區,M,0,70+,1,65000,65000150
19CoV,2022,31,新北市,新莊區,M,0,30~34,1,65000,65000050
19CoV,2022,31,新北市,新莊區,M,0,55~59,1,65000,65000050
19CoV,2022,31,新北市,新莊區,M,0,70+,4,65000,65000050
19CoV,2022,31,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2022,31,新北市,板橋區,M,0,70+,3,65000,65000010
19CoV,2022,31,新北市,樹林區,F,0,60~64,1,65000,65000070
19CoV,2022,31,新北市,樹林區,M,0,70+,1,65000,65000070
19CoV,2022,31,新北市,汐止區,M,0,70+,1,65000,65000110
19CoV,2022,31,新北市,淡水區,F,0,70+,2,65000,65000100
19CoV,2022,31,新北市,蘆洲區,F,0,70+,1,65000,65000140
19CoV,2022,31,新北市,金山區,F,0,70+,1,65000,65000270
19CoV,2022,31,台中市,北區,F,0,60~64,1,66000,66000050
19CoV,2022,31,台中市,北區,M,0,70+,1,66000,66000050
19CoV,2022,31,台中市,北屯區,F,0,70+,1,66000,66000080
19CoV,2022,31,台中市,大安區,F,0,70+,1,66000,66000220
19CoV,2022,31,台中市,大甲區,F,0,70+,2,66000,66000110
19CoV,2022,31,台中市,大肚區,F,0,60~64,1,66000,66000240
19CoV,2022,31,台中市,大肚區,F,0,70+,1,66000,66000240
19CoV,2022,31,台中市,大里區,F,0,65~69,1,66000,66000280
19CoV,2022,31,台中市,大里區,F,0,70+,1,66000,66000280
19CoV,2022,31,台中市,東區,M,0,65~69,1,66000,66000020
19CoV,2022,31,台中市,東區,M,0,70+,1,66000,66000020
19CoV,2022,31,台中市,東勢區,M,0,60~64,1,66000,66000100
19CoV,2022,31,台中市,東勢區,M,0,70+,1,66000,66000100
19CoV,2022,31,台中市,梧棲區,M,0,65~69,1,66000,66000140
19CoV,2022,31,台中市,清水區,F,0,70+,1,66000,66000120
19CoV,2022,31,台中市,潭子區,F,0,70+,1,66000,66000170
19CoV,2022,31,台中市,西區,M,0,70+,1,66000,66000040
19CoV,2022,31,台中市,西屯區,M,0,70+,1,66000,66000060
19CoV,2022,31,台中市,霧峰區,M,0,70+,1,66000,66000260
19CoV,2022,31,台南市,中西區,F,0,70+,1,67000,67000370
19CoV,2022,31,台南市,中西區,M,0,70+,1,67000,67000370
19CoV,2022,31,台南市,北區,M,0,70+,2,67000,67000340
19CoV,2022,31,台南市,安南區,F,0,70+,1,67000,67000350
19CoV,2022,31,台南市,官田區,M,0,55~59,1,67000,67000100
19CoV,2022,31,台南市,東區,F,0,70+,1,67000,67000320
19CoV,2022,31,台南市,東區,M,0,70+,2,67000,67000320
19CoV,2022,31,台南市,歸仁區,M,0,0~4,1,67000,67000280
19CoV,2022,31,台南市,歸仁區,F,0,70+,1,67000,67000280
19CoV,2022,31,台南市,歸仁區,M,0,70+,2,67000,67000280
19CoV,2022,31,台南市,玉井區,F,0,70+,1,67000,67000230
19CoV,2022,31,台南市,白河區,M,0,70+,1,67000,67000030
19CoV,2022,31,桃園市,中壢區,M,0,55~59,1,68000,68000020
19CoV,2022,31,桃園市,大園區,M,0,55~59,1,68000,68000060
19CoV,2022,31,桃園市,大園區,F,0,70+,2,68000,68000060
19CoV,2022,31,桃園市,大園區,M,0,70+,1,68000,68000060
19CoV,2022,31,桃園市,大溪區,M,0,70+,1,68000,68000030
19CoV,2022,31,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CoV,2022,31,桃園市,新屋區,F,0,70+,1,68000,68000110
19CoV,2022,31,桃園市,桃園區,M,0,60~64,1,68000,68000010
19CoV,2022,31,桃園市,桃園區,F,0,70+,1,68000,68000010
19CoV,2022,31,桃園市,桃園區,M,0,70+,1,68000,68000010
19CoV,2022,31,桃園市,楊梅區,M,0,70+,2,68000,68000040
19CoV,2022,31,桃園市,蘆竹區,F,0,55~59,1,68000,68000050
19CoV,2022,31,桃園市,蘆竹區,F,0,65~69,1,68000,68000050
19CoV,2022,31,桃園市,觀音區,F,0,60~64,1,68000,68000120
19CoV,2022,31,桃園市,龍潭區,F,0,50~54,1,68000,68000090
19CoV,2022,31,桃園市,龍潭區,M,0,70+,1,68000,68000090
19CoV,2022,31,桃園市,龜山區,F,0,65~69,1,68000,68000070
19CoV,2022,31,桃園市,龜山區,M,0,70+,2,68000,68000070
19CoV,2022,32,金門縣,金寧鄉,F,0,70+,1,09020,09020040
19CoV,2022,32,金門縣,金沙鎮,M,0,70+,1,09020,09020020
19CoV,2022,32,新竹縣,新埔鎮,M,0,70+,1,10004,10004030
19CoV,2022,32,新竹縣,新豐鄉,F,0,70+,1,10004,10004060
19CoV,2022,32,新竹縣,湖口鄉,F,0,70+,1,10004,10004050
19CoV,2022,32,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19CoV,2022,32,苗栗縣,苗栗市,M,0,70+,1,10005,10005010
19CoV,2022,32,苗栗縣,通霄鎮,M,0,70+,1,10005,10005030
19CoV,2022,32,彰化縣,和美鎮,F,0,70+,1,10007,10007030
19CoV,2022,32,彰化縣,和美鎮,M,0,70+,1,10007,10007030
19CoV,2022,32,彰化縣,埔心鄉,M,0,55~59,1,10007,10007150
19CoV,2022,32,彰化縣,埔鹽鄉,F,0,70+,1,10007,10007140
19CoV,2022,32,彰化縣,彰化市,M,0,70+,2,10007,10007010
19CoV,2022,32,彰化縣,田中鎮,F,0,70+,1,10007,10007120
19CoV,2022,32,彰化縣,鹿港鎮,M,0,70+,1,10007,10007020
19CoV,2022,32,南投縣,鹿谷鄉,F,0,70+,1,10008,10008070
19CoV,2022,32,雲林縣,北港鎮,M,0,70+,1,10009,10009060
19CoV,2022,32,雲林縣,台西鄉,M,0,70+,1,10009,10009160
19CoV,2022,32,雲林縣,斗六市,F,0,50~54,1,10009,10009010
19CoV,2022,32,雲林縣,斗六市,F,0,65~69,1,10009,10009010
19CoV,2022,32,雲林縣,斗南鎮,M,0,55~59,1,10009,10009020
19CoV,2022,32,雲林縣,東勢鄉,F,0,70+,1,10009,10009140
19CoV,2022,32,雲林縣,虎尾鎮,F,0,70+,1,10009,10009030
19CoV,2022,32,雲林縣,褒忠鄉,F,0,70+,1,10009,10009150
19CoV,2022,32,雲林縣,褒忠鄉,M,0,70+,1,10009,10009150
19CoV,2022,32,嘉義縣,大林鎮,F,0,70+,1,10010,10010040
19CoV,2022,32,嘉義縣,布袋鎮,F,0,70+,1,10010,10010030
19CoV,2022,32,嘉義縣,梅山鄉,M,0,55~59,1,10010,10010150
19CoV,2022,32,嘉義縣,民雄鄉,F,0,70+,1,10010,10010050
19CoV,2022,32,嘉義縣,水上鄉,F,0,70+,1,10010,10010120
19CoV,2022,32,嘉義縣,竹崎鄉,F,0,70+,1,10010,10010140
19CoV,2022,32,屏東縣,內埔鄉,M,0,70+,1,10013,10013130
19CoV,2022,32,屏東縣,恆春鎮,M,0,50~54,1,10013,10013040
19CoV,2022,32,屏東縣,東港鎮,F,0,55~59,1,10013,10013030
19CoV,2022,32,屏東縣,潮州鎮,M,0,70+,1,10013,10013020
19CoV,2022,32,台東縣,太麻里鄉,M,0,65~69,1,10014,10014090
19CoV,2022,32,花蓮縣,花蓮市,M,0,40~44,1,10015,10015010
19CoV,2022,32,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
19CoV,2022,32,澎湖縣,白沙鄉,F,0,70+,1,10016,10016030
19CoV,2022,32,澎湖縣,馬公市,M,0,70+,1,10016,10016010
19CoV,2022,32,基隆市,中正區,F,0,60~64,1,10017,10017010
19CoV,2022,32,基隆市,信義區,M,0,70+,1,10017,10017070
19CoV,2022,32,新竹市,北區,F,0,70+,1,10018,10018020
19CoV,2022,32,嘉義市,東區,M,0,45~49,1,10020,10020010
19CoV,2022,32,嘉義市,東區,M,0,70+,2,10020,10020010
19CoV,2022,32,嘉義市,西區,F,0,70+,2,10020,10020020
19CoV,2022,32,台北市,中山區,M,0,60~64,1,63000,63000040
19CoV,2022,32,台北市,中山區,F,0,70+,1,63000,63000040
19CoV,2022,32,台北市,中正區,F,0,70+,1,63000,63000050
19CoV,2022,32,台北市,內湖區,F,0,70+,2,63000,63000100
19CoV,2022,32,台北市,北投區,F,0,70+,1,63000,63000120
19CoV,2022,32,台北市,南港區,F,0,30~34,1,63000,63000090
19CoV,2022,32,台北市,大同區,F,0,70+,1,63000,63000060
19CoV,2022,32,台北市,大同區,M,0,70+,2,63000,63000060
19CoV,2022,32,台北市,松山區,F,0,70+,2,63000,63000010
19CoV,2022,32,台北市,松山區,M,0,70+,1,63000,63000010
19CoV,2022,32,台北市,萬華區,F,0,70+,2,63000,63000070
19CoV,2022,32,台北市,萬華區,F,0,70+,2,63000,63000072
19CoV,2022,32,台北市,萬華區,F,0,70+,2,63000,63000071
19CoV,2022,32,台北市,萬華區,M,0,70+,1,63000,63000070
19CoV,2022,32,台北市,萬華區,M,0,70+,1,63000,63000071
19CoV,2022,32,台北市,萬華區,M,0,70+,1,63000,63000072
19CoV,2022,32,高雄市,三民區,M,0,55~59,2,64000,64000051
19CoV,2022,32,高雄市,三民區,M,0,55~59,2,64000,64000050
19CoV,2022,32,高雄市,三民區,M,0,55~59,2,64000,64000052
19CoV,2022,32,高雄市,三民區,M,0,70+,1,64000,64000052
19CoV,2022,32,高雄市,三民區,M,0,70+,1,64000,64000051
19CoV,2022,32,高雄市,三民區,M,0,70+,1,64000,64000050
19CoV,2022,32,高雄市,前鎮區,M,0,55~59,1,64000,64000090
19CoV,2022,32,高雄市,前鎮區,F,0,60~64,1,64000,64000090
19CoV,2022,32,高雄市,前鎮區,F,0,70+,1,64000,64000090
19CoV,2022,32,高雄市,大寮區,M,0,70+,1,64000,64000140
19CoV,2022,32,高雄市,左營區,M,0,50~54,1,64000,64000030
19CoV,2022,32,高雄市,左營區,M,0,70+,1,64000,64000030
19CoV,2022,32,高雄市,林園區,M,0,35~39,1,64000,64000130
19CoV,2022,32,高雄市,楠梓區,F,0,70+,1,64000,64000040
19CoV,2022,32,高雄市,湖內區,M,0,65~69,1,64000,64000250
19CoV,2022,32,高雄市,燕巢區,M,0,70+,1,64000,64000210
19CoV,2022,32,高雄市,美濃區,M,0,45~49,1,64000,64000310
19CoV,2022,32,高雄市,鳳山區,F,0,50~54,1,64000,64000120
19CoV,2022,32,高雄市,鳳山區,F,0,55~59,1,64000,64000120
19CoV,2022,32,高雄市,鳳山區,M,0,70+,3,64000,64000120
19CoV,2022,32,新北市,三重區,F,0,70+,1,65000,65000020
19CoV,2022,32,新北市,三重區,M,0,70+,1,65000,65000020
19CoV,2022,32,新北市,中和區,M,1,50~54,1,65000,65000030
19CoV,2022,32,新北市,中和區,F,0,65~69,1,65000,65000030
19CoV,2022,32,新北市,中和區,F,0,70+,2,65000,65000030
19CoV,2022,32,新北市,中和區,M,0,70+,2,65000,65000030
19CoV,2022,32,新北市,八里區,M,0,70+,1,65000,65000230
19CoV,2022,32,新北市,土城區,M,0,60~64,1,65000,65000130
19CoV,2022,32,新北市,土城區,M,0,70+,1,65000,65000130
19CoV,2022,32,新北市,新店區,F,0,70+,1,65000,65000060
19CoV,2022,32,新北市,新店區,M,0,70+,1,65000,65000060
19CoV,2022,32,新北市,新莊區,M,0,65~69,1,65000,65000050
19CoV,2022,32,新北市,板橋區,F,0,35~39,1,65000,65000010
19CoV,2022,32,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2022,32,新北市,板橋區,M,0,70+,1,65000,65000010
19CoV,2022,32,新北市,林口區,F,0,55~59,1,65000,65000170
19CoV,2022,32,新北市,樹林區,M,0,70+,1,65000,65000070
19CoV,2022,32,新北市,永和區,M,0,70+,1,65000,65000040
19CoV,2022,32,新北市,泰山區,F,0,70+,1,65000,65000160
19CoV,2022,32,新北市,瑞芳區,M,0,65~69,1,65000,65000120
19CoV,2022,32,新北市,蘆洲區,F,0,70+,2,65000,65000140
19CoV,2022,32,台中市,北區,M,0,45~49,1,66000,66000050
19CoV,2022,32,台中市,北區,M,0,60~64,1,66000,66000050
19CoV,2022,32,台中市,北區,F,0,70+,2,66000,66000050
19CoV,2022,32,台中市,南屯區,M,0,55~59,1,66000,66000070
19CoV,2022,32,台中市,大里區,M,0,70+,1,66000,66000280
19CoV,2022,32,台中市,大雅區,M,0,70+,1,66000,66000180
19CoV,2022,32,台中市,潭子區,F,0,40~44,1,66000,66000170
19CoV,2022,32,台中市,神岡區,M,0,70+,1,66000,66000160
19CoV,2022,32,台中市,西區,M,0,55~59,1,66000,66000040
19CoV,2022,32,台中市,豐原區,F,0,70+,1,66000,66000090
19CoV,2022,32,台中市,豐原區,M,0,70+,2,66000,66000090
19CoV,2022,32,台南市,安南區,M,0,60~64,1,67000,67000350
19CoV,2022,32,台南市,安南區,M,0,70+,1,67000,67000350
19CoV,2022,32,台南市,新市區,F,0,70+,2,67000,67000200
19CoV,2022,32,台南市,新營區,F,0,60~64,1,67000,67000010
19CoV,2022,32,台南市,新營區,M,0,70+,1,67000,67000010
19CoV,2022,32,台南市,東區,F,0,70+,1,67000,67000320
19CoV,2022,32,台南市,東區,M,0,70+,1,67000,67000320
19CoV,2022,32,台南市,永康區,M,0,50~54,1,67000,67000310
19CoV,2022,32,桃園市,中壢區,F,0,70+,2,68000,68000020
19CoV,2022,32,桃園市,八德區,F,0,60~64,1,68000,68000080
19CoV,2022,32,桃園市,大園區,F,0,70+,2,68000,68000060
19CoV,2022,32,桃園市,大溪區,F,0,70+,1,68000,68000030
19CoV,2022,32,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CoV,2022,32,桃園市,新屋區,M,0,55~59,1,68000,68000110
19CoV,2022,32,桃園市,桃園區,F,0,70+,3,68000,68000010
19CoV,2022,32,桃園市,楊梅區,M,0,65~69,1,68000,68000040
19CoV,2022,32,桃園市,楊梅區,F,0,70+,2,68000,68000040
19CoV,2022,32,桃園市,楊梅區,M,0,70+,1,68000,68000040
19CoV,2022,32,桃園市,蘆竹區,M,0,60~64,1,68000,68000050
19CoV,2022,32,桃園市,蘆竹區,M,0,70+,1,68000,68000050
19CoV,2022,32,桃園市,龍潭區,F,0,70+,1,68000,68000090
19CoV,2022,32,桃園市,龜山區,M,0,55~59,1,68000,68000070
19CoV,2022,33,宜蘭縣,三星鄉,M,0,70+,1,10002,10002100
19CoV,2022,33,宜蘭縣,冬山鄉,M,0,65~69,1,10002,10002080
19CoV,2022,33,宜蘭縣,員山鄉,F,0,70+,1,10002,10002070
19CoV,2022,33,宜蘭縣,壯圍鄉,M,0,70+,1,10002,10002060
19CoV,2022,33,宜蘭縣,羅東鎮,M,0,40~44,1,10002,10002020
19CoV,2022,33,宜蘭縣,羅東鎮,F,0,70+,1,10002,10002020
19CoV,2022,33,新竹縣,新豐鄉,M,0,70+,2,10004,10004060
19CoV,2022,33,新竹縣,竹北市,F,0,45~49,1,10004,10004010
19CoV,2022,33,新竹縣,竹北市,F,0,70+,1,10004,10004010
19CoV,2022,33,新竹縣,關西鎮,M,0,55~59,1,10004,10004040
19CoV,2022,33,新竹縣,關西鎮,F,0,70+,1,10004,10004040
19CoV,2022,33,苗栗縣,後龍鎮,F,0,70+,1,10005,10005060
19CoV,2022,33,苗栗縣,泰安鄉,F,0,70+,1,10005,10005180
19CoV,2022,33,苗栗縣,獅潭鄉,F,0,70+,1,10005,10005170
19CoV,2022,33,苗栗縣,竹南鎮,F,0,70+,1,10005,10005040
19CoV,2022,33,苗栗縣,苗栗市,M,0,50~54,1,10005,10005010
19CoV,2022,33,苗栗縣,通霄鎮,M,0,70+,1,10005,10005030
19CoV,2022,33,苗栗縣,造橋鄉,F,0,70+,1,10005,10005150
19CoV,2022,33,苗栗縣,頭份市,F,0,0~4,1,10005,10005050
19CoV,2022,33,苗栗縣,頭份市,M,0,50~54,1,10005,10005050
19CoV,2022,33,苗栗縣,頭份市,M,0,65~69,1,10005,10005050
19CoV,2022,33,苗栗縣,頭份市,F,0,70+,1,10005,10005050
19CoV,2022,33,苗栗縣,頭屋鄉,M,0,70+,1,10005,10005120
19CoV,2022,33,彰化縣,員林市,M,0,70+,1,10007,10007100
19CoV,2022,33,彰化縣,埔鹽鄉,M,0,70+,1,10007,10007140
19CoV,2022,33,彰化縣,彰化市,M,0,60~64,1,10007,10007010
19CoV,2022,33,彰化縣,溪湖鎮,F,0,70+,1,10007,10007110
19CoV,2022,33,彰化縣,社頭鄉,M,0,70+,2,10007,10007170
19CoV,2022,33,彰化縣,福興鄉,M,0,70+,1,10007,10007060
19CoV,2022,33,彰化縣,秀水鄉,M,0,70+,1,10007,10007070
19CoV,2022,33,彰化縣,鹿港鎮,F,0,60~64,1,10007,10007020
19CoV,2022,33,南投縣,國姓鄉,F,0,70+,1,10008,10008100
