年度,區別,縣市,行政區,單位/醫事機構代碼,醫療院所名稱,地址,連絡電話
2022,南區,嘉義市,,3522011028,葉弘貴小兒科診所,嘉義市中山路253號,05-2253863
2022,南區,嘉義市,,3522011046,孫小兒科診所,嘉義市吳鳳北路289號,05-2222829
2022,南區,嘉義市,,3522013362,賴瑪莉診所,嘉義市新生路313號,05-2741234
2022,南區,嘉義市,,3522013371,黃靖修內科診所,嘉義市吳鳳北路389號,05-2776108
2022,南區,嘉義市,東　區,3522013399,林育興耳鼻喉科診所,嘉義市東　區民族路200號,05-2288568
2022,南區,嘉義市,東　區,3522013451,廖學儒耳鼻喉科診所,嘉義市東　區中山路８４號,05-2779070
2022,南區,嘉義市,東　區,3522013497,怡康診所,嘉義市東　區林森東路496號,05-2770236
2022,南區,嘉義市,東　區,3522013522,昆德診所,嘉義市東　區林森東路287號,05-2788750
2022,南區,嘉義市,,3522013531,和威診所,嘉義市中正路112-2號,05-2712511
2022,南區,嘉義市,東　區,3522013586,大心診所,嘉義市東　區吳鳳北路116號,05-2279237
2022,南區,嘉義市,東　區,3522013611,侯耳鼻喉科診所,嘉義市東　區公明路301號,05-2222893
2022,南區,嘉義市,,3522020723,德星耳鼻喉科診所,嘉義市民權路374號,05-2236025
2022,南區,嘉義市,西　區,3522021275,鍾易晉耳鼻喉科診所,嘉義市西　區新民路632號,05-2856506
2022,南區,嘉義市,西　區,3522021337,佑仁診所,嘉義市西　區世賢路四段82號1樓,05-2352626
2022,南區,嘉義市,,3522021364,陳明煌診所,嘉義市北興街442號,05-2337036
2022,南區,嘉義市,西　區,3522021588,李英徽耳鼻喉科診所,嘉義市西　區民生南路133號1樓,05-2255610
2022,南區,嘉義市,西　區,3522022969,邱碩堯耳鼻喉科診所,嘉義市西　區垂楊路500號,05-2166769
2022,南區,嘉義市,西　區,3522023224,王國哲診所,嘉義市西　區博愛路二段359號,05-2310550
2022,南區,嘉義市,西　區,3522023564,張耿章診所,嘉義市西　區新建街2號,05-2851285
2022,南區,嘉義市,,3522023608,大恩整體自然醫學診所,嘉義市林森西路200號,05-2234829
2022,台北區,新北市,板橋區,3531010691,春和診所,新北市板橋區長江路1段138號,02-22560068
2022,台北區,新北市,板橋區,3531010744,陳嘉偉診所,新北市板橋區懷仁街92號,02-29555457
2022,台北區,新北市,板橋區,3531011018,柯明奇耳鼻喉科診所,新北市板橋區中山路2段256號,02-29622255
2022,台北區,新北市,板橋區,3531011027,中正診所,新北市板橋區金華街21巷4號,02-29650920
2022,台北區,新北市,板橋區,3531011303,趙小兒科診所,新北市板橋區館前東路64號,02-2952
2022,台北區,新北市,板橋區,3531011670,潘內科小兒科診所,新北市板橋區中正路1巷14號1樓,02-29694705
2022,台北區,新北市,板橋區,3531011750,慈蕙診所,新北市板橋區三民路二段202-29號,02-29556754
2022,台北區,新北市,板橋區,3531011901,陳恩哲小兒科診所,新北市板橋區文化路１段２１６號,02-22567200
2022,台北區,新北市,板橋區,3531012024,黃世鑫診所,新北市板橋區四川路一段143號,02-29536051
2022,台北區,新北市,板橋區,3531012168,王起釮小兒科診所,新北市板橋區板橋區新海路372號,02-2256-0217
2022,台北區,新北市,板橋區,3531012195,謝坤川診所,新北市板橋區陽明街10號,02-22562949
2022,台北區,新北市,板橋區,3531012220,篤翎診所,新北市板橋區篤行路3段69號1樓,02-26818897
2022,台北區,新北市,板橋區,3531012257,全德耳鼻喉科診所,新北市板橋區重慶路２１７號,02-29569948
2022,台北區,新北市,板橋區,3531012337,黃何耳鼻喉科皮膚科聯合診所,新北市板橋區北門街4號,02-29689669
2022,台北區,新北市,板橋區,3531012444,陳正忠小兒科診所,新北市板橋區府中路143號1樓,02-29685498
2022,台北區,新北市,板橋區,3531012533,仁民診所,新北市板橋區陽明街７５號,02-22587706
2022,台北區,新北市,板橋區,3531012560,蔡榮展耳鼻喉科診所,新北市板橋區陽明街１０８號,02-22592926
2022,台北區,新北市,板橋區,3531012640,燿星小兒科診所,新北市板橋區實踐路１１３號,02-29522377
2022,台北區,新北市,板橋區,3531012677,雷世陽婦產科診所,新北市板橋區三民路二段110號,02-8953-5508
2022,台北區,新北市,板橋區,3531012695,翰生診所,新北市板橋區漢生西路73號,02-22545665
2022,台北區,新北市,板橋區,3531012766,蕭奕仁診所,新北市板橋區三民路2段93號 ,02-29523187
2022,台北區,新北市,板橋區,3531015365,志明診所,新北市板橋區篤行路2段52號及大觀路3段219巷8號,02-26758609
2022,台北區,新北市,板橋區,3531015383,林子敬診所,新北市板橋區中山路2段198號,02-29591986
2022,台北區,新北市,板橋區,3531015481,徐小兒科診所,新北市板橋區陽明街46之2號1樓,02-22500890
2022,台北區,新北市,,3531015490,連建安診所,新北市三民路2段146號1樓,02-29519918
2022,台北區,新北市,板橋區,3531015598,基祥西醫診所,新北市板橋區四川路二段120號,02-89662464
2022,台北區,新北市,板橋區,3531015810,重慶耳鼻喉科診所,新北市板橋區和平路161巷26號,02-89517755
2022,台北區,新北市,板橋區,3531015954,當代聯合診所,新北市板橋區中正路319號,02-29651535
2022,台北區,新北市,板橋區,3531016095,宏元小兒科診所,新北市板橋區仁化街1號1樓,02-82583603
2022,台北區,新北市,板橋區,3531016102,雙十鄭林診所,新北市板橋區雙十路2段138號,02-82595133
2022,台北區,新北市,板橋區,3531016335,俊安診所,新北市板橋區金門街293號,02-26759666
2022,台北區,新北市,板橋區,3531016433,熊明旺耳鼻喉科診所,新北市板橋區中山路二段84之2號,02-89525545
2022,台北區,新北市,板橋區,3531016442,福星耳鼻喉科診所,新北市板橋區重慶路１８１號,02-29577182
2022,台北區,新北市,板橋區,3531016488,建佑診所,新北市板橋區雙十路2段164號,02-22570688
2022,台北區,新北市,板橋區,3531016568,王林小兒科診所,新北市板橋區忠孝路20號1樓,02-29584966
2022,台北區,新北市,板橋區,3531016620,大佳診所,新北市板橋區英士路53號 ,02-82597216
2022,台北區,新北市,板橋區,3531016639,健康家庭醫學科診所,新北市板橋區陽明街295號,02-82513878
2022,台北區,新北市,板橋區,3531016719,聯德診所,新北市板橋區溪北路13號,02-86871766
2022,台北區,新北市,板橋區,3531016782,弘安耳鼻喉科診所,新北市板橋區重慶路308巷8號1樓,02-29649000
2022,台北區,新北市,板橋區,3531016817,溫大慶小兒科診所,新北市板橋區陽明街132號,02-22582330
2022,台北區,新北市,板橋區,3531016862,耀安小兒科診所,新北市板橋區漢生東路324號1樓 ,02-29616781
2022,台北區,新北市,板橋區,3531016924,成安診所,新北市板橋區重慶路308巷2號,02-29588182
2022,台北區,新北市,板橋區,3531017850,兒林小兒科診所,新北市板橋區廣和街90號及92號(1樓),02-89523069
2022,台北區,新北市,板橋區,3531017903,陳志洪診所,新北市板橋區文化路1段216號1樓、2樓,02-82522832
2022,台北區,新北市,板橋區,3531017912,林儀文婦產科診所,新北市板橋區國光路61號(1樓),02-29696995
2022,台北區,新北市,板橋區,3531017976,周延隆耳鼻喉科診所,新北市板橋區中正路283號(1樓),02-29680750
2022,台北區,新北市,板橋區,3531018044,佑恩小兒科診所,新北市板橋區國光路176號,02-29658386
2022,台北區,新北市,板橋區,3531018062,莒光診所,新北市板橋區莒光路30號1樓,02-22527700
2022,台北區,新北市,板橋區,3531018197,大鈞診所,新北市板橋區中山路二段88號,02-2964-6656
2022,台北區,新北市,板橋區,3531018204,嘉恩診所,新北市板橋區陽明街40號1樓,02-22509566
2022,台北區,新北市,板橋區,3531018526,品安診所,新北市板橋區忠孝路９６號１樓,29610618
2022,台北區,新北市,板橋區,3531018624,重心診所,新北市板橋區國慶路１８９號（１樓）,02-2959775
2022,台北區,新北市,板橋區,3531018679,鄭仁瑋耳鼻喉科診所,新北市板橋區四川路２段５７號、５９號１樓,02-89669876
2022,台北區,新北市,板橋區,3531018740,嘉禾診所,新北市板橋區中山路2段194號,02-29522688
2022,台北區,新北市,板橋區,3531018820,利人診所,新北市板橋區松柏街６７號１樓 ,02-22511067
2022,台北區,新北市,板橋區,3531018900,臣雄診所,新北市板橋區北門街24號1樓及26號1樓,02-29688354
2022,台北區,新北市,板橋區,3531018928,仁禾診所,新北市板橋區民生路三段93號,02-82571827
2022,台北區,新北市,板橋區,3531018946,劉宜光診所,新北市板橋區龍興街33號1樓,02-89681111
2022,台北區,新北市,板橋區,3531018991,蕭正輝兒科診所,新北市板橋區文化路２段１３７號１樓,02-22501101
2022,台北區,新北市,三重區,3531021363,翁華宗小兒科診所,新北市三重區正義北路324號,02-29879872
2022,台北區,新北市,三重區,3531021407,鄭俊堂診所,新北市三重區三重區自強路四段４９號,02-2863333
2022,台北區,新北市,三重區,3531021461,吉田診所,新北市三重區中正北路174-7號1樓,02-29845093
2022,台北區,新北市,三重區,3531021505,重仁診所,新北市三重區重新路5段592號1樓,02-29958283
2022,台北區,新北市,三重區,3531021630,宏鴻診所,新北市三重區長生街67號,02-29784325
2022,台北區,新北市,三重區,3531021649,洪小兒科診所,新北市三重區三民街243號,02-29823852
2022,台北區,新北市,三重區,3531022093,仁新小兒科診所,新北市三重區三重區仁愛街735號,02-28574762
2022,台北區,新北市,三重區,3531022100,?力耳鼻喉科診所,新北市三重區新興路三三號一樓,02-29748573
2022,台北區,新北市,三重區,3531022119,三和診所,新北市三重區三和路二段158號,02-29753752
2022,台北區,新北市,三重區,3531022208,德慈聯合診所,新北市三重區重新路三段14號1．2樓 ,02-29736693
2022,台北區,新北市,三重區,3531022226,九如聯合診所,新北市三重區仁愛街753號,02-28575600
2022,台北區,新北市,三重區,3531022244,鄭智雄診所,新北市三重區三和路4段308號,02-22805419 
2022,台北區,新北市,三重區,3531022342,林永權耳鼻喉科診所,新北市三重區三陽路32號,02-2971
2022,台北區,新北市,三重區,3531022459,正一耳鼻喉科診所,新北市三重區正義北路31之1號,02-29848827
2022,台北區,新北市,三重區,3531022502,梁耳鼻喉科診所,新北市三重區三和路四段302號,02-22807213
2022,台北區,新北市,三重區,3531022600,江村聯合診所,新北市三重區重新路三段7號,02-29821515
2022,台北區,新北市,三重區,3531022664,良安診所,新北市三重區重新路三段34號1、2樓,0229743698
2022,台北區,新北市,三重區,3531022708,三重博愛診所,新北市三重區三重區重新路三段200號,02-2977-9981
2022,台北區,新北市,三重區,3531022735,至安診所,新北市三重區重安街6號、8號、10號1樓,02-29773835
2022,台北區,新北市,三重區,3531022744,金港齡小兒科診所,新北市三重區仁愛街３０２號１樓,02-28838725
2022,台北區,新北市,三重區,3531022780,周宏法診所,新北市三重區正義北路309號,02-29889962
2022,台北區,新北市,三重區,3531022815,吳英芳診所,新北市三重區龍門路一六一號,02-29755521
2022,台北區,新北市,三重區,3531025389,重新診所,新北市三重區重新路2段150號,02-29765868
2022,台北區,新北市,三重區,3531025398,瑞和耳鼻喉科診所,新北市三重區龍門路22號1樓 ,02-29757788
2022,台北區,新北市,三重區,3531025469,張必正診所,新北市三重區重新路三段66號1樓,02-89726657
2022,台北區,新北市,三重區,3531025530,李瑞相診所,新北市三重區中華路89號1樓,02-29820632
2022,台北區,新北市,三重區,3531025610,健福診所,新北市三重區溪尾街171、173號1樓,02-89851660
2022,台北區,新北市,三重區,3531025674,惟新診所,新北市三重區五華街145號1樓,02-28572559
2022,台北區,新北市,三重區,3531025709,康新診所,新北市三重區正義北路185號1樓,02-2986-6582
2022,台北區,新北市,三重區,3531025718,康歆診所,新北市三重區正義北路185號1樓,02-29865982
2022,台北區,新北市,三重區,3531025790,康昕診所,新北市三重區正義北路185號1、2樓,02-29865982
2022,台北區,新北市,三重區,3531025825,京辰耳鼻喉科診所,新北市三重區五華街72號1樓,02-2987-6226
2022,台北區,新北市,三重區,3531025861,益安診所,新北市三重區正義北路152號,02-89828775
2022,台北區,新北市,三重區,3531025889,宏生診所,新北市三重區仁愛街４２５巷９１號１樓,02-29819948
2022,台北區,新北市,三重區,3531025987,介壽耳鼻喉科診所,新北市三重區正義北路255號,02-29810089
2022,台北區,新北市,三重區,3531026082,固的診所,新北市三重區自強路３段６７號１樓,02-229834012
2022,台北區,新北市,三重區,3531026233,大有診所,新北市三重區中正北路374號1樓,02-29834567
2022,台北區,新北市,永和區,3531032142,安和耳鼻喉科診所,新北市永和區永和路一段24號1樓,02-86607988
2022,台北區,新北市,永和區,3531032179,國平耳鼻喉科診所,新北市永和區永貞路３７６號,02-89233980
2022,台北區,新北市,永和區,3531032197,蕭佩宏小兒科診所,新北市永和區福和路258號,02-86607115
2022,台北區,新北市,永和區,3531033201,崇恩診所,新北市永和區成功路2段133號,02-89210067
2022,台北區,新北市,永和區,3531033327,友友小兒科診所,新北市永和區竹林路133-1號,02-89284686
2022,台北區,新北市,永和區,3531033425,章志平小兒科診所,新北市永和區福和路１９５號,02-89219112
2022,台北區,新北市,永和區,3531033470,楊安診所,新北市永和區仁愛路303號,02-22324943
2022,台北區,新北市,永和區,3531033489,王英傑小兒科診所,新北市永和區中山路一段一五八號,02-29279600
2022,台北區,新北市,永和區,3531033532,文林診所,新北市永和區仁愛路15號1樓,02-22323300
