確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,感染國別,縣市別代碼,鄉鎮別代碼,感染國別代碼
006,2013,30,台北市,內湖區,F,1,20~24,1,印尼,63000,63000100,360
061,2013,30,台北市,北投區,M,1,30~34,1,馬來西亞,63000,63000120,458
002,2013,30,台北市,士林區,M,1,45~49,1,加拿大,63000,63000110,124
006,2013,30,台北市,大安區,F,1,20~24,1,印尼,63000,63000030,360
004,2013,30,台北市,文山區,F,1,25~29,1,印尼,63000,63000080,360
004,2013,30,台北市,文山區,F,1,25~29,1,印尼,63000,63000081,360
004,2013,30,台北市,文山區,F,1,25~29,1,印尼,63000,63000082,360
A920,2013,30,高雄市,三民區,F,1,10~14,1,新加坡,64000,64000050,702
A920,2013,30,高雄市,三民區,F,1,10~14,1,新加坡,64000,64000051,702
A920,2013,30,高雄市,三民區,F,1,10~14,1,新加坡,64000,64000052,702
084,2013,30,新北市,三重區,M,1,35~39,1,布吉納法索,65000,65000020,854
061,2013,30,新北市,淡水區,F,1,20~24,1,柬埔寨,65000,65000100,116
061,2013,30,新北市,淡水區,M,1,30~34,1,柬埔寨,65000,65000100,116
004,2013,30,桃園市,中壢區,M,1,40~44,1,柬埔寨,68000,68000020,116
061,2013,30,桃園市,八德區,F,1,35~39,1,緬甸,68000,68000080,104
A920,2013,30,桃園市,大園區,F,1,30~34,1,菲律賓,68000,68000060,608
061,2013,30,桃園市,蘆竹區,M,1,55~59,1,印尼,68000,68000050,360
061,2013,30,桃園市,龍潭區,M,1,20~24,1,菲律賓,68000,68000090,608
061,2013,30,桃園市,龜山區,F,1,50~54,1,泰國,68000,68000070,764
0701,2013,31,新竹縣,竹北市,F,1,20~24,1,柬埔寨,10004,10004010,116
0701,2013,31,新竹縣,竹北市,M,1,20~24,1,寮國,10004,10004010,418
0701,2013,31,新竹縣,關西鎮,F,1,30~34,1,柬埔寨,10004,10004040,116
061,2013,31,屏東縣,南州鄉,M,1,5~9,1,越南,10013,10013200,704
061,2013,31,屏東縣,萬丹鄉,M,1,15~19,1,寮國,10013,10013050,418
061,2013,31,花蓮縣,豐濱鄉,F,1,30~34,1,印尼,10015,10015080,360
006,2013,31,澎湖縣,馬公市,F,1,25~29,1,印尼,10016,10016010,360
004,2013,31,台北市,中山區,F,1,40~44,1,印尼,63000,63000040,360
004,2013,31,台北市,松山區,F,1,40~44,1,印尼,63000,63000010,360
A920,2013,31,台北市,萬華區,F,1,35~39,1,菲律賓,63000,63000070,608
A920,2013,31,台北市,萬華區,F,1,35~39,1,菲律賓,63000,63000071,608
A920,2013,31,台北市,萬華區,F,1,35~39,1,菲律賓,63000,63000072,608
061,2013,31,台北市,萬華區,M,1,20~24,1,柬埔寨,63000,63000070,116
061,2013,31,台北市,萬華區,M,1,20~24,1,柬埔寨,63000,63000071,116
061,2013,31,台北市,萬華區,M,1,20~24,1,柬埔寨,63000,63000072,116
006,2013,31,高雄市,仁武區,M,1,25~29,1,印尼,64000,64000170,360
061,2013,31,高雄市,前鎮區,M,1,55~59,1,印尼,64000,64000090,360
004,2013,31,新北市,中和區,F,1,35~39,1,印尼,65000,65000030,360
004,2013,31,新北市,新莊區,F,1,35~39,1,柬埔寨,65000,65000050,116
004,2013,31,新北市,新莊區,M,1,35~39,1,柬埔寨,65000,65000050,116
061,2013,31,新北市,板橋區,M,1,50~54,1,越南,65000,65000010,704
004,2013,31,新北市,汐止區,F,1,15~19,1,泰國,65000,65000110,764
004,2013,31,新北市,深坑區,F,1,20~24,1,印尼,65000,65000180,360
0701,2013,31,台中市,南屯區,F,1,45~49,1,帛琉,66000,66000070,585
006,2013,31,台中市,西區,F,1,30~34,1,印尼,66000,66000040,360
061,2013,31,台南市,山上區,M,1,20~24,1,菲律賓,67000,67000220,608
061,2013,31,桃園市,平鎮區,F,1,10~14,1,泰國,68000,68000100,764
061,2013,31,桃園市,平鎮區,F,1,5~9,1,泰國,68000,68000100,764
004,2013,31,桃園市,楊梅區,F,1,35~39,1,柬埔寨,68000,68000040,116
061,2013,31,桃園市,蘆竹區,F,1,5~9,1,泰國,68000,68000050,764
004,2013,31,桃園市,龍潭區,F,1,40~44,1,柬埔寨,68000,68000090,116
061,2013,32,宜蘭縣,宜蘭市,M,1,35~39,1,泰國,10002,10002010,764
0701,2013,32,新竹縣,竹東鎮,M,1,35~39,1,柬埔寨,10004,10004020,116
061,2013,32,彰化縣,埔心鄉,F,1,25~29,1,印尼,10007,10007150,360
061,2013,32,基隆市,七堵區,F,1,20~24,1,印尼,10017,10017020,360
061,2013,32,基隆市,安樂區,F,1,20~24,1,斯里蘭卡,10017,10017060,144
061,2013,32,台北市,中山區,M,1,30~34,1,緬甸,63000,63000040,104
084,2013,32,台北市,內湖區,F,1,55~59,1,奈及利亞,63000,63000100,566
061,2013,32,台北市,北投區,F,1,20~24,1,馬來西亞,63000,63000120,458
004,2013,32,台北市,士林區,M,1,20~24,1,中國,63000,63000110,156
4828,2013,32,台北市,大同區,F,1,55~59,1,中國,63000,63000060,156
0701,2013,32,台北市,文山區,F,1,50~54,1,加拿大,63000,63000080,124
0701,2013,32,台北市,文山區,F,1,50~54,1,加拿大,63000,63000081,124
0701,2013,32,台北市,文山區,F,1,50~54,1,加拿大,63000,63000082,124
061,2013,32,台北市,文山區,M,1,65~69,1,馬來西亞,63000,63000080,458
061,2013,32,台北市,文山區,M,1,65~69,1,馬來西亞,63000,63000081,458
061,2013,32,台北市,文山區,M,1,65~69,1,馬來西亞,63000,63000082,458
061,2013,32,台北市,松山區,F,1,25~29,1,印度,63000,63000010,356
061,2013,32,高雄市,鼓山區,F,1,30~34,1,菲律賓,64000,64000020,608
061,2013,32,新北市,三峽區,M,1,15~19,1,菲律賓,65000,65000090,608
002a,2013,32,新北市,土城區,F,1,35~39,1,印尼,65000,65000130,360
006,2013,32,新北市,土城區,M,1,25~29,1,印尼,65000,65000130,360
006,2013,32,新北市,新店區,F,1,35~39,1,印尼,65000,65000060,360
004,2013,32,新北市,新莊區,F,1,60~64,1,柬埔寨,65000,65000050,116
004,2013,32,新北市,新莊區,M,1,45~49,1,柬埔寨,65000,65000050,116
061,2013,32,新北市,板橋區,M,1,45~49,1,越南,65000,65000010,704
055,2013,32,新北市,永和區,M,1,40~44,1,中國,65000,65000040,156
055,2013,32,台中市,北屯區,M,1,35~39,1,中國,66000,66000080,156
006,2013,32,台中市,梧棲區,M,1,20~24,1,印尼,66000,66000140,360
061,2013,32,台南市,東區,F,1,20~24,1,泰國,67000,67000320,764
004,2013,32,桃園市,大溪區,F,1,20~24,1,印尼,68000,68000030,360
A920,2013,32,桃園市,桃園區,F,1,60~64,1,印尼,68000,68000010,360
061,2013,32,桃園市,龜山區,M,1,10~14,1,泰國,68000,68000070,764
061,2013,33,宜蘭縣,冬山鄉,F,1,15~19,1,菲律賓,10002,10002080,608
006,2013,33,彰化縣,溪湖鎮,M,1,25~29,1,印尼,10007,10007110,360
061,2013,33,彰化縣,溪湖鎮,M,1,40~44,1,馬來西亞,10007,10007110,458
006,2013,33,南投縣,信義鄉,F,1,35~39,1,印尼,10008,10008120,360
004,2013,33,花蓮縣,吉安鄉,F,1,20~24,1,印尼,10015,10015050,360
006,2013,33,新竹市,東區,F,1,30~34,1,印尼,10018,10018010,360
061,2013,33,台北市,南港區,M,1,25~29,1,印尼,63000,63000090,360
0701,2013,33,台北市,大安區,M,1,45~49,1,馬來西亞,63000,63000030,458
061,2013,33,台北市,文山區,F,1,40~44,1,泰國,63000,63000080,764
061,2013,33,台北市,文山區,F,1,40~44,1,泰國,63000,63000081,764
061,2013,33,台北市,文山區,F,1,40~44,1,泰國,63000,63000082,764
061,2013,33,高雄市,鼓山區,F,1,20~24,1,泰國,64000,64000020,764
061,2013,33,新北市,三重區,M,1,50~54,1,泰國,65000,65000020,764
061,2013,33,新北市,板橋區,M,1,55~59,1,越南,65000,65000010,704
004,2013,33,台中市,潭子區,M,1,25~29,1,越南,66000,66000170,704
006,2013,33,桃園市,大園區,M,1,35~39,1,印尼,68000,68000060,360
061,2013,33,桃園市,平鎮區,F,1,30~34,1,印尼,68000,68000100,360
A920,2013,34,苗栗縣,頭份市,M,1,50~54,1,印尼,10005,10005050,360
0701,2013,34,南投縣,草屯鎮,F,1,30~34,1,柬埔寨,10008,10008030,116
006,2013,34,嘉義縣,義竹鄉,F,1,20~24,1,印尼,10010,10010100,360
A920,2013,34,屏東縣,內埔鄉,F,1,35~39,1,菲律賓,10013,10013130,608
006,2013,34,花蓮縣,花蓮市,M,1,30~34,1,印尼,10015,10015010,360
061,2013,34,台北市,中山區,M,1,20~24,1,菲律賓,63000,63000040,608
061,2013,34,台北市,中正區,M,1,25~29,1,泰國,63000,63000050,764
004,2013,34,台北市,內湖區,F,1,15~19,1,中國,63000,63000100,156
006,2013,34,台北市,南港區,F,1,25~29,1,印尼,63000,63000090,360
A920,2013,34,台北市,大同區,F,1,70+,1,印尼,63000,63000060,360
006,2013,34,台北市,文山區,F,1,40~44,1,印尼,63000,63000080,360
006,2013,34,台北市,文山區,F,1,40~44,1,印尼,63000,63000081,360
006,2013,34,台北市,文山區,F,1,40~44,1,印尼,63000,63000082,360
006,2013,34,高雄市,大寮區,F,1,35~39,1,印尼,64000,64000140,360
006,2013,34,高雄市,左營區,F,1,20~24,1,印尼,64000,64000030,360
A920,2013,34,新北市,板橋區,F,1,70+,1,印尼,65000,65000010,360
A920,2013,34,新北市,蘆洲區,F,1,65~69,1,印尼,65000,65000140,360
061,2013,34,台中市,北屯區,F,1,30~34,1,印尼,66000,66000080,360
061,2013,34,台中市,大甲區,M,1,25~29,1,菲律賓,66000,66000110,608
061,2013,34,台南市,柳營區,F,1,35~39,1,泰國,67000,67000040,764
061,2013,34,台南市,柳營區,M,1,35~39,1,泰國,67000,67000040,764
006,2013,34,台南市,永康區,M,1,25~29,1,菲律賓,67000,67000310,608
061,2013,34,桃園市,中壢區,F,1,4,1,馬來西亞,68000,68000020,458
061,2013,34,桃園市,中壢區,M,1,30~34,1,菲律賓,68000,68000020,608
006,2013,34,桃園市,大園區,F,1,30~34,1,印尼,68000,68000060,360
A920,2013,34,桃園市,桃園區,F,1,35~39,1,菲律賓,68000,68000010,608
A920,2013,34,桃園市,觀音區,M,1,50~54,1,印尼,68000,68000120,360
061,2013,34,桃園市,龍潭區,F,1,30~34,1,印尼,68000,68000090,360
061,2013,34,桃園市,龍潭區,M,1,40~44,1,泰國,68000,68000090,764
061,2013,35,新竹縣,新埔鎮,F,1,30~34,1,菲律賓,10004,10004030,608
006,2013,35,彰化縣,和美鎮,M,1,25~29,1,越南,10007,10007030,704
004,2013,35,雲林縣,古坑鄉,F,1,20~24,1,泰國,10009,10009070,764
061,2013,35,台北市,中山區,M,1,30~34,1,柬埔寨,63000,63000040,116
002,2013,35,台北市,中正區,F,1,5~9,1,印尼,63000,63000050,360
061,2013,35,台北市,南港區,M,1,30~34,1,泰國,63000,63000090,764
061,2013,35,台北市,文山區,F,1,35~39,1,泰國,63000,63000080,764
061,2013,35,台北市,文山區,F,1,35~39,1,泰國,63000,63000081,764
061,2013,35,台北市,文山區,F,1,35~39,1,泰國,63000,63000082,764
004,2013,35,台北市,松山區,F,1,30~34,1,印尼,63000,63000010,360
061,2013,35,高雄市,三民區,M,1,45~49,1,印尼,64000,64000050,360
061,2013,35,高雄市,三民區,M,1,45~49,1,印尼,64000,64000051,360
061,2013,35,高雄市,三民區,M,1,45~49,1,印尼,64000,64000052,360
006,2013,35,高雄市,岡山區,M,1,25~29,1,泰國,64000,64000190,764
006,2013,35,高雄市,岡山區,M,1,40~44,1,菲律賓,64000,64000190,608
061,2013,35,高雄市,左營區,M,1,45~49,1,菲律賓,64000,64000030,608
006,2013,35,新北市,中和區,F,1,60~64,1,緬甸,65000,65000030,104
006,2013,35,新北市,板橋區,F,1,30~34,1,印尼,65000,65000010,360
0701,2013,35,新北市,板橋區,M,1,40~44,1,菲律賓,65000,65000010,608
006,2013,35,新北市,蘆洲區,F,1,25~29,1,印尼,65000,65000140,360
006,2013,35,台中市,大雅區,F,1,30~34,1,印尼,66000,66000180,360
061,2013,35,台中市,霧峰區,M,1,60~64,1,緬甸,66000,66000260,104
006,2013,35,台南市,善化區,F,1,20~24,1,印尼,67000,67000190,360
006,2013,35,台南市,永康區,M,1,30~34,1,菲律賓,67000,67000310,608
006,2013,35,桃園市,大園區,F,1,20~24,1,印尼,68000,68000060,360
061,2013,35,桃園市,桃園區,F,1,20~24,1,印度,68000,68000010,356
061,2013,35,桃園市,蘆竹區,M,1,45~49,1,緬甸,68000,68000050,104
061,2013,36,新竹縣,竹北市,F,1,45~49,1,印度,10004,10004010,356
0701,2013,36,新竹縣,竹北市,M,1,25~29,1,柬埔寨,10004,10004010,116
006,2013,36,基隆市,七堵區,F,1,25~29,1,印尼,10017,10017020,360
061,2013,36,台北市,士林區,F,1,15~19,1,馬來西亞,63000,63000110,458
004,2013,36,台北市,士林區,M,1,40~44,1,印尼,63000,63000110,360
006,2013,36,高雄市,三民區,F,1,40~44,1,印尼,64000,64000050,360
006,2013,36,高雄市,三民區,F,1,40~44,1,印尼,64000,64000051,360
006,2013,36,高雄市,三民區,F,1,40~44,1,印尼,64000,64000052,360
004,2013,36,高雄市,大樹區,F,1,15~19,1,馬來西亞,64000,64000150,458
002,2013,36,高雄市,永安區,M,1,25~29,1,印尼,64000,64000270,360
061,2013,36,台中市,北屯區,F,1,35~39,1,印尼,66000,66000080,360
006,2013,36,台中市,東區,F,1,40~44,1,印尼,66000,66000020,360
004,2013,36,台南市,安南區,M,1,20~24,1,印尼,67000,67000350,360
0703,2013,36,台南市,永康區,F,1,30~34,1,越南,67000,67000310,704
061,2013,36,桃園市,八德區,F,1,40~44,1,泰國,68000,68000080,764
061,2013,36,桃園市,桃園區,F,1,30~34,1,泰國,68000,68000010,764
061,2013,36,桃園市,龍潭區,M,1,20~24,1,印度,68000,68000090,356
061,2013,37,新竹縣,湖口鄉,M,1,25~29,1,菲律賓,10004,10004050,608
004,2013,37,苗栗縣,三義鄉,F,1,20~24,1,印尼,10005,10005130,360
061,2013,37,南投縣,名間鄉,M,1,40~44,1,中國,10008,10008060,156
006,2013,37,台東縣,長濱鄉,F,1,35~39,1,印尼,10014,10014080,360
006,2013,37,花蓮縣,花蓮市,F,1,35~39,1,印尼,10015,10015010,360
A920,2013,37,台北市,中山區,M,1,70+,1,菲律賓,63000,63000040,608
002,2013,37,台北市,中正區,F,1,35~39,1,印尼,63000,63000050,360
061,2013,37,高雄市,鼓山區,F,1,25~29,1,泰國,64000,64000020,764
006,2013,37,新北市,板橋區,M,1,30~34,1,中國,65000,65000010,156
006,2013,37,台中市,大甲區,M,1,25~29,1,印尼,66000,66000110,360
006,2013,37,台中市,太平區,F,1,40~44,1,泰國,66000,66000270,764
006,2013,37,台中市,西屯區,M,1,20~24,1,印尼,66000,66000060,360
061,2013,37,桃園市,大園區,F,1,25~29,1,菲律賓,68000,68000060,608
061,2013,38,新竹縣,竹北市,M,1,45~49,1,印度,10004,10004010,356
002,2013,38,南投縣,竹山鎮,M,1,20~24,1,印尼,10008,10008040,360
004,2013,38,基隆市,安樂區,F,1,20~24,1,印尼,10017,10017060,360
004,2013,38,台北市,松山區,F,1,35~39,1,印尼,63000,63000010,360
061,2013,38,高雄市,鹽埕區,M,1,20~24,1,中國,64000,64000010,156
061,2013,38,新北市,三重區,M,1,30~34,1,印度,65000,65000020,356
070e,2013,38,新北市,中和區,M,1,50~54,1,中國,65000,65000030,156
100,2013,38,新北市,土城區,M,1,30~34,1,馬來西亞,65000,65000130,458
061,2013,38,台中市,西屯區,M,1,40~44,1,泰國,66000,66000060,764
0830,2013,38,台中市,西屯區,M,1,40~44,1,泰國,66000,66000060,764
061,2013,38,台南市,東區,M,1,30~34,1,中國,67000,67000320,156
061,2013,39,新竹縣,湖口鄉,M,1,30~34,1,泰國,10004,10004050,764
006,2013,39,台北市,中山區,F,1,30~34,1,印尼,63000,63000040,360
061,2013,39,台北市,松山區,F,1,25~29,1,柬埔寨,63000,63000010,116
061,2013,39,台北市,松山區,F,1,30~34,1,聖露西亞,63000,63000010,662
061,2013,39,新北市,三峽區,M,1,25~29,1,印尼,65000,65000090,360
004,2013,39,新北市,林口區,M,1,15~19,1,印尼,65000,65000170,360
A920,2013,39,新北市,汐止區,F,1,30~34,1,菲律賓,65000,65000110,608
A920,2013,39,桃園市,龍潭區,M,1,30~34,1,泰國,68000,68000090,764
004,2013,40,宜蘭縣,頭城鎮,F,1,25~29,1,印尼,10002,10002040,360
A920,2013,40,新竹縣,新豐鄉,M,1,15~19,1,印尼,10004,10004060,360
061,2013,40,新竹縣,湖口鄉,F,1,30~34,1,泰國,10004,10004050,764
061,2013,40,新竹縣,竹東鎮,F,1,25~29,1,泰國,10004,10004020,764
0701,2013,40,基隆市,安樂區,M,1,55~59,1,中國,10017,10017060,156
061,2013,40,台北市,信義區,F,1,55~59,1,印尼,63000,63000020,360
006,2013,40,台北市,士林區,F,1,45~49,1,香港,63000,63000110,344
061,2013,40,台北市,文山區,M,1,60~64,1,印尼,63000,63000080,360
061,2013,40,台北市,文山區,M,1,60~64,1,印尼,63000,63000081,360
061,2013,40,台北市,文山區,M,1,60~64,1,印尼,63000,63000082,360
004,2013,40,台北市,松山區,F,1,20~24,1,印尼,63000,63000010,360
061,2013,40,高雄市,前鎮區,F,1,30~34,1,印尼,64000,64000090,360
006,2013,40,高雄市,林園區,F,1,30~34,1,菲律賓,64000,64000130,608
100,2013,40,新北市,新店區,M,1,60~64,1,緬甸,65000,65000060,104
004,2013,40,新北市,新莊區,M,1,25~29,1,印尼,65000,65000050,360
006,2013,40,台南市,永康區,F,1,20~24,1,印尼,67000,67000310,360
004,2013,40,桃園市,桃園區,F,1,25~29,1,印尼,68000,68000010,360
061,2013,40,桃園市,桃園區,M,1,40~44,1,泰國,68000,68000010,764
004,2013,40,桃園市,龜山區,F,1,30~34,1,印尼,68000,68000070,360
061,2013,40,桃園市,龜山區,M,1,35~39,1,菲律賓,68000,68000070,608
004,2013,41,宜蘭縣,礁溪鄉,F,1,20~24,1,印尼,10002,10002050,360
006,2013,41,花蓮縣,吉安鄉,F,1,20~24,1,印尼,10015,10015050,360
004,2013,41,台北市,中山區,F,1,30~34,1,印尼,63000,63000040,360
061,2013,41,高雄市,苓雅區,M,1,35~39,1,菲律賓,64000,64000080,608
006,2013,41,高雄市,阿蓮區,F,1,20~24,1,印尼,64000,64000230,360
061,2013,41,台中市,大雅區,F,1,50~54,1,緬甸,66000,66000180,104
061,2013,41,台中市,西區,M,1,60~64,1,印尼,66000,66000040,360
070e,2013,42,屏東縣,長治鄉,M,1,50~54,1,中國,10013,10013060,156
061,2013,42,台北市,北投區,M,1,45~49,1,印度,63000,63000120,356
061,2013,42,高雄市,三民區,M,1,55~59,1,越南,64000,64000050,704
061,2013,42,高雄市,三民區,M,1,55~59,1,越南,64000,64000051,704
061,2013,42,高雄市,三民區,M,1,55~59,1,越南,64000,64000052,704
061,2013,42,新北市,瑞芳區,F,1,15~19,1,馬來西亞,65000,65000120,458
100,2013,42,桃園市,楊梅區,M,1,30~34,1,馬來西亞,68000,68000040,458
061,2013,42,桃園市,楊梅區,M,1,55~59,1,菲律賓,68000,68000040,608
061,2013,42,桃園市,龜山區,F,1,20~24,1,菲律賓,68000,68000070,608
006,2013,43,雲林縣,斗南鎮,F,1,25~29,1,印尼,10009,10009020,360
004,2013,43,新北市,汐止區,M,1,25~29,1,印尼,65000,65000110,360
0701,2013,43,桃園市,中壢區,M,1,35~39,1,北韓,68000,68000020,408
061,2013,44,花蓮縣,花蓮市,F,1,35~39,1,馬來西亞,10015,10015010,458
006,2013,44,花蓮縣,花蓮市,F,1,40~44,1,印尼,10015,10015010,360
061,2013,44,台北市,中山區,M,1,15~19,1,泰國,63000,63000040,764
056,2013,44,台北市,中正區,M,1,20~24,1,馬來西亞,63000,63000050,458
004,2013,44,台北市,士林區,F,1,30~34,1,中國,63000,63000110,156
061,2013,44,台北市,大安區,F,1,30~34,1,印度,63000,63000030,356
061,2013,44,高雄市,苓雅區,M,1,20~24,1,菲律賓,64000,64000080,608
006,2013,44,新北市,板橋區,F,1,20~24,1,印尼,65000,65000010,360
061,2013,44,新北市,板橋區,M,1,50~54,1,泰國,65000,65000010,764
004,2013,44,新北市,蘆洲區,F,1,35~39,1,印尼,65000,65000140,360
006,2013,44,台中市,太平區,M,1,30~34,1,印尼,66000,66000270,360
006,2013,44,台南市,安平區,F,1,25~29,1,印尼,67000,67000360,360
006,2013,44,台南市,麻豆區,F,1,20~24,1,菲律賓,67000,67000070,608
006,2013,44,桃園市,大園區,F,1,40~44,1,印尼,68000,68000060,360
056,2013,44,桃園市,龜山區,F,1,20~24,1,中國,68000,68000070,156
061,2013,44,桃園市,龜山區,M,1,15~19,1,越南,68000,68000070,704
0701,2013,45,彰化縣,鹿港鎮,M,1,25~29,1,印尼,10007,10007020,360
0701,2013,45,南投縣,南投市,F,1,20~24,1,印尼,10008,10008010,360
006,2013,45,雲林縣,水林鄉,F,1,35~39,1,印尼,10009,10009200,360
006,2013,45,台東縣,成功鎮,M,1,20~24,1,印尼,10014,10014020,360
006,2013,45,台北市,大安區,F,1,25~29,1,印尼,63000,63000030,360
006,2013,45,台北市,大安區,F,1,35~39,1,印尼,63000,63000030,360
004,2013,45,台北市,松山區,F,1,30~34,1,澳大利亞,63000,63000010,036
006,2013,45,高雄市,仁武區,M,1,40~44,1,印尼,64000,64000170,360
061,2013,45,高雄市,大樹區,M,1,30~34,1,菲律賓,64000,64000150,608
004,2013,45,新北市,八里區,M,1,30~34,1,印尼,65000,65000230,360
061,2013,45,新北市,土城區,M,1,35~39,1,印度,65000,65000130,356
061,2013,45,新北市,板橋區,F,1,40~44,1,馬來西亞,65000,65000010,458
006,2013,45,新北市,永和區,F,1,40~44,1,印尼,65000,65000040,360
061,2013,45,台中市,西屯區,F,1,15~19,1,馬來西亞,66000,66000060,458
006,2013,46,宜蘭縣,冬山鄉,F,1,25~29,1,印尼,10002,10002080,360
061,2013,46,苗栗縣,通霄鎮,F,1,30~34,1,越南,10005,10005030,704
004,2013,46,彰化縣,線西鄉,F,1,35~39,1,印尼,10007,10007040,360
006,2013,46,澎湖縣,白沙鄉,M,1,25~29,1,印尼,10016,10016030,360
061,2013,46,台北市,大安區,F,1,65~69,1,新加坡,63000,63000030,702
006,2013,46,新北市,林口區,M,1,35~39,1,印尼,65000,65000170,360
0701,2013,46,新北市,永和區,F,1,20~24,1,菲律賓,65000,65000040,608
004,2013,46,新北市,瑞芳區,F,1,25~29,1,印尼,65000,65000120,360
0830,2013,46,台中市,大甲區,M,1,55~59,1,中國,66000,66000110,156
061,2013,46,台中市,豐原區,M,1,55~59,1,越南,66000,66000090,704
006,2013,46,台南市,新營區,M,1,20~24,1,越南,67000,67000010,704
006,2013,47,苗栗縣,通霄鎮,F,1,20~24,1,印尼,10005,10005030,360
004,2013,47,澎湖縣,望安鄉,M,1,35~39,1,印尼,10016,10016050,360
061,2013,47,新竹市,東區,F,1,25~29,1,菲律賓,10018,10018010,608
006,2013,47,台北市,大安區,F,1,40~44,1,印尼,63000,63000030,360
061,2013,47,台北市,萬華區,M,1,20~24,1,馬來西亞,63000,63000070,458
061,2013,47,台北市,萬華區,M,1,20~24,1,馬來西亞,63000,63000071,458
061,2013,47,台北市,萬華區,M,1,20~24,1,馬來西亞,63000,63000072,458
