確定病名,診斷年份,診斷月份,縣市,性別,非本國籍,年齡層,確定病例數,縣市別代碼
042,2017,03,新北市,M,0,20~24,3,65000
042,2017,03,新北市,M,0,25~29,5,65000
042,2017,03,新北市,M,0,30~34,4,65000
042,2017,03,新北市,M,0,35~39,9,65000
042,2017,03,新北市,M,0,40~44,1,65000
042,2017,03,新北市,M,0,45~49,2,65000
042,2017,03,新北市,M,0,55~59,1,65000
042,2017,03,新北市,M,1,25~29,1,65000
042,2017,03,台中市,M,0,20~24,3,66000
042,2017,03,台中市,M,0,25~29,2,66000
042,2017,03,台中市,M,0,30~34,3,66000
042,2017,03,台中市,M,0,35~39,3,66000
042,2017,03,台中市,M,0,55~59,1,66000
042,2017,03,台中市,M,0,60~64,1,66000
042,2017,03,台南市,M,0,20~24,1,67000
042,2017,03,台南市,M,0,30~34,1,67000
042,2017,03,台南市,M,0,45~49,1,67000
042,2017,03,桃園市,M,0,25~29,2,68000
042,2017,03,桃園市,M,0,30~34,2,68000
042,2017,03,桃園市,M,0,40~44,1,68000
042,2017,04,宜蘭縣,M,0,25~29,1,10002
042,2017,04,宜蘭縣,M,0,30~34,1,10002
042,2017,04,新竹縣,F,0,30~34,1,10004
042,2017,04,彰化縣,M,0,20~24,1,10007
042,2017,04,彰化縣,M,0,25~29,2,10007
042,2017,04,彰化縣,M,0,30~34,1,10007
042,2017,04,彰化縣,M,0,35~39,1,10007
042,2017,04,南投縣,M,0,20~24,2,10008
042,2017,04,雲林縣,M,0,20~24,1,10009
042,2017,04,雲林縣,M,0,25~29,2,10009
042,2017,04,雲林縣,M,0,55~59,1,10009
042,2017,04,嘉義縣,M,0,35~39,1,10010
042,2017,04,嘉義縣,M,0,40~44,1,10010
042,2017,04,屏東縣,M,0,20~24,1,10013
042,2017,04,台東縣,M,0,25~29,1,10014
042,2017,04,台東縣,M,0,70+,1,10014
042,2017,04,花蓮縣,F,0,65~69,1,10015
042,2017,04,花蓮縣,M,0,20~24,2,10015
042,2017,04,花蓮縣,M,0,25~29,3,10015
042,2017,04,基隆市,M,0,35~39,1,10017
042,2017,04,台北市,F,0,65~69,1,63000
042,2017,04,台北市,M,0,20~24,4,63000
042,2017,04,台北市,M,0,25~29,3,63000
042,2017,04,台北市,M,0,30~34,2,63000
042,2017,04,台北市,M,0,35~39,1,63000
042,2017,04,台北市,M,0,40~44,3,63000
042,2017,04,台北市,M,0,45~49,2,63000
042,2017,04,台北市,M,1,20~24,1,63000
042,2017,04,高雄市,F,0,40~44,1,64000
042,2017,04,高雄市,M,0,15~19,1,64000
042,2017,04,高雄市,M,0,20~24,4,64000
042,2017,04,高雄市,M,0,25~29,4,64000
042,2017,04,高雄市,M,0,30~34,4,64000
042,2017,04,高雄市,M,0,35~39,6,64000
042,2017,04,高雄市,M,0,40~44,2,64000
042,2017,04,高雄市,M,0,50~54,1,64000
042,2017,04,新北市,M,0,10~14,1,65000
042,2017,04,新北市,M,0,15~19,1,65000
042,2017,04,新北市,M,0,20~24,4,65000
042,2017,04,新北市,M,0,25~29,1,65000
042,2017,04,新北市,M,0,30~34,3,65000
042,2017,04,新北市,M,0,35~39,2,65000
042,2017,04,新北市,M,0,40~44,2,65000
042,2017,04,新北市,M,0,45~49,3,65000
042,2017,04,新北市,M,0,55~59,1,65000
042,2017,04,台中市,F,1,30~34,1,66000
042,2017,04,台中市,M,0,15~19,1,66000
042,2017,04,台中市,M,0,20~24,3,66000
042,2017,04,台中市,M,0,25~29,5,66000
042,2017,04,台中市,M,0,30~34,1,66000
042,2017,04,台中市,M,0,35~39,1,66000
042,2017,04,台南市,M,0,25~29,2,67000
042,2017,04,台南市,M,0,30~34,2,67000
042,2017,04,台南市,M,0,35~39,3,67000
042,2017,04,台南市,M,0,40~44,1,67000
042,2017,04,台南市,M,0,60~64,1,67000
042,2017,04,桃園市,M,0,20~24,2,68000
042,2017,04,桃園市,M,0,25~29,4,68000
042,2017,04,桃園市,M,0,40~44,2,68000
042,2017,04,桃園市,M,0,45~49,1,68000
042,2017,05,宜蘭縣,M,0,35~39,1,10002
042,2017,05,宜蘭縣,M,0,40~44,1,10002
042,2017,05,新竹縣,M,0,35~39,1,10004
042,2017,05,新竹縣,M,0,45~49,1,10004
042,2017,05,新竹縣,M,0,50~54,1,10004
042,2017,05,苗栗縣,M,0,30~34,1,10005
042,2017,05,苗栗縣,M,1,40~44,1,10005
042,2017,05,彰化縣,M,0,20~24,1,10007
042,2017,05,彰化縣,M,0,35~39,1,10007
042,2017,05,彰化縣,M,0,45~49,1,10007
042,2017,05,南投縣,M,0,20~24,1,10008
042,2017,05,南投縣,M,0,30~34,1,10008
042,2017,05,南投縣,M,0,40~44,1,10008
042,2017,05,南投縣,M,0,45~49,1,10008
042,2017,05,雲林縣,M,0,20~24,1,10009
042,2017,05,雲林縣,M,0,25~29,1,10009
042,2017,05,雲林縣,M,0,30~34,1,10009
042,2017,05,雲林縣,M,0,45~49,1,10009
042,2017,05,雲林縣,M,1,40~44,1,10009
042,2017,05,嘉義縣,M,0,20~24,1,10010
042,2017,05,嘉義縣,M,0,25~29,1,10010
042,2017,05,屏東縣,M,0,20~24,2,10013
042,2017,05,屏東縣,M,0,45~49,1,10013
042,2017,05,屏東縣,M,0,50~54,1,10013
042,2017,05,基隆市,M,0,40~44,1,10017
042,2017,05,新竹市,M,0,35~39,1,10018
042,2017,05,台北市,M,0,20~24,2,63000
042,2017,05,台北市,M,0,25~29,6,63000
042,2017,05,台北市,M,0,30~34,3,63000
042,2017,05,台北市,M,0,35~39,1,63000
042,2017,05,台北市,M,0,40~44,1,63000
042,2017,05,台北市,M,0,45~49,3,63000
042,2017,05,高雄市,F,0,40~44,1,64000
042,2017,05,高雄市,M,0,15~19,1,64000
042,2017,05,高雄市,M,0,20~24,1,64000
042,2017,05,高雄市,M,0,25~29,1,64000
042,2017,05,高雄市,M,0,30~34,2,64000
042,2017,05,高雄市,M,0,35~39,1,64000
042,2017,05,高雄市,M,0,40~44,1,64000
042,2017,05,高雄市,M,0,45~49,5,64000
042,2017,05,高雄市,M,0,50~54,1,64000
042,2017,05,高雄市,M,0,60~64,1,64000
042,2017,05,新北市,M,0,15~19,1,65000
042,2017,05,新北市,M,0,20~24,5,65000
042,2017,05,新北市,M,0,25~29,5,65000
042,2017,05,新北市,M,0,30~34,4,65000
042,2017,05,新北市,M,0,35~39,2,65000
042,2017,05,新北市,M,0,40~44,1,65000
042,2017,05,新北市,M,0,45~49,4,65000
042,2017,05,新北市,M,0,50~54,3,65000
042,2017,05,新北市,M,0,55~59,1,65000
042,2017,05,台中市,F,0,30~34,1,66000
042,2017,05,台中市,M,0,20~24,3,66000
042,2017,05,台中市,M,0,25~29,8,66000
042,2017,05,台中市,M,0,30~34,1,66000
042,2017,05,台中市,M,0,35~39,2,66000
042,2017,05,台中市,M,0,45~49,1,66000
042,2017,05,台中市,M,0,55~59,1,66000
042,2017,05,台南市,F,0,30~34,1,67000
042,2017,05,台南市,F,1,25~29,1,67000
042,2017,05,台南市,M,0,20~24,2,67000
042,2017,05,台南市,M,0,25~29,3,67000
042,2017,05,台南市,M,0,30~34,1,67000
042,2017,05,台南市,M,0,35~39,4,67000
042,2017,05,台南市,M,0,45~49,3,67000
042,2017,05,台南市,M,0,55~59,1,67000
042,2017,05,台南市,M,0,70+,1,67000
042,2017,05,桃園市,F,0,35~39,2,68000
042,2017,05,桃園市,M,0,20~24,1,68000
042,2017,05,桃園市,M,0,25~29,4,68000
042,2017,05,桃園市,M,0,30~34,3,68000
042,2017,05,桃園市,M,0,35~39,2,68000
042,2017,05,桃園市,M,0,40~44,1,68000
042,2017,05,桃園市,M,0,50~54,1,68000
042,2017,06,宜蘭縣,M,0,20~24,2,10002
042,2017,06,宜蘭縣,M,0,35~39,2,10002
042,2017,06,新竹縣,M,0,25~29,1,10004
042,2017,06,新竹縣,M,0,50~54,1,10004
042,2017,06,彰化縣,F,1,30~34,1,10007
042,2017,06,彰化縣,M,0,20~24,1,10007
042,2017,06,彰化縣,M,0,25~29,1,10007
042,2017,06,彰化縣,M,0,30~34,1,10007
042,2017,06,南投縣,M,0,30~34,1,10008
042,2017,06,南投縣,M,0,35~39,1,10008
042,2017,06,雲林縣,F,0,35~39,1,10009
042,2017,06,雲林縣,M,0,30~34,1,10009
042,2017,06,雲林縣,M,0,40~44,3,10009
042,2017,06,雲林縣,M,0,55~59,1,10009
042,2017,06,嘉義縣,M,0,30~34,2,10010
042,2017,06,嘉義縣,M,1,25~29,1,10010
042,2017,06,屏東縣,M,0,20~24,1,10013
042,2017,06,屏東縣,M,0,25~29,1,10013
042,2017,06,屏東縣,M,0,30~34,1,10013
042,2017,06,屏東縣,M,0,55~59,1,10013
042,2017,06,台東縣,M,0,25~29,1,10014
042,2017,06,台東縣,M,0,40~44,1,10014
042,2017,06,花蓮縣,M,1,20~24,1,10015
042,2017,06,基隆市,M,0,20~24,2,10017
042,2017,06,基隆市,M,0,50~54,1,10017
042,2017,06,基隆市,M,0,55~59,1,10017
042,2017,06,新竹市,M,0,65~69,1,10018
042,2017,06,嘉義市,M,0,25~29,1,10020
042,2017,06,嘉義市,M,0,30~34,1,10020
042,2017,06,台北市,M,0,20~24,5,63000
042,2017,06,台北市,M,0,25~29,1,63000
042,2017,06,台北市,M,0,30~34,13,63000
042,2017,06,台北市,M,0,35~39,10,63000
042,2017,06,台北市,M,0,40~44,8,63000
042,2017,06,台北市,M,0,50~54,4,63000
042,2017,06,台北市,M,1,30~34,1,63000
042,2017,06,高雄市,F,0,40~44,1,64000
042,2017,06,高雄市,F,1,40~44,1,64000
042,2017,06,高雄市,M,0,20~24,1,64000
042,2017,06,高雄市,M,0,25~29,3,64000
042,2017,06,高雄市,M,0,30~34,3,64000
042,2017,06,高雄市,M,0,35~39,2,64000
042,2017,06,高雄市,M,0,40~44,5,64000
042,2017,06,高雄市,M,0,50~54,1,64000
042,2017,06,新北市,F,0,45~49,1,65000
042,2017,06,新北市,F,0,50~54,1,65000
042,2017,06,新北市,M,0,15~19,1,65000
042,2017,06,新北市,M,0,20~24,2,65000
042,2017,06,新北市,M,0,25~29,4,65000
042,2017,06,新北市,M,0,30~34,3,65000
042,2017,06,新北市,M,0,35~39,9,65000
042,2017,06,新北市,M,0,40~44,5,65000
042,2017,06,新北市,M,0,45~49,1,65000
042,2017,06,台中市,M,0,20~24,2,66000
042,2017,06,台中市,M,0,25~29,5,66000
042,2017,06,台中市,M,0,30~34,1,66000
042,2017,06,台中市,M,0,35~39,5,66000
042,2017,06,台中市,M,0,40~44,3,66000
042,2017,06,台中市,M,0,50~54,2,66000
042,2017,06,台南市,M,0,20~24,1,67000
042,2017,06,台南市,M,0,25~29,1,67000
042,2017,06,台南市,M,0,35~39,1,67000
042,2017,06,台南市,M,0,45~49,1,67000
042,2017,06,桃園市,F,0,25~29,1,68000
042,2017,06,桃園市,F,1,30~34,1,68000
042,2017,06,桃園市,M,0,15~19,1,68000
042,2017,06,桃園市,M,0,20~24,2,68000
042,2017,06,桃園市,M,0,25~29,3,68000
042,2017,06,桃園市,M,0,30~34,3,68000
042,2017,06,桃園市,M,0,35~39,2,68000
042,2017,06,桃園市,M,0,40~44,1,68000
042,2017,06,桃園市,M,0,50~54,1,68000
042,2017,06,桃園市,M,0,55~59,1,68000
042,2017,06,桃園市,M,0,70+,1,68000
042,2017,07,宜蘭縣,M,0,20~24,1,10002
042,2017,07,宜蘭縣,M,0,40~44,1,10002
042,2017,07,新竹縣,M,0,35~39,1,10004
042,2017,07,新竹縣,M,0,40~44,1,10004
042,2017,07,苗栗縣,M,0,30~34,1,10005
042,2017,07,彰化縣,M,0,25~29,1,10007
042,2017,07,彰化縣,M,0,40~44,1,10007
042,2017,07,彰化縣,M,0,45~49,1,10007
042,2017,07,雲林縣,M,0,35~39,1,10009
042,2017,07,嘉義縣,M,0,20~24,1,10010
042,2017,07,嘉義縣,M,0,25~29,2,10010
042,2017,07,屏東縣,M,0,20~24,1,10013
042,2017,07,屏東縣,M,0,25~29,2,10013
042,2017,07,屏東縣,M,0,30~34,3,10013
042,2017,07,屏東縣,M,0,35~39,2,10013
042,2017,07,屏東縣,M,0,40~44,1,10013
042,2017,07,屏東縣,M,0,45~49,1,10013
042,2017,07,台東縣,M,0,30~34,1,10014
042,2017,07,花蓮縣,M,0,35~39,1,10015
042,2017,07,基隆市,M,0,25~29,1,10017
042,2017,07,基隆市,M,0,30~34,2,10017
042,2017,07,基隆市,M,0,35~39,1,10017
042,2017,07,基隆市,M,0,40~44,1,10017
042,2017,07,台北市,M,0,20~24,1,63000
042,2017,07,台北市,M,0,25~29,4,63000
042,2017,07,台北市,M,0,30~34,3,63000
042,2017,07,台北市,M,0,35~39,2,63000
042,2017,07,台北市,M,0,40~44,3,63000
042,2017,07,台北市,M,0,45~49,2,63000
042,2017,07,高雄市,F,0,35~39,1,64000
042,2017,07,高雄市,M,0,20~24,1,64000
042,2017,07,高雄市,M,0,25~29,6,64000
042,2017,07,高雄市,M,0,30~34,6,64000
042,2017,07,高雄市,M,0,40~44,1,64000
042,2017,07,高雄市,M,0,45~49,1,64000
042,2017,07,高雄市,M,0,60~64,1,64000
042,2017,07,高雄市,M,0,70+,1,64000
042,2017,07,新北市,M,0,15~19,1,65000
042,2017,07,新北市,M,0,20~24,1,65000
042,2017,07,新北市,M,0,25~29,2,65000
042,2017,07,新北市,M,0,30~34,3,65000
042,2017,07,新北市,M,0,35~39,6,65000
042,2017,07,新北市,M,0,40~44,1,65000
042,2017,07,新北市,M,0,45~49,1,65000
042,2017,07,新北市,M,0,55~59,2,65000
042,2017,07,新北市,M,0,60~64,1,65000
042,2017,07,台中市,F,0,60~64,1,66000
042,2017,07,台中市,M,0,20~24,1,66000
042,2017,07,台中市,M,0,25~29,3,66000
042,2017,07,台中市,M,0,30~34,3,66000
042,2017,07,台中市,M,0,35~39,1,66000
042,2017,07,台中市,M,0,40~44,3,66000
042,2017,07,台中市,M,0,50~54,2,66000
042,2017,07,台中市,M,0,55~59,2,66000
042,2017,07,台中市,M,1,35~39,1,66000
042,2017,07,台南市,F,0,35~39,1,67000
042,2017,07,台南市,M,0,15~19,1,67000
042,2017,07,台南市,M,0,25~29,1,67000
042,2017,07,台南市,M,0,30~34,1,67000
042,2017,07,台南市,M,0,35~39,1,67000
042,2017,07,台南市,M,0,40~44,1,67000
042,2017,07,桃園市,F,0,55~59,1,68000
042,2017,07,桃園市,M,0,20~24,2,68000
042,2017,07,桃園市,M,0,25~29,4,68000
042,2017,07,桃園市,M,0,35~39,2,68000
042,2017,08,宜蘭縣,M,0,20~24,1,10002
042,2017,08,宜蘭縣,M,0,25~29,1,10002
042,2017,08,新竹縣,M,0,20~24,1,10004
042,2017,08,苗栗縣,M,0,55~59,1,10005
042,2017,08,彰化縣,M,0,20~24,1,10007
042,2017,08,彰化縣,M,0,40~44,1,10007
042,2017,08,雲林縣,F,0,55~59,2,10009
042,2017,08,雲林縣,M,0,30~34,2,10009
042,2017,08,雲林縣,M,0,35~39,1,10009
042,2017,08,雲林縣,M,0,40~44,1,10009
042,2017,08,嘉義縣,M,0,30~34,2,10010
042,2017,08,屏東縣,M,0,25~29,1,10013
042,2017,08,屏東縣,M,0,45~49,1,10013
042,2017,08,屏東縣,M,0,55~59,1,10013
042,2017,08,台東縣,M,0,40~44,1,10014
042,2017,08,花蓮縣,M,0,25~29,1,10015
042,2017,08,花蓮縣,M,0,35~39,1,10015
042,2017,08,花蓮縣,M,0,40~44,1,10015
042,2017,08,基隆市,M,0,20~24,1,10017
042,2017,08,基隆市,M,0,25~29,1,10017
042,2017,08,基隆市,M,0,30~34,1,10017
042,2017,08,基隆市,M,0,40~44,1,10017
042,2017,08,新竹市,M,0,20~24,2,10018
042,2017,08,新竹市,M,0,30~34,2,10018
042,2017,08,新竹市,M,0,35~39,1,10018
042,2017,08,嘉義市,M,0,25~29,1,10020
042,2017,08,台北市,M,0,15~19,4,63000
042,2017,08,台北市,M,0,20~24,1,63000
042,2017,08,台北市,M,0,25~29,5,63000
042,2017,08,台北市,M,0,35~39,3,63000
042,2017,08,台北市,M,0,40~44,2,63000
042,2017,08,台北市,M,0,45~49,5,63000
042,2017,08,高雄市,M,0,25~29,6,64000
042,2017,08,高雄市,M,0,30~34,6,64000
042,2017,08,高雄市,M,0,40~44,1,64000
042,2017,08,高雄市,M,0,45~49,2,64000
042,2017,08,高雄市,M,0,50~54,1,64000
042,2017,08,新北市,F,0,35~39,1,65000
042,2017,08,新北市,M,0,20~24,6,65000
042,2017,08,新北市,M,0,25~29,9,65000
042,2017,08,新北市,M,0,30~34,11,65000
042,2017,08,新北市,M,0,35~39,3,65000
042,2017,08,新北市,M,0,40~44,6,65000
042,2017,08,新北市,M,0,45~49,3,65000
042,2017,08,新北市,M,0,50~54,2,65000
042,2017,08,新北市,M,0,55~59,1,65000
042,2017,08,新北市,M,0,65~69,1,65000
042,2017,08,台中市,F,0,35~39,1,66000
042,2017,08,台中市,M,0,20~24,1,66000
042,2017,08,台中市,M,0,25~29,3,66000
042,2017,08,台中市,M,0,30~34,5,66000
042,2017,08,台中市,M,0,35~39,1,66000
042,2017,08,台中市,M,0,45~49,2,66000
042,2017,08,台中市,M,0,50~54,1,66000
042,2017,08,台中市,M,0,65~69,2,66000
042,2017,08,台南市,M,0,25~29,1,67000
042,2017,08,台南市,M,0,30~34,3,67000
042,2017,08,台南市,M,0,35~39,1,67000
042,2017,08,台南市,M,0,40~44,1,67000
042,2017,08,台南市,M,0,45~49,1,67000
042,2017,08,桃園市,F,0,30~34,1,68000
042,2017,08,桃園市,F,0,60~64,1,68000
042,2017,08,桃園市,M,0,25~29,3,68000
042,2017,08,桃園市,M,0,30~34,4,68000
042,2017,08,桃園市,M,0,40~44,1,68000
042,2017,08,桃園市,M,0,45~49,2,68000
042,2017,08,桃園市,M,0,50~54,1,68000
042,2017,08,桃園市,M,0,55~59,1,68000
042,2017,09,宜蘭縣,M,0,30~34,1,10002
042,2017,09,宜蘭縣,M,0,40~44,1,10002
042,2017,09,新竹縣,M,0,30~34,2,10004
042,2017,09,新竹縣,M,0,35~39,1,10004
042,2017,09,新竹縣,M,0,50~54,1,10004
042,2017,09,苗栗縣,F,0,55~59,1,10005
042,2017,09,彰化縣,M,0,30~34,2,10007
042,2017,09,彰化縣,M,0,40~44,2,10007
042,2017,09,彰化縣,M,0,45~49,2,10007
042,2017,09,彰化縣,M,0,50~54,1,10007
042,2017,09,彰化縣,M,0,55~59,1,10007
042,2017,09,南投縣,M,0,25~29,1,10008
042,2017,09,南投縣,M,0,30~34,1,10008
042,2017,09,雲林縣,M,0,35~39,1,10009
042,2017,09,雲林縣,M,0,40~44,1,10009
042,2017,09,雲林縣,M,0,45~49,1,10009
042,2017,09,雲林縣,M,0,50~54,1,10009
042,2017,09,嘉義縣,M,0,50~54,1,10010
042,2017,09,屏東縣,M,0,20~24,2,10013
042,2017,09,屏東縣,M,0,25~29,1,10013
042,2017,09,屏東縣,M,0,30~34,1,10013
042,2017,09,屏東縣,M,0,45~49,1,10013
042,2017,09,屏東縣,M,0,50~54,1,10013
042,2017,09,台東縣,F,0,35~39,1,10014
042,2017,09,台東縣,M,0,40~44,1,10014
042,2017,09,台東縣,M,0,45~49,1,10014
042,2017,09,花蓮縣,M,0,20~24,1,10015
042,2017,09,花蓮縣,M,0,30~34,1,10015
042,2017,09,花蓮縣,M,0,50~54,1,10015
042,2017,09,基隆市,F,0,55~59,1,10017
042,2017,09,基隆市,M,0,25~29,1,10017
042,2017,09,新竹市,M,0,25~29,1,10018
042,2017,09,新竹市,M,0,35~39,1,10018
042,2017,09,嘉義市,M,0,35~39,1,10020
042,2017,09,台北市,F,0,60~64,1,63000
042,2017,09,台北市,M,0,20~24,1,63000
042,2017,09,台北市,M,0,25~29,6,63000
042,2017,09,台北市,M,0,30~34,10,63000
042,2017,09,台北市,M,0,40~44,3,63000
042,2017,09,台北市,M,0,50~54,4,63000
042,2017,09,台北市,M,0,55~59,1,63000
042,2017,09,台北市,M,0,60~64,1,63000
042,2017,09,高雄市,F,0,50~54,1,64000
042,2017,09,高雄市,F,0,65~69,1,64000
042,2017,09,高雄市,M,0,20~24,2,64000
042,2017,09,高雄市,M,0,25~29,12,64000
042,2017,09,高雄市,M,0,30~34,2,64000
042,2017,09,高雄市,M,0,35~39,1,64000
042,2017,09,新北市,F,0,30~34,1,65000
042,2017,09,新北市,F,1,35~39,1,65000
042,2017,09,新北市,M,0,15~19,1,65000
042,2017,09,新北市,M,0,20~24,2,65000
042,2017,09,新北市,M,0,25~29,3,65000
042,2017,09,新北市,M,0,30~34,1,65000
042,2017,09,新北市,M,0,35~39,6,65000
042,2017,09,新北市,M,0,40~44,4,65000
042,2017,09,新北市,M,0,45~49,3,65000
042,2017,09,新北市,M,0,70+,1,65000
042,2017,09,台中市,F,0,50~54,1,66000
042,2017,09,台中市,M,0,25~29,2,66000
042,2017,09,台中市,M,0,30~34,3,66000
042,2017,09,台中市,M,0,35~39,2,66000
042,2017,09,台中市,M,0,40~44,4,66000
042,2017,09,台中市,M,0,45~49,2,66000
042,2017,09,台中市,M,0,70+,1,66000
042,2017,09,台南市,M,0,25~29,3,67000
042,2017,09,台南市,M,0,30~34,3,67000
042,2017,09,台南市,M,0,40~44,1,67000
042,2017,09,台南市,M,0,45~49,1,67000
042,2017,09,台南市,M,0,50~54,1,67000
042,2017,09,台南市,M,0,55~59,1,67000
042,2017,09,桃園市,F,0,35~39,1,68000
042,2017,09,桃園市,M,0,20~24,4,68000
042,2017,09,桃園市,M,0,25~29,1,68000
042,2017,09,桃園市,M,0,30~34,4,68000
042,2017,09,桃園市,M,0,35~39,1,68000
042,2017,09,桃園市,M,0,40~44,5,68000
042,2017,09,桃園市,M,0,45~49,1,68000
042,2017,09,桃園市,M,0,50~54,2,68000
042,2017,10,宜蘭縣,M,0,20~24,1,10002
042,2017,10,彰化縣,F,0,40~44,1,10007
042,2017,10,彰化縣,M,0,35~39,1,10007
042,2017,10,彰化縣,M,0,50~54,1,10007
042,2017,10,南投縣,M,0,25~29,1,10008
042,2017,10,南投縣,M,0,50~54,1,10008
042,2017,10,雲林縣,F,0,45~49,1,10009
042,2017,10,雲林縣,M,0,30~34,1,10009
042,2017,10,雲林縣,M,0,55~59,2,10009
042,2017,10,屏東縣,M,0,30~34,1,10013
042,2017,10,屏東縣,M,0,40~44,1,10013
042,2017,10,台東縣,M,0,35~39,1,10014
042,2017,10,花蓮縣,M,0,20~24,1,10015
042,2017,10,花蓮縣,M,0,35~39,1,10015
042,2017,10,基隆市,M,0,20~24,1,10017
042,2017,10,新竹市,M,0,25~29,1,10018
042,2017,10,新竹市,M,0,30~34,1,10018
042,2017,10,嘉義市,M,0,30~34,1,10020
042,2017,10,台北市,F,0,55~59,1,63000
042,2017,10,台北市,F,0,70+,1,63000
042,2017,10,台北市,M,0,20~24,3,63000
042,2017,10,台北市,M,0,25~29,2,63000
042,2017,10,台北市,M,0,35~39,4,63000
042,2017,10,台北市,M,0,40~44,1,63000
042,2017,10,台北市,M,0,45~49,1,63000
042,2017,10,台北市,M,0,50~54,1,63000
042,2017,10,高雄市,M,0,15~19,1,64000
042,2017,10,高雄市,M,0,25~29,1,64000
042,2017,10,高雄市,M,0,30~34,8,64000
042,2017,10,高雄市,M,0,35~39,2,64000
042,2017,10,高雄市,M,0,40~44,1,64000
042,2017,10,高雄市,M,0,45~49,1,64000
042,2017,10,高雄市,M,0,65~69,1,64000
042,2017,10,新北市,M,0,20~24,2,65000
042,2017,10,新北市,M,0,25~29,5,65000
042,2017,10,新北市,M,0,30~34,2,65000
042,2017,10,新北市,M,0,35~39,2,65000
042,2017,10,新北市,M,0,40~44,1,65000
042,2017,10,新北市,M,0,45~49,2,65000
042,2017,10,新北市,M,0,50~54,2,65000
042,2017,10,新北市,M,0,60~64,1,65000
042,2017,10,新北市,M,1,50~54,1,65000
042,2017,10,台中市,F,0,35~39,1,66000
042,2017,10,台中市,F,0,40~44,1,66000
042,2017,10,台中市,M,0,15~19,1,66000
042,2017,10,台中市,M,0,25~29,3,66000
042,2017,10,台中市,M,0,30~34,4,66000
042,2017,10,台中市,M,0,50~54,1,66000
042,2017,10,台南市,M,0,20~24,1,67000
042,2017,10,台南市,M,0,25~29,1,67000
042,2017,10,台南市,M,0,40~44,1,67000
042,2017,10,桃園市,F,0,35~39,1,68000
042,2017,10,桃園市,M,0,25~29,4,68000
042,2017,10,桃園市,M,0,30~34,2,68000
042,2017,10,桃園市,M,0,35~39,2,68000
042,2017,10,桃園市,M,0,40~44,3,68000
042,2017,10,桃園市,M,0,45~49,2,68000
042,2017,10,桃園市,M,0,65~69,1,68000
042,2017,11,宜蘭縣,M,0,20~24,1,10002
042,2017,11,宜蘭縣,M,0,25~29,1,10002
042,2017,11,宜蘭縣,M,0,50~54,1,10002
042,2017,11,新竹縣,M,0,30~34,1,10004
042,2017,11,新竹縣,M,0,65~69,1,10004
042,2017,11,彰化縣,F,0,60~64,1,10007
042,2017,11,彰化縣,M,0,35~39,2,10007
042,2017,11,彰化縣,M,0,40~44,2,10007
042,2017,11,彰化縣,M,0,45~49,1,10007
042,2017,11,南投縣,M,0,25~29,1,10008
042,2017,11,南投縣,M,0,35~39,1,10008
042,2017,11,南投縣,M,0,50~54,1,10008
042,2017,11,雲林縣,M,0,30~34,2,10009
042,2017,11,雲林縣,M,0,35~39,1,10009
042,2017,11,雲林縣,M,0,45~49,1,10009
042,2017,11,雲林縣,M,0,50~54,1,10009
042,2017,11,嘉義縣,M,0,25~29,1,10010
042,2017,11,嘉義縣,M,0,30~34,1,10010
042,2017,11,嘉義縣,M,0,45~49,2,10010
042,2017,11,屏東縣,M,0,25~29,2,10013
042,2017,11,屏東縣,M,0,30~34,2,10013
042,2017,11,屏東縣,M,0,35~39,1,10013
042,2017,11,屏東縣,M,0,40~44,2,10013
042,2017,11,屏東縣,M,0,45~49,1,10013
042,2017,11,台東縣,M,0,25~29,1,10014
042,2017,11,花蓮縣,M,0,35~39,1,10015
042,2017,11,花蓮縣,M,0,40~44,1,10015
042,2017,11,基隆市,M,0,20~24,1,10017
042,2017,11,新竹市,M,0,20~24,1,10018
042,2017,11,新竹市,M,0,25~29,1,10018
042,2017,11,新竹市,M,0,35~39,1,10018
042,2017,11,嘉義市,M,0,50~54,1,10020
042,2017,11,台北市,F,0,55~59,1,63000
042,2017,11,台北市,M,0,20~24,4,63000
042,2017,11,台北市,M,0,25~29,8,63000
042,2017,11,台北市,M,0,30~34,4,63000
042,2017,11,台北市,M,0,40~44,3,63000
042,2017,11,台北市,M,0,45~49,2,63000
042,2017,11,台北市,M,0,50~54,3,63000
042,2017,11,高雄市,F,0,45~49,1,64000
042,2017,11,高雄市,M,0,20~24,4,64000
042,2017,11,高雄市,M,0,25~29,3,64000
042,2017,11,高雄市,M,0,30~34,4,64000
042,2017,11,高雄市,M,0,35~39,2,64000
042,2017,11,高雄市,M,0,40~44,1,64000
042,2017,11,高雄市,M,0,50~54,4,64000
042,2017,11,高雄市,M,0,55~59,1,64000
042,2017,11,新北市,M,0,20~24,2,65000
042,2017,11,新北市,M,0,25~29,1,65000
042,2017,11,新北市,M,0,30~34,2,65000
042,2017,11,新北市,M,0,35~39,5,65000
042,2017,11,新北市,M,0,40~44,1,65000
042,2017,11,新北市,M,0,45~49,2,65000
042,2017,11,新北市,M,0,65~69,1,65000
042,2017,11,台中市,M,0,15~19,2,66000
042,2017,11,台中市,M,0,20~24,3,66000
042,2017,11,台中市,M,0,25~29,2,66000
042,2017,11,台中市,M,0,30~34,2,66000
042,2017,11,台中市,M,0,35~39,2,66000
042,2017,11,台中市,M,0,40~44,2,66000
042,2017,11,台中市,M,0,50~54,2,66000
