"死亡年份","死亡月份","縣市別","性別","死亡年齡分組","個案數"
"2015","07","嘉義縣","M","45-54",1
"2015","08","台中市","F","25-34",1
"2015","08","台中市","M","35-44",2
"2015","08","台中市","M","65以上",1
"2015","08","台北市","M","25-34",1
"2015","08","台北市","M","55-64",1
"2015","08","台南市","M","45-54",2
"2015","08","台南市","M","55-64",1
"2015","08","花蓮縣","M","25-34",1
"2015","08","屏東縣","M","35-44",1
"2015","08","屏東縣","M","45-54",2
"2015","08","桃園市","M","15-24",1
"2015","08","桃園市","M","35-44",2
"2015","08","高雄市","F","45-54",1
"2015","08","高雄市","M","25-34",1
"2015","08","高雄市","M","35-44",2
"2015","08","高雄市","M","45-54",3
"2015","08","高雄市","M","55-64",1
"2015","08","高雄市","M","65以上",1
"2015","08","基隆市","M","55-64",1
"2015","08","雲林縣","M","35-44",1
"2015","08","新北市","M","45-54",1
"2015","08","新北市","M","65以上",1
"2015","08","彰化縣","M","45-54",2
"2015","09","台中市","M","25-34",2
"2015","09","台北市","F","35-44",1
"2015","09","台北市","M","25-34",3
"2015","09","台北市","M","35-44",1
"2015","09","台北市","M","45-54",2
"2015","09","台北市","M","55-64",1
"2015","09","台南市","M","25-34",1
"2015","09","台南市","M","65以上",1
"2015","09","宜蘭縣","M","35-44",1
"2015","09","南投縣","M","45-54",1
"2015","09","南投縣","M","55-64",1
"2015","09","屏東縣","M","25-34",1
"2015","09","屏東縣","M","65以上",1
"2015","09","桃園市","M","35-44",3
"2015","09","高雄市","M","35-44",5
"2015","09","高雄市","M","45-54",1
"2015","09","雲林縣","M","35-44",1
"2015","09","雲林縣","M","45-54",1
"2015","09","新北市","M","35-44",3
"2015","09","新北市","M","45-54",3
"2015","09","嘉義縣","M","35-44",1
"2015","09","嘉義縣","M","45-54",1
"2015","10","台中市","M","15-24",1
"2015","10","台中市","M","35-44",1
"2015","10","台中市","M","45-54",1
"2015","10","台中市","M","55-64",1
"2015","10","台北市","M","15-24",1
"2015","10","台北市","M","25-34",3
"2015","10","台北市","M","35-44",3
"2015","10","台北市","M","55-64",2
"2015","10","台南市","M","35-44",1
"2015","10","台南市","M","45-54",1
"2015","10","桃園市","M","35-44",1
"2015","10","桃園市","M","45-54",1
"2015","10","高雄市","M","25-34",1
"2015","10","高雄市","M","35-44",1
"2015","10","高雄市","M","45-54",1
"2015","10","基隆市","M","35-44",1
"2015","10","雲林縣","M","25-34",1
"2015","10","雲林縣","M","35-44",1
"2015","10","新北市","M","35-44",2
"2015","10","新北市","M","45-54",1
"2015","10","新竹市","M","35-44",1
"2015","10","彰化縣","M","25-34",1
"2015","10","彰化縣","M","35-44",1
"2015","10","彰化縣","M","45-54",1
"2015","10","彰化縣","M","55-64",1
"2015","11","台中市","M","35-44",1
"2015","11","台中市","M","65以上",2
"2015","11","台北市","M","25-34",3
"2015","11","台北市","M","35-44",1
"2015","11","台北市","M","55-64",1
"2015","11","台東縣","M","35-44",1
"2015","11","台東縣","M","45-54",1
"2015","11","台南市","M","25-34",1
"2015","11","宜蘭縣","M","25-34",1
"2015","11","屏東縣","M","35-44",1
"2015","11","屏東縣","M","45-54",2
"2015","11","苗栗縣","M","55-64",1
"2015","11","桃園市","M","65以上",1
"2015","11","高雄市","F","45-54",1
"2015","11","高雄市","M","35-44",5
"2015","11","高雄市","M","45-54",2
"2015","11","雲林縣","M","35-44",1
"2015","11","雲林縣","M","45-54",1
"2015","11","新北市","M","45-54",5
"2015","11","新竹市","M","35-44",1
"2015","11","新竹縣","M","35-44",1
"2015","11","彰化縣","M","45-54",1
"2015","12","台北市","M","35-44",1
"2015","12","台北市","M","45-54",1
"2015","12","台北市","M","65以上",1
"2015","12","台南市","M","45-54",1
"2015","12","花蓮縣","M","35-44",1
"2015","12","屏東縣","M","15-24",1
"2015","12","桃園市","M","55-64",1
"2015","12","高雄市","M","35-44",2
"2015","12","高雄市","M","45-54",1
"2015","12","高雄市","M","65以上",1
"2015","12","雲林縣","M","25-34",1
"2015","12","雲林縣","M","35-44",3
"2015","12","雲林縣","M","45-54",1
"2015","12","新北市","F","35-44",1
"2015","12","新北市","M","35-44",1
"2015","12","嘉義市","M","35-44",1
"2015","12","嘉義縣","M","45-54",1
"2015","12","彰化縣","M","35-44",2
"2015","12","彰化縣","M","45-54",1
"2015","12","彰化縣","M","55-64",1
"2016","01","台中市","M","25-34",1
"2016","01","台中市","M","35-44",2
"2016","01","台北市","M","15-24",1
"2016","01","台北市","M","35-44",2
"2016","01","台北市","M","45-54",4
"2016","01","台北市","M","55-64",2
"2016","01","台北市","M","65以上",1
"2016","01","台南市","M","25-34",3
"2016","01","金門縣","M","45-54",1
"2016","01","南投縣","M","55-64",1
"2016","01","屏東縣","M","45-54",1
"2016","01","桃園市","F","45-54",1
"2016","01","桃園市","F","55-64",1
"2016","01","高雄市","F","25-34",1
"2016","01","高雄市","M","35-44",1
"2016","01","高雄市","M","45-54",1
"2016","01","高雄市","M","55-64",2
"2016","01","高雄市","M","65以上",1
"2016","01","基隆市","F","45-54",1
"2016","01","基隆市","M","55-64",1
"2016","01","雲林縣","M","35-44",1
"2016","01","雲林縣","M","45-54",1
"2016","01","新北市","M","25-34",1
"2016","01","新北市","M","35-44",1
"2016","01","新北市","M","45-54",1
"2016","01","新北市","M","55-64",1
"2016","01","嘉義縣","M","35-44",1
"2016","01","彰化縣","M","15-24",1
"2016","01","彰化縣","M","25-34",1
"2016","01","彰化縣","M","35-44",1
"2016","01","彰化縣","M","45-54",1
"2016","02","台中市","F","55-64",1
"2016","02","台中市","M","35-44",4
"2016","02","台中市","M","45-54",1
"2016","02","台中市","M","55-64",1
"2016","02","台北市","M","25-34",2
"2016","02","台北市","M","35-44",2
"2016","02","台北市","M","45-54",1
"2016","02","台北市","M","55-64",1
"2016","02","台東縣","M","35-44",1
"2016","02","台南市","M","25-34",1
"2016","02","台南市","M","35-44",1
"2016","02","宜蘭縣","M","35-44",1
"2016","02","花蓮縣","M","15-24",1
"2016","02","南投縣","M","35-44",2
"2016","02","屏東縣","M","45-54",1
"2016","02","桃園市","M","35-44",2
"2016","02","桃園市","M","45-54",1
"2016","02","桃園市","M","55-64",3
"2016","02","高雄市","M","25-34",1
"2016","02","高雄市","M","35-44",3
"2016","02","高雄市","M","45-54",2
"2016","02","高雄市","M","65以上",1
"2016","02","雲林縣","M","25-34",1
"2016","02","雲林縣","M","45-54",1
"2016","02","新北市","M","35-44",1
"2016","02","新北市","M","45-54",1
"2016","02","新北市","M","55-64",3
"2016","02","彰化縣","F","35-44",1
"2016","02","彰化縣","M","55-64",1
"2016","03","台中市","F","25-34",1
"2016","03","台中市","M","15-24",1
"2016","03","台中市","M","25-34",1
"2016","03","台中市","M","55-64",1
"2016","03","台北市","M","35-44",1
"2016","03","台北市","M","45-54",3
"2016","03","台北市","M","55-64",1
"2016","03","台北市","M","65以上",1
"2016","03","台南市","M","25-34",1
"2016","03","台南市","M","45-54",1
"2016","03","台南市","M","55-64",3
"2016","03","台南市","M","65以上",1
"2016","03","南投縣","M","45-54",2
"2016","03","屏東縣","M","45-54",1
"2016","03","苗栗縣","M","45-54",1
"2016","03","桃園市","F","35-44",2
"2016","03","桃園市","F","65以上",1
"2016","03","桃園市","M","25-34",2
"2016","03","桃園市","M","35-44",3
"2016","03","桃園市","M","45-54",1
"2016","03","桃園市","M","55-64",1
"2016","03","高雄市","F","45-54",1
"2016","03","高雄市","M","35-44",3
"2016","03","高雄市","M","45-54",4
"2016","03","高雄市","M","55-64",1
"2016","03","基隆市","M","25-34",1
"2016","03","雲林縣","M","55-64",1
"2016","03","新北市","M","35-44",3
"2016","03","新北市","M","55-64",1
"2016","03","新竹市","M","35-44",1
"2016","03","嘉義市","M","35-44",1
"2016","03","嘉義市","M","55-64",1
"2016","03","彰化縣","M","25-34",1
"2016","03","彰化縣","M","35-44",2
"2016","04","台中市","M","25-34",3
"2016","04","台中市","M","35-44",1
"2016","04","台中市","M","45-54",3
"2016","04","台北市","F","55-64",1
"2016","04","台北市","M","25-34",1
"2016","04","台北市","M","35-44",4
"2016","04","台北市","M","45-54",2
"2016","04","台北市","M","55-64",1
"2016","04","台北市","M","65以上",2
"2016","04","台南市","F","35-44",1
"2016","04","台南市","M","25-34",1
"2016","04","台南市","M","45-54",2
"2016","04","台南市","M","55-64",1
"2016","04","屏東縣","M","35-44",1
"2016","04","桃園市","M","35-44",1
"2016","04","桃園市","M","45-54",2
"2016","04","高雄市","M","25-34",3
"2016","04","高雄市","M","35-44",1
"2016","04","高雄市","M","45-54",2
"2016","04","雲林縣","M","35-44",3
"2016","04","雲林縣","M","45-54",1
"2016","04","新竹市","M","35-44",1
"2016","04","彰化縣","M","25-34",2
"2016","04","彰化縣","M","35-44",1
"2016","04","彰化縣","M","65以上",1
"2016","05","台中市","F","55-64",1
"2016","05","台中市","M","25-34",1
"2016","05","台中市","M","35-44",1
"2016","05","台北市","F","35-44",1
"2016","05","台北市","M","25-34",1
"2016","05","台北市","M","35-44",3
"2016","05","台北市","M","45-54",2
"2016","05","台北市","M","55-64",1
"2016","05","台南市","M","35-44",2
"2016","05","台南市","M","45-54",2
"2016","05","台南市","M","55-64",1
"2016","05","屏東縣","M","45-54",1
"2016","05","屏東縣","M","55-64",1
"2016","05","桃園市","M","35-44",1
"2016","05","高雄市","M","15-24",1
"2016","05","高雄市","M","35-44",1
"2016","05","高雄市","M","45-54",3
"2016","05","基隆市","M","55-64",1
"2016","05","基隆市","M","65以上",1
"2016","05","雲林縣","M","35-44",1
"2016","05","雲林縣","M","45-54",1
"2016","05","雲林縣","M","55-64",2
"2016","05","雲林縣","M","65以上",1
"2016","05","新北市","M","25-34",2
"2016","05","新北市","M","35-44",2
"2016","05","新北市","M","55-64",1
"2016","05","嘉義縣","M","25-34",1
"2016","05","彰化縣","M","25-34",1
"2016","05","彰化縣","M","35-44",1
"2016","06","台中市","F","55-64",1
"2016","06","台中市","M","15-24",1
"2016","06","台中市","M","45-54",3
"2016","06","台北市","F","65以上",1
"2016","06","台北市","M","25-34",4
"2016","06","台北市","M","35-44",2
"2016","06","台北市","M","45-54",3
"2016","06","台北市","M","65以上",2
"2016","06","台南市","M","25-34",1
"2016","06","台南市","M","35-44",1
"2016","06","台南市","M","45-54",1
"2016","06","台南市","M","65以上",1
"2016","06","宜蘭縣","M","25-34",1
"2016","06","宜蘭縣","M","45-54",1
"2016","06","南投縣","M","25-34",1
"2016","06","桃園市","M","25-34",1
"2016","06","桃園市","M","35-44",2
"2016","06","桃園市","M","45-54",3
"2016","06","桃園市","M","55-64",1
"2016","06","桃園市","M","65以上",1
"2016","06","高雄市","M","15-24",1
"2016","06","高雄市","M","45-54",4
"2016","06","高雄市","M","65以上",1
"2016","06","基隆市","F","35-44",1
"2016","06","雲林縣","F","35-44",1
"2016","06","雲林縣","M","45-54",1
"2016","06","新北市","F","65以上",1
"2016","06","新北市","M","35-44",2
"2016","06","新竹市","M","25-34",1
"2016","06","彰化縣","M","25-34",1
"2016","06","彰化縣","M","45-54",1
"2016","07","台中市","M","25-34",1
"2016","07","台中市","M","35-44",1
"2016","07","台中市","M","45-54",1
"2016","07","台中市","M","55-64",1
"2016","07","台北市","M","25-34",2
"2016","07","台北市","M","35-44",2
"2016","07","台北市","M","45-54",2
"2016","07","台北市","M","55-64",2
"2016","07","台北市","M","65以上",1
"2016","07","台南市","M","35-44",2
"2016","07","台南市","M","65以上",1
"2016","07","南投縣","M","35-44",1
"2016","07","南投縣","M","45-54",1
"2016","07","桃園市","M","35-44",1
"2016","07","桃園市","M","55-64",1
"2016","07","高雄市","M","25-34",2
"2016","07","高雄市","M","35-44",4
"2016","07","高雄市","M","45-54",4
"2016","07","高雄市","M","55-64",1
"2016","07","新北市","M","35-44",4
"2016","07","新北市","M","45-54",1
"2016","07","新北市","M","55-64",1
"2016","08","台中市","M","25-34",1
"2016","08","台中市","M","35-44",3
"2016","08","台中市","M","65以上",1
"2016","08","台北市","F","65以上",1
"2016","08","台北市","M","25-34",2
"2016","08","台北市","M","35-44",6
"2016","08","台北市","M","55-64",1
"2016","08","台北市","M","65以上",1
"2016","08","台東縣","M","15-24",2
"2016","08","台南市","M","15-24",1
"2016","08","台南市","M","45-54",1
"2016","08","台南市","M","55-64",1
"2016","08","屏東縣","M","25-34",1
"2016","08","苗栗縣","F","65以上",1
"2016","08","桃園市","F","35-44",1
"2016","08","桃園市","M","25-34",1
"2016","08","桃園市","M","35-44",2
"2016","08","桃園市","M","45-54",2
"2016","08","桃園市","M","55-64",1
"2016","08","高雄市","F","45-54",1
"2016","08","高雄市","F","55-64",1
"2016","08","高雄市","M","25-34",1
"2016","08","高雄市","M","35-44",2
"2016","08","高雄市","M","45-54",2
"2016","08","高雄市","M","55-64",1
"2016","08","基隆市","F","45-54",1
"2016","08","基隆市","M","45-54",1
"2016","08","雲林縣","M","45-54",1
"2016","08","新北市","F","45-54",1
"2016","09","台中市","M","35-44",2
"2016","09","台中市","M","45-54",1
"2016","09","台中市","M","65以上",1
"2016","09","台北市","F","65以上",2
"2016","09","台北市","M","15-24",1
"2016","09","台北市","M","25-34",2
"2016","09","台北市","M","35-44",5
"2016","09","台北市","M","45-54",2
"2016","09","台南市","F","45-54",1
"2016","09","台南市","M","25-34",1
"2016","09","台南市","M","45-54",1
"2016","09","屏東縣","M","35-44",1
"2016","09","屏東縣","M","45-54",2
"2016","09","桃園市","M","25-34",1
"2016","09","桃園市","M","35-44",1
"2016","09","桃園市","M","55-64",1
"2016","09","高雄市","M","25-34",1
"2016","09","高雄市","M","45-54",3
"2016","09","高雄市","M","55-64",2
"2016","09","基隆市","M","25-34",1
"2016","09","雲林縣","F","45-54",1
"2016","09","雲林縣","M","25-34",1
"2016","09","雲林縣","M","35-44",2
"2016","09","新北市","F","65以上",1
"2016","09","新北市","M","45-54",1
"2016","09","新北市","M","55-64",1
"2016","09","新竹市","M","55-64",1
"2016","09","嘉義市","M","45-54",1
"2016","09","彰化縣","M","55-64",1
"2016","10","台中市","M","25-34",1
"2016","10","台中市","M","35-44",1
"2016","10","台中市","M","45-54",1
"2016","10","台中市","M","55-64",1
"2016","10","台北市","F","15-24",1
"2016","10","台北市","M","35-44",4
"2016","10","台北市","M","55-64",2
"2016","10","台北市","M","65以上",2
"2016","10","台南市","M","35-44",1
"2016","10","台南市","M","65以上",1
"2016","10","屏東縣","M","45-54",1
"2016","10","桃園市","M","35-44",1
"2016","10","桃園市","M","45-54",1
"2016","10","高雄市","F","45-54",1
"2016","10","高雄市","F","55-64",1
"2016","10","高雄市","M","25-34",2
"2016","10","高雄市","M","35-44",3
"2016","10","高雄市","M","45-54",4
"2016","10","新北市","M","25-34",1
"2016","10","新北市","M","35-44",2
"2016","10","新北市","M","55-64",1
"2016","10","嘉義市","M","65以上",1
"2016","10","嘉義縣","M","35-44",1
"2016","10","彰化縣","M","45-54",1
"2016","10","彰化縣","M","55-64",1
"2016","11","台中市","M","25-34",1
"2016","11","台中市","M","35-44",1
"2016","11","台中市","M","45-54",1
"2016","11","台中市","M","55-64",1
"2016","11","台北市","F","35-44",1
"2016","11","台北市","M","25-34",1
"2016","11","台北市","M","45-54",1
"2016","11","台北市","M","65以上",3
"2016","11","台南市","M","25-34",1
"2016","11","台南市","M","45-54",1
"2016","11","屏東縣","M","35-44",2
"2016","11","桃園市","M","25-34",3
"2016","11","桃園市","M","35-44",2
"2016","11","桃園市","M","45-54",2
"2016","11","桃園市","M","55-64",1
"2016","11","高雄市","M","25-34",3
"2016","11","高雄市","M","35-44",2
"2016","11","高雄市","M","45-54",2
"2016","11","高雄市","M","55-64",3
"2016","11","雲林縣","M","45-54",2
"2016","11","新北市","M","25-34",1
"2016","11","新北市","M","35-44",1
"2016","11","嘉義縣","M","45-54",1
"2016","11","彰化縣","M","25-34",1
"2016","11","彰化縣","M","45-54",3
"2016","12","台中市","M","25-34",1
"2016","12","台中市","M","45-54",1
"2016","12","台中市","M","55-64",2
"2016","12","台中市","M","65以上",1
"2016","12","台北市","F","55-64",1
"2016","12","台北市","M","35-44",1
"2016","12","台北市","M","45-54",3
"2016","12","台北市","M","65以上",2
"2016","12","台東縣","M","45-54",2
"2016","12","台南市","M","25-34",1
"2016","12","台南市","M","65以上",1
"2016","12","宜蘭縣","M","45-54",1
"2016","12","南投縣","M","25-34",1
