年,週,就診類別,年齡別,縣市,其他肺炎健保就診人次,健保就診總人次,縣市別代碼
2022,52,門診,19~24,屏東縣,14,5266,10013
2022,52,門診,19~24,台東縣,3,1053,10014
2022,52,門診,19~24,花蓮縣,4,2339,10015
2022,52,門診,19~24,澎湖縣,2,960,10016
2022,52,門診,19~24,基隆市,8,2365,10017
2022,52,門診,19~24,新竹市,14,5079,10018
2022,52,門診,19~24,嘉義市,8,3261,10020
2022,52,門診,19~24,台北市,74,25413,63000
2022,52,門診,19~24,高雄市,36,26837,64000
2022,52,門診,19~24,新北市,74,33337,65000
2022,52,門診,19~24,台中市,202,33624,66000
2022,52,門診,19~24,台南市,86,16183,67000
2022,52,門診,19~24,桃園市,80,17008,68000
2022,52,門診,25~64,連江縣,1,716,09007
2022,52,門診,25~64,金門縣,5,8992,09020
2022,52,門診,25~64,宜蘭縣,243,36857,10002
2022,52,門診,25~64,新竹縣,257,55617,10004
2022,52,門診,25~64,苗栗縣,99,45287,10005
2022,52,門診,25~64,彰化縣,328,125742,10007
2022,52,門診,25~64,南投縣,111,45195,10008
2022,52,門診,25~64,雲林縣,216,64435,10009
2022,52,門診,25~64,嘉義縣,163,30791,10010
2022,52,門診,25~64,屏東縣,184,73635,10013
2022,52,門診,25~64,台東縣,78,17616,10014
2022,52,門診,25~64,花蓮縣,122,32950,10015
2022,52,門診,25~64,澎湖縣,13,13264,10016
2022,52,門診,25~64,基隆市,137,31333,10017
2022,52,門診,25~64,新竹市,256,65368,10018
2022,52,門診,25~64,嘉義市,112,46496,10020
2022,52,門診,25~64,台北市,1188,338031,63000
2022,52,門診,25~64,高雄市,540,339389,64000
2022,52,門診,25~64,新北市,1108,425881,65000
2022,52,門診,25~64,台中市,2174,366341,66000
2022,52,門診,25~64,台南市,1258,211558,67000
2022,52,門診,25~64,桃園市,628,211426,68000
2022,52,門診,3~6,連江縣,0,35,09007
2022,52,門診,3~6,金門縣,5,906,09020
2022,52,門診,3~6,宜蘭縣,163,4566,10002
2022,52,門診,3~6,新竹縣,133,7346,10004
2022,52,門診,3~6,苗栗縣,132,6081,10005
2022,52,門診,3~6,彰化縣,278,14485,10007
2022,52,門診,3~6,南投縣,69,5395,10008
2022,52,門診,3~6,雲林縣,151,6756,10009
2022,52,門診,3~6,嘉義縣,85,2904,10010
2022,52,門診,3~6,屏東縣,151,8487,10013
2022,52,門診,3~6,台東縣,78,1776,10014
2022,52,門診,3~6,花蓮縣,55,3457,10015
2022,52,門診,3~6,澎湖縣,13,902,10016
2022,52,門診,3~6,基隆市,62,3140,10017
2022,52,門診,3~6,新竹市,202,7722,10018
2022,52,門診,3~6,嘉義市,15,4070,10020
2022,52,門診,3~6,台北市,335,23988,63000
2022,52,門診,3~6,高雄市,565,32228,64000
2022,52,門診,3~6,新北市,509,48836,65000
2022,52,門診,3~6,台中市,1023,39529,66000
2022,52,門診,3~6,台南市,378,20753,67000
2022,52,門診,3~6,桃園市,438,27926,68000
2022,52,門診,65+,連江縣,4,326,09007
2022,52,門診,65+,金門縣,4,5256,09020
2022,52,門診,65+,宜蘭縣,252,27305,10002
2022,52,門診,65+,新竹縣,107,20740,10004
2022,52,門診,65+,苗栗縣,136,26800,10005
2022,52,門診,65+,彰化縣,336,74257,10007
2022,52,門診,65+,南投縣,238,31812,10008
2022,52,門診,65+,雲林縣,220,44064,10009
2022,52,門診,65+,嘉義縣,121,24512,10010
2022,52,門診,65+,屏東縣,232,54336,10013
2022,52,門診,65+,台東縣,80,12947,10014
2022,52,門診,65+,花蓮縣,178,22662,10015
2022,52,門診,65+,澎湖縣,16,9179,10016
2022,52,門診,65+,基隆市,101,17932,10017
2022,52,門診,65+,新竹市,200,24996,10018
2022,52,門診,65+,嘉義市,154,27419,10020
2022,52,門診,65+,台北市,1302,212841,63000
2022,52,門診,65+,高雄市,447,188455,64000
2022,52,門診,65+,新北市,823,195906,65000
2022,52,門診,65+,台中市,1125,168421,66000
2022,52,門診,65+,台南市,699,114049,67000
2022,52,門診,65+,桃園市,364,80142,68000
2022,52,門診,7~12,連江縣,1,61,09007
2022,52,門診,7~12,金門縣,1,1083,09020
2022,52,門診,7~12,宜蘭縣,69,3750,10002
2022,52,門診,7~12,新竹縣,40,6580,10004
2022,52,門診,7~12,苗栗縣,67,5241,10005
2022,52,門診,7~12,彰化縣,116,13536,10007
2022,52,門診,7~12,南投縣,35,4968,10008
2022,52,門診,7~12,雲林縣,34,5804,10009
2022,52,門診,7~12,嘉義縣,75,3045,10010
2022,52,門診,7~12,屏東縣,66,7212,10013
2022,52,門診,7~12,台東縣,38,1481,10014
2022,52,門診,7~12,花蓮縣,24,2788,10015
2022,52,門診,7~12,澎湖縣,3,855,10016
2022,52,門診,7~12,基隆市,49,2725,10017
2022,52,門診,7~12,新竹市,84,7524,10018
2022,52,門診,7~12,嘉義市,8,3952,10020
2022,52,門診,7~12,台北市,108,23629,63000
2022,52,門診,7~12,高雄市,166,30984,64000
2022,52,門診,7~12,新北市,187,42654,65000
2022,52,門診,7~12,台中市,590,34483,66000
2022,52,門診,7~12,台南市,238,19707,67000
2022,52,門診,7~12,桃園市,155,22938,68000
2022,52,門診,不詳,苗栗縣,0,1,10005
2022,52,門診,不詳,新竹市,0,1,10018
2022,52,門診,不詳,台北市,0,5,63000
2022,52,門診,不詳,新北市,0,1,65000
2022,52,門診,不詳,台中市,0,1,66000
2023,01,住院,0~2,金門縣,0,1,09020
2023,01,住院,0~2,宜蘭縣,7,34,10002
2023,01,住院,0~2,新竹縣,2,12,10004
2023,01,住院,0~2,苗栗縣,0,6,10005
2023,01,住院,0~2,彰化縣,4,45,10007
2023,01,住院,0~2,南投縣,8,18,10008
2023,01,住院,0~2,雲林縣,1,4,10009
2023,01,住院,0~2,嘉義縣,0,12,10010
2023,01,住院,0~2,屏東縣,8,20,10013
2023,01,住院,0~2,花蓮縣,1,12,10015
2023,01,住院,0~2,基隆市,0,7,10017
2023,01,住院,0~2,新竹市,0,17,10018
2023,01,住院,0~2,嘉義市,1,7,10020
2023,01,住院,0~2,台北市,12,119,63000
2023,01,住院,0~2,高雄市,2,37,64000
2023,01,住院,0~2,新北市,11,73,65000
2023,01,住院,0~2,台中市,8,86,66000
2023,01,住院,0~2,台南市,1,10,67000
2023,01,住院,0~2,桃園市,8,77,68000
2023,01,住院,13~15,金門縣,0,1,09020
2023,01,住院,13~15,宜蘭縣,1,7,10002
2023,01,住院,13~15,新竹縣,0,1,10004
2023,01,住院,13~15,苗栗縣,2,5,10005
2023,01,住院,13~15,彰化縣,1,14,10007
2023,01,住院,13~15,南投縣,0,1,10008
2023,01,住院,13~15,雲林縣,0,2,10009
2023,01,住院,13~15,嘉義縣,0,6,10010
2023,01,住院,13~15,屏東縣,1,4,10013
2023,01,住院,13~15,台東縣,0,2,10014
2023,01,住院,13~15,花蓮縣,0,4,10015
2023,01,住院,13~15,澎湖縣,0,1,10016
2023,01,住院,13~15,基隆市,1,4,10017
2023,01,住院,13~15,新竹市,0,3,10018
2023,01,住院,13~15,嘉義市,0,3,10020
2023,01,住院,13~15,台北市,2,65,63000
2023,01,住院,13~15,高雄市,0,11,64000
2023,01,住院,13~15,新北市,1,17,65000
2023,01,住院,13~15,台中市,1,30,66000
2023,01,住院,13~15,台南市,0,2,67000
2023,01,住院,13~15,桃園市,0,18,68000
2023,01,住院,16~18,宜蘭縣,0,8,10002
2023,01,住院,16~18,新竹縣,0,6,10004
2023,01,住院,16~18,苗栗縣,2,7,10005
2023,01,住院,16~18,彰化縣,0,23,10007
2023,01,住院,16~18,南投縣,3,3,10008
2023,01,住院,16~18,雲林縣,0,3,10009
2023,01,住院,16~18,嘉義縣,0,10,10010
2023,01,住院,16~18,屏東縣,0,2,10013
2023,01,住院,16~18,台東縣,0,2,10014
2023,01,住院,16~18,花蓮縣,1,8,10015
2023,01,住院,16~18,基隆市,1,8,10017
2023,01,住院,16~18,新竹市,0,5,10018
2023,01,住院,16~18,嘉義市,0,2,10020
2023,01,住院,16~18,台北市,0,55,63000
2023,01,住院,16~18,高雄市,0,17,64000
2023,01,住院,16~18,新北市,0,16,65000
2023,01,住院,16~18,台中市,1,45,66000
2023,01,住院,16~18,台南市,0,6,67000
2023,01,住院,16~18,桃園市,1,31,68000
2023,01,住院,19~24,金門縣,0,2,09020
2023,01,住院,19~24,宜蘭縣,0,13,10002
2023,01,住院,19~24,新竹縣,0,21,10004
2023,01,住院,19~24,苗栗縣,0,10,10005
2023,01,住院,19~24,彰化縣,1,89,10007
2023,01,住院,19~24,南投縣,0,8,10008
2023,01,住院,19~24,雲林縣,0,14,10009
2023,01,住院,19~24,嘉義縣,0,9,10010
2023,01,住院,19~24,屏東縣,1,22,10013
2023,01,住院,19~24,台東縣,0,3,10014
2023,01,住院,19~24,花蓮縣,0,20,10015
2023,01,住院,19~24,澎湖縣,0,2,10016
2023,01,住院,19~24,基隆市,0,9,10017
2023,01,住院,19~24,新竹市,0,23,10018
2023,01,住院,19~24,嘉義市,0,20,10020
2023,01,住院,19~24,台北市,3,170,63000
2023,01,住院,19~24,高雄市,2,82,64000
2023,01,住院,19~24,新北市,1,59,65000
2023,01,住院,19~24,台中市,3,150,66000
2023,01,住院,19~24,台南市,2,35,67000
2023,01,住院,19~24,桃園市,3,103,68000
2023,01,住院,25~64,金門縣,0,31,09020
2023,01,住院,25~64,宜蘭縣,15,423,10002
2023,01,住院,25~64,新竹縣,6,495,10004
2023,01,住院,25~64,苗栗縣,5,179,10005
2023,01,住院,25~64,彰化縣,46,1250,10007
2023,01,住院,25~64,南投縣,11,143,10008
2023,01,住院,25~64,雲林縣,11,431,10009
2023,01,住院,25~64,嘉義縣,4,437,10010
2023,01,住院,25~64,屏東縣,9,340,10013
2023,01,住院,25~64,台東縣,0,63,10014
2023,01,住院,25~64,花蓮縣,9,367,10015
2023,01,住院,25~64,澎湖縣,0,28,10016
2023,01,住院,25~64,基隆市,6,270,10017
2023,01,住院,25~64,新竹市,4,444,10018
2023,01,住院,25~64,嘉義市,2,394,10020
2023,01,住院,25~64,台北市,69,4262,63000
2023,01,住院,25~64,高雄市,13,1746,64000
2023,01,住院,25~64,新北市,55,1856,65000
2023,01,住院,25~64,台中市,42,3154,66000
2023,01,住院,25~64,台南市,16,1050,67000
2023,01,住院,25~64,桃園市,37,2014,68000
2023,01,住院,3~6,宜蘭縣,8,35,10002
2023,01,住院,3~6,新竹縣,2,13,10004
2023,01,住院,3~6,苗栗縣,7,14,10005
2023,01,住院,3~6,彰化縣,14,70,10007
2023,01,住院,3~6,南投縣,11,16,10008
2023,01,住院,3~6,雲林縣,0,6,10009
2023,01,住院,3~6,嘉義縣,2,13,10010
2023,01,住院,3~6,屏東縣,11,33,10013
2023,01,住院,3~6,台東縣,1,1,10014
2023,01,住院,3~6,花蓮縣,2,9,10015
2023,01,住院,3~6,基隆市,9,18,10017
2023,01,住院,3~6,新竹市,2,17,10018
2023,01,住院,3~6,嘉義市,0,4,10020
2023,01,住院,3~6,台北市,16,139,63000
2023,01,住院,3~6,高雄市,6,54,64000
2023,01,住院,3~6,新北市,20,74,65000
2023,01,住院,3~6,台中市,18,119,66000
2023,01,住院,3~6,台南市,5,12,67000
2023,01,住院,3~6,桃園市,12,89,68000
2023,01,住院,65+,連江縣,0,1,09007
2023,01,住院,65+,金門縣,1,40,09020
2023,01,住院,65+,宜蘭縣,40,375,10002
2023,01,住院,65+,新竹縣,33,324,10004
2023,01,住院,65+,苗栗縣,22,222,10005
2023,01,住院,65+,彰化縣,189,1230,10007
2023,01,住院,65+,南投縣,41,166,10008
2023,01,住院,65+,雲林縣,72,466,10009
2023,01,住院,65+,嘉義縣,23,512,10010
2023,01,住院,65+,屏東縣,34,364,10013
2023,01,住院,65+,台東縣,10,58,10014
2023,01,住院,65+,花蓮縣,41,355,10015
2023,01,住院,65+,澎湖縣,0,8,10016
2023,01,住院,65+,基隆市,17,269,10017
2023,01,住院,65+,新竹市,35,326,10018
2023,01,住院,65+,嘉義市,31,308,10020
2023,01,住院,65+,台北市,233,3867,63000
2023,01,住院,65+,高雄市,77,1285,64000
2023,01,住院,65+,新北市,242,1859,65000
2023,01,住院,65+,台中市,161,2084,66000
2023,01,住院,65+,台南市,58,863,67000
2023,01,住院,65+,桃園市,149,1446,68000
2023,01,住院,7~12,宜蘭縣,1,19,10002
2023,01,住院,7~12,新竹縣,0,8,10004
2023,01,住院,7~12,苗栗縣,2,7,10005
2023,01,住院,7~12,彰化縣,3,41,10007
2023,01,住院,7~12,南投縣,0,6,10008
2023,01,住院,7~12,雲林縣,0,1,10009
2023,01,住院,7~12,嘉義縣,0,7,10010
2023,01,住院,7~12,屏東縣,7,28,10013
2023,01,住院,7~12,台東縣,0,3,10014
2023,01,住院,7~12,花蓮縣,1,6,10015
2023,01,住院,7~12,基隆市,1,12,10017
2023,01,住院,7~12,新竹市,1,7,10018
2023,01,住院,7~12,嘉義市,0,2,10020
2023,01,住院,7~12,台北市,3,141,63000
2023,01,住院,7~12,高雄市,0,29,64000
2023,01,住院,7~12,新北市,2,43,65000
2023,01,住院,7~12,台中市,6,78,66000
2023,01,住院,7~12,台南市,1,6,67000
2023,01,住院,7~12,桃園市,1,30,68000
2023,01,門診,0~2,連江縣,0,14,09007
2023,01,門診,0~2,金門縣,3,271,09020
2023,01,門診,0~2,宜蘭縣,25,1507,10002
2023,01,門診,0~2,新竹縣,54,2747,10004
2023,01,門診,0~2,苗栗縣,43,1788,10005
2023,01,門診,0~2,彰化縣,99,5189,10007
2023,01,門診,0~2,南投縣,63,1875,10008
2023,01,門診,0~2,雲林縣,76,2150,10009
2023,01,門診,0~2,嘉義縣,17,832,10010
2023,01,門診,0~2,屏東縣,60,3013,10013
2023,01,門診,0~2,台東縣,35,590,10014
2023,01,門診,0~2,花蓮縣,34,1132,10015
2023,01,門診,0~2,澎湖縣,2,327,10016
2023,01,門診,0~2,基隆市,16,998,10017
2023,01,門診,0~2,新竹市,79,2717,10018
2023,01,門診,0~2,嘉義市,12,1352,10020
2023,01,門診,0~2,台北市,92,7761,63000
2023,01,門診,0~2,高雄市,146,10467,64000
2023,01,門診,0~2,新北市,205,15792,65000
2023,01,門診,0~2,台中市,282,13864,66000
2023,01,門診,0~2,台南市,108,6598,67000
2023,01,門診,0~2,桃園市,146,8707,68000
2023,01,門診,13~15,連江縣,0,19,09007
2023,01,門診,13~15,金門縣,0,370,09020
2023,01,門診,13~15,宜蘭縣,33,1486,10002
2023,01,門診,13~15,新竹縣,7,1853,10004
2023,01,門診,13~15,苗栗縣,6,1471,10005
2023,01,門診,13~15,彰化縣,18,4206,10007
2023,01,門診,13~15,南投縣,9,1683,10008
2023,01,門診,13~15,雲林縣,17,2131,10009
2023,01,門診,13~15,嘉義縣,24,1194,10010
2023,01,門診,13~15,屏東縣,12,2445,10013
2023,01,門診,13~15,台東縣,3,499,10014
2023,01,門診,13~15,花蓮縣,8,1032,10015
2023,01,門診,13~15,澎湖縣,1,295,10016
2023,01,門診,13~15,基隆市,13,954,10017
2023,01,門診,13~15,新竹市,12,2041,10018
2023,01,門診,13~15,嘉義市,3,1477,10020
2023,01,門診,13~15,台北市,16,7347,63000
2023,01,門診,13~15,高雄市,24,9295,64000
2023,01,門診,13~15,新北市,58,13448,65000
2023,01,門診,13~15,台中市,114,10577,66000
2023,01,門診,13~15,台南市,82,6154,67000
2023,01,門診,13~15,桃園市,37,6717,68000
2023,01,門診,16~18,連江縣,0,22,09007
2023,01,門診,16~18,金門縣,0,416,09020
2023,01,門診,16~18,宜蘭縣,19,1585,10002
2023,01,門診,16~18,新竹縣,7,1781,10004
2023,01,門診,16~18,苗栗縣,6,1721,10005
2023,01,門診,16~18,彰化縣,18,4526,10007
2023,01,門診,16~18,南投縣,10,1732,10008
2023,01,門診,16~18,雲林縣,17,2346,10009
2023,01,門診,16~18,嘉義縣,27,1241,10010
2023,01,門診,16~18,屏東縣,13,2455,10013
2023,01,門診,16~18,台東縣,9,574,10014
2023,01,門診,16~18,花蓮縣,3,944,10015
2023,01,門診,16~18,澎湖縣,0,384,10016
2023,01,門診,16~18,基隆市,12,1206,10017
2023,01,門診,16~18,新竹市,17,2107,10018
2023,01,門診,16~18,嘉義市,4,1779,10020
2023,01,門診,16~18,台北市,33,8064,63000
2023,01,門診,16~18,高雄市,32,10755,64000
2023,01,門診,16~18,新北市,60,15349,65000
2023,01,門診,16~18,台中市,148,12992,66000
2023,01,門診,16~18,台南市,64,6566,67000
2023,01,門診,16~18,桃園市,51,7745,68000
2023,01,門診,19~24,連江縣,0,36,09007
2023,01,門診,19~24,金門縣,0,772,09020
2023,01,門診,19~24,宜蘭縣,20,2327,10002
2023,01,門診,19~24,新竹縣,8,3054,10004
2023,01,門診,19~24,苗栗縣,7,2743,10005
2023,01,門診,19~24,彰化縣,14,7882,10007
2023,01,門診,19~24,南投縣,11,2730,10008
2023,01,門診,19~24,雲林縣,11,4648,10009
2023,01,門診,19~24,嘉義縣,17,2443,10010
2023,01,門診,19~24,屏東縣,7,5077,10013
2023,01,門診,19~24,台東縣,6,936,10014
2023,01,門診,19~24,花蓮縣,3,2163,10015
2023,01,門診,19~24,澎湖縣,1,825,10016
2023,01,門診,19~24,基隆市,21,2124,10017
2023,01,門診,19~24,新竹市,21,4464,10018
2023,01,門診,19~24,嘉義市,10,3104,10020
2023,01,門診,19~24,台北市,60,21994,63000
2023,01,門診,19~24,高雄市,46,26089,64000
2023,01,門診,19~24,新北市,85,31019,65000
2023,01,門診,19~24,台中市,213,31336,66000
2023,01,門診,19~24,台南市,96,14761,67000
2023,01,門診,19~24,桃園市,95,15526,68000
2023,01,門診,25~64,連江縣,6,502,09007
2023,01,門診,25~64,金門縣,2,7788,09020
2023,01,門診,25~64,宜蘭縣,217,32917,10002
2023,01,門診,25~64,新竹縣,169,49122,10004
2023,01,門診,25~64,苗栗縣,96,41804,10005
2023,01,門診,25~64,彰化縣,276,112342,10007
2023,01,門診,25~64,南投縣,100,41091,10008
2023,01,門診,25~64,雲林縣,170,57578,10009
2023,01,門診,25~64,嘉義縣,158,27423,10010
2023,01,門診,25~64,屏東縣,174,67831,10013
2023,01,門診,25~64,台東縣,46,15530,10014
2023,01,門診,25~64,花蓮縣,101,29324,10015
2023,01,門診,25~64,澎湖縣,22,12310,10016
2023,01,門診,25~64,基隆市,136,28215,10017
2023,01,門診,25~64,新竹市,243,57983,10018
2023,01,門診,25~64,嘉義市,102,41961,10020
2023,01,門診,25~64,台北市,1098,294956,63000
2023,01,門診,25~64,高雄市,501,312524,64000
2023,01,門診,25~64,新北市,1106,391367,65000
2023,01,門診,25~64,台中市,2130,336300,66000
2023,01,門診,25~64,台南市,1185,182287,67000
2023,01,門診,25~64,桃園市,715,194657,68000
2023,01,門診,3~6,連江縣,0,16,09007
2023,01,門診,3~6,金門縣,3,689,09020
2023,01,門診,3~6,宜蘭縣,124,3853,10002
2023,01,門診,3~6,新竹縣,141,6351,10004
2023,01,門診,3~6,苗栗縣,123,5078,10005
2023,01,門診,3~6,彰化縣,290,12946,10007
2023,01,門診,3~6,南投縣,118,4947,10008
2023,01,門診,3~6,雲林縣,195,6344,10009
2023,01,門診,3~6,嘉義縣,73,2579,10010
2023,01,門診,3~6,屏東縣,158,7635,10013
2023,01,門診,3~6,台東縣,93,1445,10014
2023,01,門診,3~6,花蓮縣,75,2893,10015
2023,01,門診,3~6,澎湖縣,2,747,10016
2023,01,門診,3~6,基隆市,45,2432,10017
2023,01,門診,3~6,新竹市,188,6352,10018
2023,01,門診,3~6,嘉義市,9,3778,10020
2023,01,門診,3~6,台北市,335,20252,63000
2023,01,門診,3~6,高雄市,500,27793,64000
2023,01,門診,3~6,新北市,545,41388,65000
2023,01,門診,3~6,台中市,988,35165,66000
2023,01,門診,3~6,台南市,396,17763,67000
2023,01,門診,3~6,桃園市,448,24111,68000
2023,01,門診,65+,連江縣,2,309,09007
2023,01,門診,65+,金門縣,7,4953,09020
2023,01,門診,65+,宜蘭縣,212,24597,10002
2023,01,門診,65+,新竹縣,84,19558,10004
2023,01,門診,65+,苗栗縣,145,26637,10005
2023,01,門診,65+,彰化縣,314,70515,10007
2023,01,門診,65+,南投縣,224,30949,10008
2023,01,門診,65+,雲林縣,202,41284,10009
2023,01,門診,65+,嘉義縣,108,23336,10010
2023,01,門診,65+,屏東縣,217,53086,10013
2023,01,門診,65+,台東縣,75,12304,10014
2023,01,門診,65+,花蓮縣,169,21899,10015
2023,01,門診,65+,澎湖縣,26,9750,10016
2023,01,門診,65+,基隆市,71,17051,10017
2023,01,門診,65+,新竹市,134,22690,10018
2023,01,門診,65+,嘉義市,122,25360,10020
2023,01,門診,65+,台北市,1166,193131,63000
2023,01,門診,65+,高雄市,395,180635,64000
2023,01,門診,65+,新北市,830,192760,65000
2023,01,門診,65+,台中市,1171,162643,66000
2023,01,門診,65+,台南市,607,102221,67000
2023,01,門診,65+,桃園市,348,77464,68000
2023,01,門診,7~12,連江縣,0,32,09007
2023,01,門診,7~12,金門縣,1,864,09020
2023,01,門診,7~12,宜蘭縣,66,3353,10002
2023,01,門診,7~12,新竹縣,40,5675,10004
2023,01,門診,7~12,苗栗縣,58,4484,10005
2023,01,門診,7~12,彰化縣,121,11729,10007
2023,01,門診,7~12,南投縣,40,4614,10008
2023,01,門診,7~12,雲林縣,63,5754,10009
2023,01,門診,7~12,嘉義縣,66,2566,10010
2023,01,門診,7~12,屏東縣,46,6924,10013
2023,01,門診,7~12,台東縣,26,1215,10014
2023,01,門診,7~12,花蓮縣,35,2767,10015
2023,01,門診,7~12,澎湖縣,3,841,10016
2023,01,門診,7~12,基隆市,46,2436,10017
2023,01,門診,7~12,新竹市,100,6265,10018
2023,01,門診,7~12,嘉義市,9,3553,10020
2023,01,門診,7~12,台北市,133,20401,63000
2023,01,門診,7~12,高雄市,218,28135,64000
2023,01,門診,7~12,新北市,271,38407,65000
2023,01,門診,7~12,台中市,592,32819,66000
2023,01,門診,7~12,台南市,257,17340,67000
2023,01,門診,7~12,桃園市,185,20645,68000
2023,01,門診,不詳,台北市,0,1,63000
2023,02,住院,0~2,金門縣,0,1,09020
2023,02,住院,0~2,宜蘭縣,3,22,10002
2023,02,住院,0~2,新竹縣,1,12,10004
2023,02,住院,0~2,苗栗縣,1,6,10005
2023,02,住院,0~2,彰化縣,6,76,10007
2023,02,住院,0~2,南投縣,5,14,10008
2023,02,住院,0~2,雲林縣,0,11,10009
2023,02,住院,0~2,嘉義縣,1,12,10010
2023,02,住院,0~2,屏東縣,12,27,10013
2023,02,住院,0~2,台東縣,0,1,10014
2023,02,住院,0~2,花蓮縣,2,10,10015
2023,02,住院,0~2,基隆市,3,16,10017
2023,02,住院,0~2,新竹市,2,17,10018
2023,02,住院,0~2,嘉義市,0,4,10020
2023,02,住院,0~2,台北市,5,108,63000
2023,02,住院,0~2,高雄市,2,36,64000
2023,02,住院,0~2,新北市,22,72,65000
2023,02,住院,0~2,台中市,3,94,66000
2023,02,住院,0~2,台南市,3,19,67000
2023,02,住院,0~2,桃園市,9,91,68000
2023,02,住院,13~15,金門縣,0,1,09020
2023,02,住院,13~15,宜蘭縣,0,3,10002
2023,02,住院,13~15,新竹縣,0,7,10004
2023,02,住院,13~15,彰化縣,2,12,10007
2023,02,住院,13~15,南投縣,1,5,10008
2023,02,住院,13~15,雲林縣,0,5,10009
2023,02,住院,13~15,嘉義縣,0,3,10010
2023,02,住院,13~15,屏東縣,0,3,10013
2023,02,住院,13~15,台東縣,0,2,10014
2023,02,住院,13~15,花蓮縣,0,2,10015
2023,02,住院,13~15,基隆市,0,6,10017
2023,02,住院,13~15,新竹市,0,9,10018
2023,02,住院,13~15,台北市,2,77,63000
2023,02,住院,13~15,高雄市,1,20,64000
2023,02,住院,13~15,新北市,0,17,65000
2023,02,住院,13~15,台中市,3,46,66000
2023,02,住院,13~15,台南市,1,3,67000
2023,02,住院,13~15,桃園市,0,23,68000
2023,02,住院,16~18,宜蘭縣,1,8,10002
2023,02,住院,16~18,新竹縣,0,4,10004
2023,02,住院,16~18,苗栗縣,0,5,10005
